GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_TWEEDELIJNS_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_EERSTELIJNS_PSYCHOLOGISCHE_ZORG;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_OVERIG
V;25 t/m 29 jaar;NOORDENVELD;551;546.4;568459.34;90567.1;98636.31;30203.11;19917.11;21202.92;25966.48;3369.13;3307.4;993.48;880.2;9585.86;108585.11;70525.39;5104.1;1870.13;58.05;1034.38
V;25 t/m 29 jaar;NOORDOOSTPOLDER;1401;1358.34;1324333.06;194645.78;283643.28;72524.58;45301.5;58518.36;17364.48;7364.23;9612.84;4427.58;22041.03;33050.74;303964.51;217123.12;8210.2;2767.04;168.99;2728.49
V;25 t/m 29 jaar;NOORDWIJK;1053;1024.79;954613.3;108916.4;208309.21;54532.78;34864.24;45857.12;14750.91;551.65;4394.35;381.94;411.9;9745.61;150946.79;105602.05;14673.3;8012.26;11.61;17971.99
V;25 t/m 29 jaar;NUENEN CA;407;403.18;413835.93;48770.12;109315.42;22122.38;18510.95;13623.35;15323.74;291.66;3629.68;1666.26;0;6917.15;51552.17;42008.48;4362;10378.32;1.72;6321.33
V;25 t/m 29 jaar;NUNSPEET;718;713.29;840373.71;124395.17;94576.54;38849.08;26686.81;34243.63;45025.48;13118.29;5560.4;292.2;5298.24;13998.34;212871.56;150202.93;8136;9360.86;12.04;28125
V;25 t/m 29 jaar;OEGSTGEEST;509;502.28;464008.15;55968.94;164410.99;27081.94;19032.71;21237.01;6054.32;805.5;1060.5;701.28;0;7018.48;84502.92;54676.35;6785.9;6030.5;2.15;1686.38
V;25 t/m 29 jaar;OIRSCHOT;356;352.02;348807.5;44959.26;137102.43;19474.18;14239.78;10985.25;8792.9;1690.51;5441.8;1330.61;535.5;1700.55;77242.04;51948.95;5953;36.57;1.72;4039.39
V;25 t/m 29 jaar;OISTERWIJK;500;494.85;452050.76;68210.2;226983.49;27117.09;19430.4;15699.34;14062.75;5398.95;6767.11;649.93;0.74;3069.09;71139.68;41915.01;3404.5;5897.28;3.44;1007.42
V;25 t/m 29 jaar;OLDAMBT;827;819.62;1050780.55;132734.52;213491.23;45231.71;38036.39;39496.1;22516.66;8831.81;3398.3;2208.51;0;15026.22;150181.02;104538.7;6756.2;2610.52;21.07;5576.23
V;25 t/m 29 jaar;OLDEBROEK;608;605.86;1026597.27;88570.26;85870.65;33352.63;20659.84;20066.95;23615.77;3124.3;2665;768.58;10976.98;6631.05;161466.13;109792.16;7142.4;269.56;10.32;4721.11
V;25 t/m 29 jaar;OLDENZAAL;765;760.02;778230.13;133669.86;141144.42;41500.61;25323.77;32093.43;38292.22;0;3045.49;1910.59;8315.55;8834.68;144018.5;107815.46;4233.9;5737.11;6.88;476.9
V;25 t/m 29 jaar;OLST-WIJHE;364;360.7;388330.59;52713.23;107561.9;19814.14;13509.14;13434.51;6730.09;4009.9;2602.22;204.88;869.5;5218.72;79253.11;63851.41;4079.1;774.12;6.88;259.37
V;25 t/m 29 jaar;OMMEN;446;441.79;435864.75;73080.16;77837.7;24185.26;12902.49;17510.97;18797.93;169.8;3451.68;0;686.4;2756.43;97723.35;75522.09;2671.9;97.58;5.16;1658.12
V;25 t/m 29 jaar;OOST GELRE;700;696.18;765371.34;68891.67;100724.99;38613.08;24028.66;29289.08;17427.86;2428.69;8378.51;2908.1;0;10394.17;136982.82;96782.56;7291.45;406.72;1.72;195.68
V;25 t/m 29 jaar;OOSTERHOUT;1269;1255.59;1254399.53;190731.3;384392.85;69005.7;45767.83;49581.27;48037.8;6297.58;16142.81;1872.11;2875.35;12757.21;213601.13;137103.73;16066.8;10241.19;11.61;3118.47
V;25 t/m 29 jaar;OOSTSTELLINGWERF;571;566.97;525851.23;86019.63;79956.27;31205.14;22075.19;25364.82;9999.94;3901;9667.54;117.36;23527.32;11303.49;126013.59;86732.99;2885.05;940.5;473.43;113.87
V;25 t/m 29 jaar;OOSTZAAN;161;157.76;118987.37;16243.56;25718.28;8611.76;5074.84;6562.77;2355.47;3218.85;283.4;310.1;0;1425.08;37338.68;25926.73;1265;374.32;0;376.2
V;25 t/m 29 jaar;OPMEER;247;244.67;154350;24533.26;9946.98;13308.86;7896.88;7461.86;10240.23;0;0;594.39;0;845.85;46068.14;32073.1;2467;172.4;5.16;36.72
V;25 t/m 29 jaar;OPSTERLAND;655;652.8;591662.82;83201.64;145604.09;35712.07;23043.16;24634.43;9913.38;3815.64;3706.83;1009.82;6117.68;9821.42;147852.65;96647;4754.8;2184.08;676.82;262.03
V;25 t/m 29 jaar;OSS;2437;2405.65;2759863.1;325786.67;663267.35;130611.84;95189.92;92612.65;88118.86;21694.4;16813.7;8025.33;18452.88;29514.91;442604.19;321174.07;28081.8;7948.72;15.91;3791.76
V;25 t/m 29 jaar;OUDE IJSSELSTREEK;825;820.73;941110.35;101986.49;130691.1;45584.18;28210.75;37223.23;14795.05;8752.41;5367.51;1974.02;3578.52;11536.82;176199.96;125622.88;7976.2;2320.54;3.44;349.55
V;25 t/m 29 jaar;OUDER-AMSTEL;239;231.18;182081.75;22418.99;124623.38;12511.38;8170.95;8399.04;4506.35;881.2;2228;562.46;0;1453.08;15187.58;15830.92;2716.1;428.04;3.44;2883.52
V;25 t/m 29 jaar;OUDEWATER;212;210.4;269453.44;50077.84;41284.49;11565.5;6318.05;6068.49;6512.79;450;1761.87;639.38;0;2833.09;53490.65;34292.8;2326.5;2137.96;1.72;132.6
V;25 t/m 29 jaar;OVERBETUWE;1059;1049.96;1114836.45;160090.47;175511.09;57000.79;41439.99;43529.42;22277.6;7238.57;5196.83;1303.49;2384.12;12353.59;243177.74;187119.68;13059.65;2775.82;13.76;5463.01
V;25 t/m 29 jaar;PAPENDRECHT;870;864.7;850219.34;137590.92;136461;47554.09;31764.19;25706.5;16570.14;3629.14;9629.76;1023.34;858.6;8195.24;183984.48;131064.49;8521.5;8499.29;3.44;2915.71
V;25 t/m 29 jaar;PEEL EN MAAS;1032;1020.18;1123412.89;138261.82;91980.02;56061.68;45449.12;38884.18;42067.71;4707.84;9353.34;3151.49;0;10460.53;221183.11;136835.11;4951.55;3703.85;3.44;373.21
V;25 t/m 29 jaar;PEKELA;302;300.3;445262.04;50338.2;60267.41;16181.3;13521.37;14626.3;24337.69;4561.14;1506.36;0;497.96;5955.27;69772.95;45737.59;1845;1.74;13.76;155.42
V;25 t/m 29 jaar;PIJNACKER-NOOTDORP;1039;1023.66;1041817.82;102978.94;196861.94;55501.81;36420.48;35103.98;48599.33;932.47;9239.8;246.07;0.6;11797.96;224792.95;161479.6;5433.5;4333.71;6.88;2397.35
V;25 t/m 29 jaar;PURMEREND;2150;2120.47;2103680.29;291057.72;579340.22;115819.87;87338.96;115848.07;69165;2165.96;6955.89;4086.64;806.1;15677.27;377231.84;257640.65;14749.2;21959.79;28.38;18037.81
V;25 t/m 29 jaar;PUTTEN;673;663.54;522009.5;127210.45;91977.22;36447.73;25995.46;25255.39;17036.82;725.17;5279.58;2257.17;2078.76;6594.62;162919.33;128680.24;6594.3;4048.19;3.44;479.69
V;25 t/m 29 jaar;RAALTE;859;853.12;729531.96;129696.12;260889.4;47283.84;27094.17;33428.82;13800.29;3009.74;4080.9;1836.01;2234.4;13614.84;192262.08;135842.17;4462.6;1685.4;10.32;231.94
V;25 t/m 29 jaar;REIMERSWAAL;670;658.4;699826.39;94631.13;394975.54;35151.64;22064.47;26213.45;25022.18;597.27;4461.1;132.83;2961.3;8875.04;212232.72;116944.88;3303.5;35303.81;3.01;468.4
V;25 t/m 29 jaar;RENKUM;510;501.92;522125.66;114828.16;195911.98;27486.52;18719.83;18696.59;9399.55;911.11;5214.77;544.26;32.4;9604.24;68949.1;56587.6;6979;3569.06;8.6;1016.23
V;25 t/m 29 jaar;RENSWOUDE;139;138.86;110168.04;12405.65;2112.23;7642.84;4082.7;3981.78;3171.83;0;1381.04;0;0;1144.24;41755.83;30263.13;1508.4;76.03;3.44;65.39
V;25 t/m 29 jaar;REUSEL-DE MIERDEN;390;385.57;524848.81;88595.91;43639.14;21220.43;15607.56;14007.69;16772.67;352.44;11417.1;1276.74;11629.16;6283.27;96281.37;64075.65;4065.23;11435.85;1.72;3765.85
V;25 t/m 29 jaar;RHEDEN;955;940.59;1002174.22;126811.76;268997.15;51676.04;38669.77;42729.99;31708.66;11656.81;10796.54;736.43;3550.24;11168.8;180374.47;132861.21;6374.95;2157.76;15.48;6210.97
V;25 t/m 29 jaar;RHENEN;489;486.04;512020.86;53334.12;106366.47;26459.25;15626.27;19955.65;4513.63;641.79;1749;466.8;86.67;6075.65;98092.68;71472.96;6451.5;432.4;6.88;294.97
V;25 t/m 29 jaar;RIDDERKERK;1279;1250.89;1421086.41;163254.21;183030.5;68669;51493.69;39653.57;42877.01;3107.91;4238.3;1037.73;0;14320.52;287138.26;164700.63;4371.65;6427.88;3.44;12287.98
V;25 t/m 29 jaar;RIJSSEN-HOLTEN;1044;1042.64;951780.15;133210.95;428802.53;57663.55;42205.07;47387.08;36095.24;1401.55;5796.55;3085.94;9819.4;27530.83;314888.92;217139.36;8778.5;8176.97;6.88;582.61
V;25 t/m 29 jaar;RIJSWIJK;1603;1569.94;1683328.32;238164.4;357003.24;84119.84;58369.57;48291.28;36627.62;7097.56;6959.43;2372.82;0;19293.61;238693.56;178005.76;10717.89;8799.37;18.92;11908.46
V;25 t/m 29 jaar;ROERDALEN;435;430.4;508868.79;61714.88;58194.7;23525.69;15992.77;20842.95;5197.96;5317.42;3944.45;1857.07;4409.76;9507.24;85322.85;44592.68;3268;972.79;1.72;619.46
V;25 t/m 29 jaar;ROERMOND;1735;1705.3;1667796.91;262197.27;339185.17;93863.39;67062.83;87393.26;40960.6;10425.84;18246.91;6563.92;21944.41;21379.5;227866.14;175539.14;10113;4742.8;12.47;4501.1
V;25 t/m 29 jaar;ROOSENDAAL;2128;2089.09;1929390.68;290802.99;381441.81;114342.45;77722.73;86519.65;42832.15;7897;31419.1;4653.32;15596.17;23984.85;414329.81;309012.79;12059.85;15171.11;15.05;5131.35
V;25 t/m 29 jaar;ROTTERDAM;26505;25693.1;24434972.72;3531311.23;6380679.88;1423415.67;996949.53;1010490.88;521465.02;112152.49;104420.37;36414.02;66811.83;284383.48;3008877.28;2630937.96;101157.42;199573.94;219.3;407753.82
V;25 t/m 29 jaar;RUCPHEN;524;518.6;581101.56;78020.73;98706.32;28587.3;21691.82;19919.78;19237.89;6739.37;6662.92;1567.56;15611.58;3130.53;113304.54;79783.97;2103.75;4641.15;3.44;136.87
V;25 t/m 29 jaar;S GRAVENHAGE;20535;19778.11;19784040.57;3053131.66;4869244.93;1065969.94;771707.48;602521.63;409545.77;63840.3;122494.79;26656.04;3334.5;285026.7;2846185.76;2113873.81;112864.23;325659.64;262.3;189066.38
V;25 t/m 29 jaar;S HERTOGENBOSCH;5646;5413.02;4936355.35;649542.32;1404286.53;290116.71;195783.84;178380.25;104783.87;39049.79;29935.69;15838.03;15124.96;44921.91;717822.93;486526.71;64616.55;35167.81;48.16;30894.41
V;25 t/m 29 jaar;SCHAGEN;1135;1051.57;1078076.44;175127.02;179176.31;56466.81;38001.77;36739.5;24841.29;6722.33;6809.1;1297.46;0;29357.06;244249.29;169673.19;15791.05;2541.19;21.5;2914.58
V;25 t/m 29 jaar;SCHERPENZEEL;257;256.09;380527.58;39515.48;105656.77;14129.55;8011.75;7958.36;7810.91;570;2962.2;0;3100.1;6833.77;84213.38;59876.38;6280.2;181.74;1.72;1063.82
V;25 t/m 29 jaar;SCHIEDAM;2590;2503.13;2693208.34;444708.15;606156.16;134506.34;101187.28;101151.85;65862.55;13571.13;6782.75;1788.66;2117.54;25648.08;417915.4;345512.03;13486.5;27024.22;18.92;14977.2
V;25 t/m 29 jaar;SCHIERMONNIKOOG;21;21;38938.81;2170.82;118.32;1103.63;978.97;3155.98;5689.91;0;0;0;0;634.11;5692.74;1860.56;0;0;15.48;20.12
V;25 t/m 29 jaar;SCHOUWEN-DUIVELAND;757;749.59;836622.47;92713.46;108030.06;38634.8;26730.71;29374.43;39155.34;3331.93;6869.25;1903.08;3493.8;14350.28;168147.94;121150.4;7071.7;8527.54;6.45;1019.37
V;25 t/m 29 jaar;SIMPELVELD;255;252.64;209668.73;26374.82;98545.39;13765.01;10078.53;8119.02;5358.36;3489.97;2163.92;818.16;0;0;39612.42;21704.4;2963.5;2518.62;0;4477.89
V;25 t/m 29 jaar;SINT ANTHONIS;251;249.73;196065.32;23523.34;43155.51;13037.13;8181.9;6575.37;20127.19;0;1504.72;1352.71;1969.24;1388.27;39891.14;27296.53;5289.5;106.69;0;461.43
V;25 t/m 29 jaar;SINT-MICHIELSGESTEL;547;539.17;611771.38;71945.55;100762.35;28742.53;21259.6;19638.12;30691.54;1418.67;5150.38;379.86;1686.54;4962.13;108066.86;68718.57;6652.75;5961.92;8.17;344.73
V;25 t/m 29 jaar;SITTARD-GELEEN;2455;2421.03;2991851.57;530433.12;788402.6;132575.36;115897.78;115812.93;59052.53;6188.72;25379.24;16339.11;16637.71;19004.26;322362.1;229646.64;15853.7;38176.29;9.46;5127.83
V;25 t/m 29 jaar;SLIEDRECHT;792;788.94;853373.55;121295.89;334303.47;42175.43;27748.06;21467.81;10405.96;3462.34;5708.66;867.8;596.7;8411.81;203176.29;139682.1;3851.4;831.45;9.46;152.11
V;25 t/m 29 jaar;SLUIS;472;462.37;472939.56;119262.36;50433.17;24545.29;19399.58;26435.95;18247.39;2558.85;7591.35;847.38;7448.1;10190.93;107994.68;37495.23;4869;199607.9;6.88;996.15
V;25 t/m 29 jaar;SMALLINGERLAND;1467;1458.77;1687848.51;187107.65;288016.82;80585.41;52862.92;71342.68;49038.54;5567.69;9753.61;730.5;19890.14;29530.11;331922.8;249554.7;14304.7;2457.47;1611.21;3612.93
V;25 t/m 29 jaar;SOEST;1038;1026.77;1117628.19;134530.57;330339.08;56112.88;39740.89;52325.52;20329.58;8974.92;10414.48;2207.45;6928.85;21055.56;155642.57;144246.4;9988.5;8915.41;15.48;898.01
V;25 t/m 29 jaar;SOMEREN;462;457.52;476556.49;51267.09;33466.89;25000.13;15658.07;14212.47;5051.99;903.29;4431.6;2546.76;6865.86;6304.86;98949.81;56959.99;4858;8757.59;0;2390.97
V;25 t/m 29 jaar;SON EN BREUGEL;322;319.44;323968.77;37256.88;23019.34;17172.32;12130.26;11030.75;2654.06;1904.88;112.5;1284.7;513.8;3532.58;51331.55;42997.93;4894.6;1077.1;0;2397.86
V;25 t/m 29 jaar;STADSKANAAL;767;764.06;853738.41;115187.62;140589.77;41417.12;34220.7;37415.9;32470.3;8145.71;2525.83;1621.57;513;18937.22;165885.86;136801.33;10129.4;250.67;27.52;2196.75
V;25 t/m 29 jaar;STAPHORST;445;442.27;437049.17;39999.72;40501.25;24251.92;9833.6;10062.24;8723.64;1155.25;5777.3;3342.73;2285.64;5215.98;139742.31;95559.68;1295.4;68.43;6.88;143.6
V;25 t/m 29 jaar;STEDE BROEC;570;557.81;597611.9;75723.51;32522.74;30238.88;22204.62;19344.82;7105.36;521.06;9064.23;613.62;10076;5431.95;128270.39;96250.56;6751.9;2139.74;6.88;655.45
V;25 t/m 29 jaar;STEENBERGEN;605;589.18;678046.48;99575.35;102309.75;32294.03;27972.14;23565.39;13653.82;14907.13;5434.88;1080.92;10162.28;6288.15;119131.4;86496.18;5837;5270.35;4.73;600.27
V;25 t/m 29 jaar;STEENWIJKERLAND;1015;1008.99;1135462.14;140352.89;322539.18;55596.34;37147.94;43701.4;20677.95;2029.32;6390.25;2385.07;5223.15;24981.8;243917.03;157695.92;8109.75;1194.83;167.27;2547.89
V;25 t/m 29 jaar;STEIN;500;494.11;676863.48;107862.78;143840.15;27447.35;20965.3;18859.74;19162.54;3901.83;1925.6;920.61;1322.1;2480.09;71708.55;49574.82;2385.8;11636.5;0;5127.59
V;25 t/m 29 jaar;STICHTSE VECHT;1462;1444.84;1547431.83;196333.5;233790.15;79255.92;57056.11;57601.28;48734.31;1803.3;16695;2133.7;1315.72;31541.46;301028.86;217085.95;11448.35;10116.07;32.25;16572.75
V;25 t/m 29 jaar;SUDWEST-FRYSLAN;2151;2134.8;2280025.99;331816.57;487673.78;117737.81;79435.17;99432.58;60828.65;3660.29;13726.9;3000.98;20952.78;55010.04;493050.55;339395.14;14965.4;3965.26;2594.19;14159.94
V;25 t/m 29 jaar;TERNEUZEN;1219;1177.68;1257859.73;189333.09;365492.67;64109.7;51339.05;60880.07;51524.95;3277.1;14843.77;892.76;4102.1;36249.98;242698.13;155479.03;12576.7;132146.37;2.58;1992.7
V;25 t/m 29 jaar;TERSCHELLING;101;100.84;93725.12;16650.73;0;5532.12;5028.77;12243.49;1229.67;1151.98;1024.2;0;0;7835.37;13933.73;15062.07;726.4;0.58;98.47;33.78
V;25 t/m 29 jaar;TEXEL;255;252.48;212005.72;27312.68;23077.47;13895.54;9263.96;7526.23;9694.83;639.7;619.75;316.46;4351;14836.54;58734.18;31179.27;5271.2;600.1;22.36;131.25
V;25 t/m 29 jaar;TEYLINGEN;813;800.7;1003096.71;91434.48;125508.36;43831.43;30498.28;39507.29;7574.24;225.41;9271.5;1505.41;0;12252.38;148476.92;100547.06;9673.25;1150.15;8.6;4702.15
V;25 t/m 29 jaar;THOLEN;679;677.63;730372.39;84606.33;202312.45;37244.02;25159.59;21783.28;27678.2;2149.34;3061.8;261.74;2332.17;17384.19;208025.2;134962.54;3656.5;8117.83;5.16;3106.63
V;25 t/m 29 jaar;TIEL;1224;1212.78;1725294.93;242559.97;220881.16;66925.79;55892.51;63986.76;40719.46;5238.87;8223.65;3806.96;939.42;14944.09;228653.56;180477.22;14721.73;1547.58;8.17;23070.91
V;25 t/m 29 jaar;TILBURG;7315;7169.99;6854130.54;1123309.57;2032034.15;388472.93;268709.53;235617.85;236425.55;34463.66;55489.6;15812.89;42981.13;54373.19;959143.66;585509.97;84505.65;48662.62;50.31;14387.12
V;25 t/m 29 jaar;TUBBERGEN;480;477.74;387043.15;50040.25;95549.25;26352.1;15503.31;13229.77;25508.45;1486.85;7019.49;1018.23;0;5543.23;106925.06;67330.59;1760.8;2243.47;6.88;50.53
V;25 t/m 29 jaar;TWENTERAND;926;922.43;1111325.12;302529.2;141026.05;51023.12;39228.62;36527.84;39249.96;9204.23;13454.93;403.72;380.44;15108.82;331084.82;218776.84;6078.2;6899.38;10.32;364.35
V;25 t/m 29 jaar;TYNAARLO;457;453.43;476444.63;46483.6;174941.58;24809.94;18050.87;19073.76;11559.84;1906.46;5112.75;438.3;272.12;8882.63;127150.17;89623.81;4476.7;230.92;33.97;546.5
V;25 t/m 29 jaar;TYTSJERKSTERADIEL;689;683.17;722055.73;73590.61;73060.69;38032.65;22833.25;24552.34;20363.12;1042.5;4101.5;1138.1;1289.4;10338.06;191440.39;132095.84;5626.2;4972.54;806.25;504.26
V;25 t/m 29 jaar;UDEN;1112;1089.85;1184827.03;149494.99;303216.59;58493.95;41939.34;37256.22;39139.16;6291.17;24731.79;5734.71;10849.82;9567.95;189465.96;127101.21;14240.5;6867.64;9.03;525.11
V;25 t/m 29 jaar;UITGEEST;344;338.14;331929.76;32050.07;81635.2;18399.19;10307.72;9893.15;1360.71;0;3408.85;233.76;0;1296.62;59126.68;44158.68;4336.8;2.32;8.6;27.45
V;25 t/m 29 jaar;UITHOORN;696;679.73;683086.49;74256.94;63042.45;36756.96;23775.55;32799.38;23226.68;3573.43;6714.26;582.9;609.9;8367.96;116529.58;98917.99;7239.95;1475.15;6.88;12176.94
V;25 t/m 29 jaar;URK;613;608.99;693531.21;114180.67;26677.15;33990.57;22665.62;35243.01;7671.18;1913.02;1540;230.04;773.7;10788.39;231366.66;126146.02;1492;2553.41;12.04;90
V;25 t/m 29 jaar;UTRECHT;18165;17793.98;11521311.71;1908133.93;5610700.7;972862.23;543316.64;659661.41;302939.3;52921.14;150076.7;57832.02;25350.52;186982.33;1389011.59;1196657.14;190480.99;166676.9;359.48;254370.86
V;25 t/m 29 jaar;UTRECHTSE HEUVELRUG;790;776.76;685433.39;108949.54;377119.39;41891.99;27593.8;33095.52;15504.83;2882.36;4605.5;1343.42;1917;14858.74;132906.65;95548.23;7267.5;2276.39;7.74;2525.67
V;25 t/m 29 jaar;VAALS;162;156.15;131518.69;13292.7;24113.12;8382;6014;3878.74;4452.04;0;1887.5;0;1866.1;0;24065.31;14933.14;1916;626.46;0;247.72
V;25 t/m 29 jaar;VALKENBURG AAN DE GEUL;335;332.5;216751.07;36494.03;61876.86;17960.81;12409.1;10532.9;8904.75;1420.5;362.84;2048.56;1037.4;725.52;33080.12;25656.25;2287.5;6379.55;0;1580.86
V;25 t/m 29 jaar;VALKENSWAARD;747;735.14;820131.99;96920.51;194895.01;40303.52;28899.97;24457.59;14204.3;2717.62;7347.74;5966.97;2015.1;7087.54;131817.1;86456.29;9012;6382.88;5.16;10008.64
V;25 t/m 29 jaar;VEENDAM;689;686.97;783538.83;102856.4;119340.77;37490;28347.39;28267.08;15878.05;10453.82;4779;203.7;83.04;9434.09;173061.78;126784.2;10509.9;781.01;20.64;307.43
V;25 t/m 29 jaar;VEENENDAAL;2037;2024.15;1875492.71;273722.93;440113.68;111022.78;72272.68;82096.49;91245.64;8565.21;9156.44;6175.41;10709.91;26712.85;452254.56;327563.62;25388.15;6186.54;13.76;9086.28
V;25 t/m 29 jaar;VEERE;412;408.58;310232.5;41726.35;231447.43;22141.83;14349.44;14363.97;14459.09;683.38;1365.4;0;5081.7;5739.3;99491.75;60545.39;1566.5;10624.24;3.44;1505.64
V;25 t/m 29 jaar;VELDHOVEN;1161;1136.89;1414601.32;165826.57;346047.29;61014.93;42410.72;38226.26;48805.11;3866.61;11922.17;5549.09;4169.65;8417.72;216125.15;151196.72;13611.6;1516.47;0.43;33001.71
V;25 t/m 29 jaar;VELSEN;1621;1595.03;1569907.51;264025.71;347651.32;87141.95;61359.62;73725.89;35082.12;9377.55;13409.65;2146.78;2010.12;17859.83;284409.02;236869.46;11945.2;3985.73;15.48;5912.94
V;25 t/m 29 jaar;VENLO;2866;2806.92;3237269.53;376909.13;804998.25;153008.17;117587.48;112906.06;56757.96;6793.71;21775.83;4800.99;28333.73;36502.02;498424.66;330495.23;18678.75;19879.67;7.31;8576.49
V;25 t/m 29 jaar;VENRAY;1062;1041.16;1035927.56;128438.68;200827.26;57280.19;42717.58;52491.24;17642.16;8441.63;12173.3;1928.64;9227.8;15137.82;213344.15;145271.4;6492.77;20477.79;0;2044.21
V;25 t/m 29 jaar;VIJFHEERENLANDEN;1464;1443.52;1575697.08;197740.9;296455.41;79184.01;53726.73;53353.26;40851.92;1579.63;6508.57;1944.96;3590.84;13547.23;319538.67;222854.62;15094.2;10642.22;9.89;1949.12
V;25 t/m 29 jaar;VLAARDINGEN;2158;2106.27;2030937.33;305717.9;396965.84;114256.11;77355.72;80061.34;34551.13;7068.65;7034.51;1470.89;1445.61;30602.84;379221.03;313596.65;11680.8;8803.95;6.88;14855.81
V;25 t/m 29 jaar;VLIELAND;24;22.01;8677;508.47;0;1078.81;544.36;2500.37;6.67;0;0;0;0;0;0;373.71;533.4;0.58;14.19;0
V;25 t/m 29 jaar;VLISSINGEN;1190;1159.56;1137337.87;162617.99;275903.4;62757.97;41932.36;61291.18;33231.34;5220.7;13162.85;462.78;5826;28209.26;222683.97;179541.06;11644.9;36195.28;3.44;12912.7
V;25 t/m 29 jaar;VOERENDAAL;238;235.52;192460.56;21076.6;129758.07;12936.22;8437.91;8534.79;4972.24;1009.15;2679.25;1637.04;0;659.8;34346.3;18471.91;2622;864.32;0;434.49
V;25 t/m 29 jaar;VOORSCHOTEN;480;472.57;444074.62;64272.63;76753.19;26153.61;18752.1;24648.93;9813.74;0;4461.06;321.42;0;7440.65;93272.83;56396.4;3774.25;3886.77;5.16;4503.25
V;25 t/m 29 jaar;VOORST;465;461.24;424159.97;55775.89;206524.35;25503.05;15955.71;19843.01;19258.89;1161.19;7978.69;710.55;1190.4;6566.02;111465.99;71763.01;3818.1;416.04;3.44;725.72
V;25 t/m 29 jaar;VUGHT;538;529.12;537059.51;50067.69;302753.64;28747.56;19044.03;16147.76;15922.91;500;3124.01;1362.37;1429.5;2146.8;83473.04;51556.57;5045.5;3222.67;3.44;794.99
V;25 t/m 29 jaar;WAADHOEKE;1011;998.75;945543.75;108475.96;175112.78;54898.31;36311.05;37273.29;50722.96;1263.6;5490.5;1865.17;0;17255.56;253569.4;174587.37;8137.5;3757.11;1252.16;891.32
V;25 t/m 29 jaar;WAALRE;270;267.59;285189.39;56834.23;42315.77;14233.94;9938.01;8075.62;4246.01;141.19;1153.3;321.42;533.4;2212.05;62017.26;39768.83;1558.5;2637.24;3.44;6032.98
V;25 t/m 29 jaar;WAALWIJK;1474;1360.19;1342524.68;182032.23;314814.49;70054.94;56210.61;41339.44;28131.91;10745.87;15004.65;2435.44;5740.65;15293.33;222734.23;144752.91;12608.7;2242.83;3.44;1178.44
V;25 t/m 29 jaar;WADDINXVEEN;640;635.68;618382.64;103832.73;206984.93;34351.35;23879.82;21090.66;16429.77;4080.48;9933.72;374.08;0;12223.16;139113.1;104543.01;4824.7;6899.24;5.16;3582.2
V;25 t/m 29 jaar;WAGENINGEN;1403;1316.42;1017648.07;124706.34;242618.06;65707.71;33445.34;37053.22;25308.9;5297.77;6542.38;2136.03;3001.68;11648.18;136530.95;98514.62;83025.52;6482.63;34.4;875.43
V;25 t/m 29 jaar;WASSENAAR;365;352.93;378911.44;42694.95;28165.13;18937.15;12830.29;8804.74;4843.7;961.59;5450.9;29.34;0;5090.06;41795.87;27974.09;3434.1;4161.61;4.3;994.87
V;25 t/m 29 jaar;WATERLAND;330;323.75;250753.02;36193.63;38998.06;17925.58;12342.29;13980.79;8520.99;1288.37;3473;304.99;541.5;3063.38;50619.17;45484.98;1594;953.56;5.16;7746.83
V;25 t/m 29 jaar;WEERT;1273;1258.43;1418303.47;189611.89;229673.36;69010.31;50085.42;51539.94;39151;2856.96;23884.09;6328.97;12316.45;9312.6;195507.08;132161.93;12982.8;49595.55;15.05;3393.01
V;25 t/m 29 jaar;WEESP;506;494.61;390752.97;59466.86;44013.74;26788.36;17012.19;18194.16;3625.2;676.2;1139.2;951.76;0;7067.74;72230.4;66427.3;7410.7;1307.12;15.48;623.18
V;25 t/m 29 jaar;WEST BETUWE;1184;1129.82;1183969.79;144476.95;132571.07;60217.71;40946.4;45013.65;41184.04;8140.49;3789.3;2003.68;8556.18;10637.29;237567.07;179938.9;13559;3493.56;6.88;2508.23
V;25 t/m 29 jaar;WEST MAAS EN WAAL;369;368.94;331764.88;46090.73;26008.42;20318.62;12444.59;11678.29;5172.95;3029.49;1587.3;467.52;0;2773.84;72022.61;50140.99;4617.5;509.91;1.72;1331
V;25 t/m 29 jaar;WESTERKWARTIER;1288;1280.4;1639307.18;211958.19;278632.95;70652.88;51991.95;56358.73;47545.93;6155.8;10206.45;1732.28;3492.16;33657.74;352816.61;232153.85;18854.3;1031.66;210.27;1785.26
