geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_zorg;kosten_farmacie;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysiotherapie;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiezorg;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_integrale_geboortezorg;kosten_innovatiegelden_ggz;kosten_overig;kosten_consulten_ggz;kosten_intramuraal_verblijf_ggz;kosten_overige_prestaties_ggz
M;25 t/m 29 jaar;GULPEN-WITTEM;292;288.13;95317.24;35311.74;19991.57;11248.03;1881.52;18227.79;10334.55;457.48;11022.19;2687.06;0;1649.4;0;0;22469.72;0;0;0;0;0;0;0;245.28;224877.58;59015.52;5622.44
M;25 t/m 29 jaar;HAAKSBERGEN;554;550.49;236683.82;36326.64;37880.98;13317.45;7082.33;24792.93;27683.31;1970.73;4460.24;2230.13;3059.92;5430.58;0;0;1193.47;0;0;0;31962.68;0;0;0;0;78288.87;0;0
M;25 t/m 29 jaar;HAARLEM;5165;4947.84;2211849.2;407742.28;333760.2;142540.43;102505.31;271213.06;134747.98;25020.87;49928.18;12447.61;3494.25;61818.88;14.05;0;45559.41;0;0;0;15774.02;0;0;72.72;800.23;1546534.81;481833.87;78655.73
M;25 t/m 29 jaar;HAARLEMMERMEER;4096;3916.57;1614773.29;277017.79;257678.51;105342.72;61842.46;233382.92;144626.58;22357.21;54453.23;11595.29;16867.43;41419.29;0;0;32401.99;0;0;0;44317.25;14923.71;0;0;4541;952498.85;298997.97;49608.19
M;25 t/m 29 jaar;HALDERBERGE;766;739.29;367068.33;53106.63;49564.79;18552.84;14048.36;30499.58;19899.57;8536.76;16337.1;2174.57;0;15686.56;0;0;1777.4;0;0;0;0;0;0;0;221.66;130914.13;31937.47;11077.93
M;25 t/m 29 jaar;HARDENBERG;1814;1794.97;613409.9;260553.79;122382.53;42744.53;8964.61;105248.81;60087.04;7196.68;10054.63;3217.33;408.66;14824.18;0;0;2914.33;0;0;0;18995.94;17757.07;0;0;791.09;309203.74;212621.98;11047.19
M;25 t/m 29 jaar;HARDERWIJK;1279;1249.74;456156.49;91545.69;86429.91;38201.31;46695.51;65850.21;31746.39;6691.6;17104.07;3222.65;401.84;15657.04;0;0;9456.1;0;0;0;0;292.41;0;0;521.58;348065;51588.11;12149.44
M;25 t/m 29 jaar;HARDINXVELD-GIESSENDAM;591;586.78;171110.48;54287.4;41885.6;16016.27;36443.28;21140.21;11809.71;978.73;3342.81;1247.62;0;5145.32;0;0;1130.73;0;0;0;27848.34;3744.24;0;0;1447.01;60757.85;0;0
M;25 t/m 29 jaar;HARLINGEN;391;375.72;155887.01;23969.75;26506.69;10421.33;5089.21;26946.72;6081.1;3104.93;1962.48;1119.12;4068.84;8949.7;0;0;422.49;0;0;0;9682.38;0;0;0;0;165754.33;36330.59;7609.05
M;25 t/m 29 jaar;HATTEM;299;293.45;111504.23;13544.27;19937.91;8692.91;940.67;16225.24;1840.49;4379.08;1664.64;1265.23;0;1662.84;0;0;199.41;0;0;0;0;0;0;0;0;65997.56;5101.88;365.88
M;25 t/m 29 jaar;HEEMSKERK;997;977.29;662028.09;83138.87;67554.91;27001.87;20762.88;45260.73;39071.72;276.75;13859.59;3118.72;12566.37;23090.61;0;0;394.53;0;0;0;191376.57;0;0;0;273859.21;204630.67;74731.48;7759.16
M;25 t/m 29 jaar;HEEMSTEDE;392;381.18;184106.73;27651.3;24949.97;9826.65;7661.02;18451.02;20126.26;12529.32;3654.88;838.67;0;5678.82;0;0;10551.34;0;0;0;15023.4;0;0;0;1946.29;107386.79;0;3000.26
M;25 t/m 29 jaar;HEERDE;393;388.45;149111.56;39261.35;26780.85;11618.07;1990.97;23080.46;20609.69;2869.95;4448.87;1207.69;694.12;806.78;0;0;2158.09;0;0;0;1407.66;220.8;0;0;1166.3;36667.31;0;799.01
M;25 t/m 29 jaar;HEERENVEEN;1357;1335.22;473836.61;97491.85;94067.2;30791.78;12208.97;81361.25;45519.25;16566.44;7501.35;3193.48;890.72;11429.32;0;0;3081.8;0;0;0;537.54;0;0;0;260.11;278674.42;71038.88;2242.24
M;25 t/m 29 jaar;HEERLEN;2636;2539.6;1264943.66;676651.77;177616.46;100093.13;19461.73;186187.52;81235.43;22294.02;27513.41;9919.26;3758.04;58623.12;2261.64;0;48326.42;0;0;0;50754.12;793.42;0;0;4411.54;1419710.4;1111379.22;57651.02
M;25 t/m 29 jaar;HEEZE-LEENDE;404;395.97;199322.05;31883.4;27145.79;12803.87;3028.62;15776.31;17831.69;0;3407.15;2462.3;864.36;4051.82;0;0;2897.21;0;0;0;368;0;0;0;876.74;61853.22;5036.85;0
M;25 t/m 29 jaar;HEILOO;451;442.89;168232.11;28435.7;30507.67;9909.14;1771.42;18796.12;33701.97;0;4160.57;995.74;0;3254;0;0;142.43;0;0;0;0;0;0;0;94.77;151166.54;486192.8;31113.31
M;25 t/m 29 jaar;HELLENDOORN;909;900.08;510851.54;85601.49;61876.45;25213.63;11542.36;48129.73;58195.81;3598.85;8163.25;2375.93;9830.02;13006.66;0;0;1931.16;0;0;0;2093.62;0;0;0;777.33;169563.82;72621.78;3617.54
M;25 t/m 29 jaar;HELMOND;3151;3020.75;1367467.39;208657.2;208147.61;101328.25;19597.93;144348.91;71692.33;18733.96;19786.52;9170.01;1046.2;46702.63;0;0;10493.3;0;0;0;181.8;4601.52;0;0;2537.55;720609.84;325555.56;40768.33
M;25 t/m 29 jaar;HENDRIK-IDO-AMBACHT;752;738.87;234953.32;85466.7;51252.66;20340.82;10919.46;33914.25;16892.6;6888.33;3960.81;1247.44;0;9000.02;0;0;2350.34;0;0;0;3847.65;0;0;0;57.57;142086.35;10078.49;2853.14
M;25 t/m 29 jaar;HENGELO;2801;2738.96;1137938.83;191445.1;170508.96;66081.8;30952.83;186004.17;69788.44;17377.08;37512.61;13795.07;6843.64;29422.9;0;0;17053.07;0;0;0;4551.51;6180.42;0;0;2767.24;796729.86;544785.91;28853.42
M;25 t/m 29 jaar;HET HOGELAND;1098;1087.07;345539.45;90587.09;74440.08;27852.96;6374.11;49492.59;51574.12;2218.21;3743.06;2974.41;0;13193.6;0;0;5191.83;0;0;0;3367.77;0;0;0;818.12;285519.99;56988.89;5591.32
M;25 t/m 29 jaar;HEUMEN;330;323.81;172294.52;35275.34;22321.98;11232.75;889.78;16043.27;9271.26;5332.03;5163.25;2582.94;0;2518.9;0;0;2719.62;0;0;0;0;0;0;0;525.6;87031.54;29720.22;1734.08
M;25 t/m 29 jaar;HEUSDEN;1261;1221.95;549410.22;120803.28;82590.76;37593.76;11236.47;57137.44;33990.61;4070.9;17422.51;4684.32;4619.33;16410.48;0;0;5507.52;0;0;0;25624.59;0;0;0;931.17;390375.62;140096.06;4126.77
M;25 t/m 29 jaar;HILLEGOM;629;609.5;263079.55;126084.91;39531.9;14311.09;11084.34;35488.41;23408.95;3881.89;8361.09;1065.22;0;7731.42;0;0;2546.62;0;0;0;0;0;0;0;0;131963.22;7992.99;5293.56
M;25 t/m 29 jaar;HILVARENBEEK;354;346.7;153598.15;23506.59;24017.24;8572.76;845.89;13444.48;6362.6;10655.77;10174.42;731.57;0;6566.24;0;0;382.39;0;0;0;0;1725.36;0;0;4648.82;42555.68;14098.5;13143.87
M;25 t/m 29 jaar;HILVERSUM;2694;2580.43;1183564.99;334888.44;174676.17;75306.82;53891.68;131465.33;278404.5;11795.89;27343.76;13166.17;489.62;46556.79;0;0;95023.27;0;0;0;75358.02;15060.78;0;0;5438.96;1165778;442542.32;37234.69
M;25 t/m 29 jaar;HOEKSCHE WAARD;2083;2055.58;920775.21;404560.65;141972.79;50821.72;17779.82;110288.84;48342.41;5946.33;22118.92;10382.91;4526.06;19833.43;0;0;5357.42;0;0;0;0;1632.15;0;15.84;945.84;438040.89;135470.64;4530.7
M;25 t/m 29 jaar;HOF VAN TWENTE;888;869.65;381852.58;246741.16;59076.25;23028.64;9876.47;47368.94;22857.55;171.28;11135.4;5388.43;1064.04;11043.66;0;0;1114.5;0;0;0;0;18733.1;0;0;1507.12;125537.45;14282.42;3465.58
M;25 t/m 29 jaar;HOLLANDS KROON;1392;1339.71;664999.12;99510.04;89370.29;30132.1;6318.54;72639.42;53961.31;5209.52;4038.17;3987.61;546.06;12563.94;0;0;8363.52;0;0;0;27080.13;0;0;0;2478.87;223423.98;15694.67;5681.2
M;25 t/m 29 jaar;HOOGEVEEN;1563;1535.49;830719.67;160410.18;106122.67;49156.39;36135.13;82457.59;70253.4;8376.65;13754.67;5848.3;9037.72;17831.3;0;0;1757.68;0;0;0;561.77;0;0;0;52725.88;442567.25;219963.12;6763.98
M;25 t/m 29 jaar;HOORN;2253;2181.37;1220513.65;177090.68;151133.48;57112.17;25459.4;120740.52;103447.3;6153.8;9451.22;6066.25;1589.77;45104.08;0;0;18965.9;0;0;818.85;45973.74;0;0;0;368.36;488951.05;149058.12;32132.1
M;25 t/m 29 jaar;HORST AAN DE MAAS;1299;1249.53;958894.06;290235.19;86586.26;28483.74;45507.87;42546.35;14702.28;10312.15;15432.23;5518.52;1575.12;8010.36;0;0;5676.93;0;0;0;789.52;0;0;0;794.52;293110.65;37106.97;10300.31
M;25 t/m 29 jaar;HOUTEN;1079;1050.61;496104.78;106596.99;70987.87;27686.69;19329.93;59630.78;10007.32;2874.51;10361.3;5278.06;0;8412.76;0;0;12072.73;0;0;0;2565.32;0;0;206;2037.28;387504.14;15582.68;9791.9
M;25 t/m 29 jaar;HUIZEN;915;899.63;493426.36;88727.09;61226.86;25448.18;21428.16;52487;17497.64;12054.08;2754.93;3395.79;0;13938.6;0;0;63059.89;0;0;0;215.84;0;0;0;867.48;344777.87;88942.03;15148.28
M;25 t/m 29 jaar;HULST;570;552.34;298941.06;50408.99;35575.84;14142.87;2359.71;37338.01;26639.7;3158.34;1789.55;2968.05;1042;15296.56;0;0;84486.58;0;0;0;4066.86;0;0;0;0;194447.77;261892.83;15067.18
M;25 t/m 29 jaar;IJSSELSTEIN;787;774.81;623075.93;305065.5;54313.77;23979.99;15221.97;46593.74;47415.09;3529.28;10607.74;1941.23;0;5222.66;0;0;1017.75;0;0;0;540.12;0;0;0;2338.95;173215.28;79867.98;13511.85
M;25 t/m 29 jaar;KAAG EN BRAASSEM;722;709.93;288808.35;84923.84;48871.63;21960.22;12365.31;53860.88;28935.05;6041.62;1342.54;1799.96;0;2595.06;0;0;2536.75;0;0;0;631.2;0;0;0;525.6;165470.71;17569.22;8114.16
M;25 t/m 29 jaar;KAMPEN;1769;1738.49;962931.73;157882.5;119711.99;42050.15;6630.13;95571.36;97139.89;23388.28;10604.67;7324.26;18451.21;24257.44;0;0;23987.11;0;45157.95;0;22789.74;3591.29;0;0;259588.83;465908.37;130447.65;24642.96
M;25 t/m 29 jaar;KAPELLE;307;304.9;110110.7;17426.03;21205.14;5638.75;952.5;16111.52;8300.27;0;1422.05;270.7;0;2001.86;0;0;6520.87;0;0;0;0;0;0;0;0;56632.71;41895.99;1641
M;25 t/m 29 jaar;KATWIJK;1846;1815.03;1244233.13;183994.72;125482.17;48410.57;34664.15;129134.86;84625.45;12674.23;12099.78;6130.65;0;31931.52;0;0;16133.76;0;0;0;2227.82;0;0;0;9035;496407.48;179867.25;11593.34
M;25 t/m 29 jaar;KERKRADE;1153;1102.62;442029.75;274248.14;75440.77;46208.69;7202.92;78421.96;48872.8;6924.32;12125.21;1971.08;40.8;16175.16;14.05;0;11299.1;0;0;0;9364.15;3226.43;0;0;567.21;415736.13;36478.42;15444.5
M;25 t/m 29 jaar;KOGGENLAND;612;597.58;315524.8;30940.65;41106.97;11421.5;7571.39;28424.23;23910.81;1781.49;1163.88;3100.53;1714.28;8933.62;0;0;1075.05;0;0;0;5495.97;0;0;0;1651.75;78461.18;47758.09;4926.19
M;25 t/m 29 jaar;KRIMPEN AAN DEN IJSSEL;691;680.73;303010.64;64839.95;47249.53;17213.05;13209.16;33512;16993.41;7238.28;7159.29;1910.37;0;6575.2;0;0;210.86;0;0;0;1076.04;0;0;0;0;125647.48;18989.04;1937.08
M;25 t/m 29 jaar;KRIMPENERWAARD;1587;1559.34;884019.73;371641.7;106600.58;39784.04;16947.33;81568.58;82897;10234.13;5941.48;2893.83;1312.54;18280.48;0;0;17938.87;0;0;0;4936.81;0;0;0;1322.97;284725.92;54780.02;13801.73
M;25 t/m 29 jaar;LAARBEEK;608;590.84;180522.18;36362.88;39366.16;16306.1;1668.73;26583.72;22654.01;4747.99;6313.82;3231.88;0;3558.64;0;0;182.45;0;0;0;1060.2;0;0;0;3064.91;78151.2;18155.88;1899.33
M;25 t/m 29 jaar;LAND VAN CUIJK;2571;2517.26;1221529.88;243217.41;176045.65;73783.52;21348.38;131731.84;78166.91;21332.94;46105.79;15823.49;2005;20237.5;0;0;30324.56;0;0;0;12884.11;3570.36;0;0;5020.63;472597.28;29395.21;16041.05
M;25 t/m 29 jaar;LANDGRAAF;878;861.57;540057.2;89048.08;58666.82;33197.66;5244.22;56518.41;45616.18;3075.94;23276.19;4785.67;328.68;13415.9;0;0;13152.37;0;0;0;11300;0;0;0;923.81;303194.78;143572.91;3940.01
M;25 t/m 29 jaar;LANDSMEER;181;175.7;155937.49;262303.82;12264.49;5127.39;2412.9;8784.2;13541.04;1483.99;0;2324.07;0;2500.98;0;0;3641.18;0;0;0;0;2493.81;0;0;0;41530.96;106145.94;4229.53
M;25 t/m 29 jaar;LANSINGERLAND;1261;1235.89;489719.52;344652.36;78901.39;25068.83;22105.59;79065.19;28482.87;8492.72;11121.26;5036.3;2834.72;14768.44;0;0;15240.3;0;0;0;471.96;0;0;0;2595.57;161555.18;21274.32;550.99
M;25 t/m 29 jaar;LAREN;122;119.47;40162.46;10576.56;7919.94;3599.78;2323.6;5595.84;2972.88;0;580.9;205.8;0;865.02;0;0;1227.18;0;0;0;0;0;0;0;0;33902.98;0;19.13
M;25 t/m 29 jaar;LEEUWARDEN;4869;4745.57;2321546.5;499149.8;312612;126505.82;69573.14;379620.55;163389.33;15116.62;24323.92;15402.54;21307.73;60645.65;0;0;37477.52;0;0;0;27899.18;0;0;95.97;125946.78;2121868.3;602261.35;41490.51
M;25 t/m 29 jaar;LEIDEN;6445;6157.2;2299059.27;800431.51;417839.78;167151;109640.57;396235.81;165385.34;24563.9;44708.74;15396.71;1342.26;61181.95;0;0;34286.97;0;0;0;24511.91;19898.34;0;0;38850.12;2144332.82;482517.51;98125.21
M;25 t/m 29 jaar;LEIDERDORP;691;676.75;255813.71;48370.3;45928.11;17450.26;12755.11;43690.15;57724.84;616.58;1950.77;2681.54;610.98;2947.52;0;0;5059.71;0;0;0;0;743.4;0;0;2984.79;129433.94;15161.69;88.11
M;25 t/m 29 jaar;LEIDSCHENDAM-VOORBURG;1927;1871.21;788648.8;196238.63;122610.27;50620.84;19158.33;107007.35;41864.53;8646.29;25429.49;10013.14;1115.15;38249.14;0;0;17724.72;0;0;0;9140.37;0;0;65.68;4859.01;369488.24;238999.31;10297.99
M;25 t/m 29 jaar;LELYSTAD;2589;2423.93;901640.26;226766.49;162160.17;71706.13;12107.24;145258.43;45345.91;11030.82;11424.74;6301.78;415.56;27324.22;0;0;5607.76;0;0;0;30.18;5043.9;0;0;2812.65;573006.2;200861.28;21568.14
M;25 t/m 29 jaar;LEUDAL;898;868.72;399618.6;58945.12;59855.22;24988.66;6907.71;40277.37;15267.34;3378.34;12137.27;3526.29;3970.36;7626.54;0;0;4285.95;0;0;0;6438.6;0;0;0;400.1;158059.74;32945.71;12413.2
M;25 t/m 29 jaar;LEUSDEN;702;686.49;246400.71;114823.42;46479.81;18821.52;12554.72;43459.4;48450.59;739.5;10790.99;1281.48;851.24;5680;0;0;806.5;0;0;0;9390.86;0;0;843.66;284.1;243660.9;29748.4;16884.73
M;25 t/m 29 jaar;LINGEWAARD;974;960.25;546138.43;646153.71;66086.77;27598.43;12234.49;46390.61;41717.9;5531.43;13766.14;2655.63;971.7;10775.29;0;0;3939.19;0;0;0;16349.19;0;0;0;1767.9;152030.85;19275.49;705.43
M;25 t/m 29 jaar;LISSE;530;511.22;168374.25;55694.48;35129.17;13369.7;8338.74;33426.66;20653.7;1170.47;4396.12;794.15;711.54;1712.12;0;0;3547.01;0;0;0;0;1345.14;0;0;0;110814.34;0;158.8
M;25 t/m 29 jaar;LOCHEM;632;620.45;288539.48;49340.98;41947.32;15236.8;1642.19;34660.72;40796.16;1825.83;2516.8;3122.15;2402.92;7021.74;0;0;650.57;0;0;0;36118.31;1562.73;0;0;380.49;194628.04;178141.38;1348.47
M;25 t/m 29 jaar;LOON OP ZAND;582;568.29;237786.52;123158.06;38129.67;15579.97;6901.85;30440.64;32703.45;3613.88;8064.69;756.4;0;7695.58;0;0;163.63;0;0;0;0;50575.06;0;0;78.86;58449.82;0;3009.53
M;25 t/m 29 jaar;LOPIK;462;450.85;202892.89;38758.79;30688.89;9812.06;7362.61;23619.9;10924.5;2960.41;2496.76;1252.43;928.36;3473.52;0;0;1569.32;0;0;0;0;1137.75;0;0;0;71402.64;36782.86;779.72
M;25 t/m 29 jaar;LOSSER;552;542.68;270797.96;31436.23;35346.78;11094.04;5408.74;26453.2;27875.71;2973.69;6325.31;2297.83;439.4;5808.74;0;0;1340.93;0;0;0;1547.08;0;0;0;0;71882.17;1944.16;1165.5
M;25 t/m 29 jaar;MAASDRIEL;786;703.3;595014.74;83473.88;45035.99;18220.11;8298.72;28747.38;25390.71;7635.28;998.66;970.19;710.75;8566.26;0;0;1894.04;0;0;0;53389.46;0;0;0;1370.38;114702.21;23399.07;2231.3
M;25 t/m 29 jaar;MAASGOUW;619;609.21;227450.32;152707.16;40722.61;17683.02;1271.73;36239.57;23086.63;1857.82;4154.61;862.91;0;14548.54;14.05;0;14862.31;0;0;0;0;0;0;0;769.3;97652.02;4016.2;2654.99
M;25 t/m 29 jaar;MAASHORST;1806;1755.08;725241.47;312545.79;118884.25;56557.86;4418.62;83665.85;39606.58;13235.77;22726.41;11755.75;0;14392.43;0;0;27423.28;0;0;0;7813.18;2156.7;0;0;3776.68;503363.69;107282.97;4208.59
M;25 t/m 29 jaar;MAASSLUIS;987;957.81;392592.27;85538.11;64995.33;1984.14;4465.17;103201.34;30966.92;2796.43;6889.24;2781.47;111.56;17188.41;0;0;6158.26;0;0;0;16494.28;0;0;319.75;158.8;150938.45;237595.55;3941.78
M;25 t/m 29 jaar;MAASTRICHT;4251;3982.14;2261547.98;1144470.09;261730.75;138067.24;81227.31;182844.1;127666.29;25958.81;51650.26;18616.28;4140.62;47575.71;28.1;0;68801.33;0;0;25198.35;35331.67;0;0;0;22277.8;1741909.22;678162.25;38784.42
M;25 t/m 29 jaar;MEDEMBLIK;1248;1193.45;414143.31;93538.12;77152.09;28629;13456.4;51738.13;35029.39;4204.5;6868.76;2600.39;1431;22285.24;0;0;3340.09;0;0;0;0;0;0;0;591;146847.72;48087.96;8565.72
M;25 t/m 29 jaar;MEERSSEN;364;355.15;176539.55;29983.23;24642.36;12505.66;6185.62;17415.5;18408.42;591.16;9195.82;1643.06;0;5318.58;0;0;7096.6;0;0;0;1364.68;0;0;0;628.44;85818.37;3856.42;4519.44
M;25 t/m 29 jaar;MEIERIJSTAD;2387;2320.56;1054014.07;161556.9;155639.46;67822.81;7091.41;107222.19;58014.76;17449.8;18738.65;11053.94;4262.84;24400.57;0;0;7311.12;0;0;0;0;20609.85;0;0;1109.92;644659.51;427868.61;10807.31
M;25 t/m 29 jaar;MEPPEL;1012;995.55;523654.16;82926.48;70052.8;33778.48;22445.18;59910.12;27559.13;4196.17;8162.61;6619;637.48;19422.94;0;0;392.41;0;0;0;69095.13;3074.94;0;0;1338.32;284604.13;208768.77;4170.35
M;25 t/m 29 jaar;MIDDELBURG;1317;1276.16;676518.04;123271.32;87347.07;33943.1;4470.81;78408.66;59360.22;1969.9;6608.66;5288.58;2070.86;22495.84;0;0;58617.9;0;0;0;2212.17;1137.24;0;0;13715.57;303706.8;202320.53;22380.48
M;25 t/m 29 jaar;MIDDEN-DELFLAND;473;464.06;205179;34743.22;31604.82;1064.5;2209.68;49683.11;12458.86;1538.77;3139.09;561.15;0;2380.02;0;0;2716.17;0;0;0;0;0;0;0;0;82257.36;117061.68;1185.95
M;25 t/m 29 jaar;MIDDEN-DRENTHE;772;761.06;310947.68;300161.5;52471.39;18283.01;14663.96;38928.3;14560.12;6014.46;2575.08;2273.82;645.48;15954.98;0;0;3368.47;0;0;0;505.8;0;0;0;0;185383.79;49584.88;3209.33
M;25 t/m 29 jaar;MIDDEN-GRONINGEN;1589;1551.31;920434.21;398545.68;106602.5;47515.04;12964.11;80502.24;56271.7;11544.42;13600.93;3884.86;18740.31;40986.2;0;0;8446.55;0;0;0;28142.25;0;0;0;3107.97;428322.06;203820.22;14387.08
M;25 t/m 29 jaar;MOERDIJK;969;949.75;288699.96;82103.35;63794.83;25487.26;10870.51;48837.22;35700.64;5503.51;5853.54;3739.39;1801;13311.3;0;0;3600.56;0;0;0;2768.88;0;0;0;268.78;235741.07;92056.11;12864.94
M;25 t/m 29 jaar;MOLENLANDEN;1341;1319.43;407498.14;119117.43;91821.77;30518.01;42013.57;54907.49;45014.67;1915.63;4409.34;2482.69;0;12245.2;0;0;1391.53;0;0;0;18897.96;7943.85;0;1119.57;205.23;144687.71;35030.65;1857.3
M;25 t/m 29 jaar;MONTFERLAND;916;892.99;485679.34;83830.29;60137.27;24082.77;17444.21;53293.31;18713.88;12345.05;11367.25;3730.14;201;5898.34;0;0;1297.73;0;0;0;668.04;0;0;0;762.57;155371.1;492.26;930.61
M;25 t/m 29 jaar;MONTFOORT;385;376.57;399294.1;40279.88;25769.25;8289.9;6195.41;20881.1;4786.95;475.77;1981.96;522.05;1384.32;1685.24;0;0;643.37;0;0;0;1408.37;0;0;0;69.77;45536.4;0;717.56
M;25 t/m 29 jaar;MOOK EN MIDDELAAR;159;153.22;52322.53;12097.25;10744.9;5630.42;430.6;6921.7;214.8;0;614.29;2854.6;0;5167.72;0;0;0;0;0;0;0;0;0;0;0;114708.12;60252.18;1553.43
M;25 t/m 29 jaar;NEDER-BETUWE;788;759.92;281599.19;260655.65;50957.22;19059.29;4350.41;38089.9;22086.55;2684.97;19415.26;1983.6;0;9849.76;0;0;21011.04;0;0;0;31365.76;0;0;0;0;106198.95;14448.17;3060.12
M;25 t/m 29 jaar;NEDERWEERT;495;474.43;186858.28;36177.1;32068.25;12810;3905.18;24123.49;22534.84;3163.57;2561.42;1491.35;0;4257.9;0;0;1740.36;0;0;0;0;0;0;0;37.25;35362.78;0;1176.01
M;25 t/m 29 jaar;NIEUWEGEIN;2179;2119.87;963061.34;194756.82;144189.66;57517.79;51896.92;123221.12;79574.8;8017.21;20027.5;5738.11;1769.37;21790.98;0;0;2894.33;0;0;0;1089;18789.94;0;0;1279.25;597465.6;166376;23271.91
M;25 t/m 29 jaar;NIEUWKOOP;803;792.18;666185.84;105549.98;53519.16;20337.96;12048.44;54019.27;31336.93;4482.6;5744.15;3028.91;0;23633.3;0;0;5371.05;0;0;0;771.6;0;0;0;1830.9;112093.88;136938.51;1289.83
M;25 t/m 29 jaar;NIJKERK;1135;1112.12;386755.75;146217.65;75451.37;27615.98;28551.95;59902.15;36122.89;5484.42;22674.09;5357.59;0;15789.6;0;0;1156.47;0;0;0;7940.4;844.74;0;0;1163.55;192742.9;34105.61;18633.7
M;25 t/m 29 jaar;NIJMEGEN;9180;8958.66;3736434.92;1072465.05;626221.12;279934.56;46070.94;437735.55;317154.01;26713.85;88323.97;38381.83;6453.05;109785.26;0;0;69057.12;0;0;0;12699.49;67296.11;0;0;259447.11;3500697.76;1077264.79;75709.35
M;25 t/m 29 jaar;NISSEWAARD;2492;2442.05;1400745.75;446989.3;168384.22;65709.67;13477.91;138016.51;99115.92;25070.43;16893.68;7534.81;3528.34;41822.05;0;0;13560.1;0;0;0;41555.65;0;0;396.52;426.33;578206.48;39763.01;3194.03
M;25 t/m 29 jaar;NOARDEAST-FRYSLAN;1218;1204.43;695851.04;114459.84;84962.24;27287.31;12790.15;79445.82;38571.15;1886.42;12942.29;3771.92;1744.4;17257.86;0;0;6125.77;0;0;0;550.95;0;0;0;1248.84;208642.29;11655.03;3223.24
M;25 t/m 29 jaar;NOORD-BEVELAND;150;144.24;42893.28;12369.3;9856.95;4489.56;231.14;8836.64;14216.04;761.31;512.8;119.01;0;4459.5;0;0;507.31;0;0;0;0;0;0;0;110.09;66490.18;38018.1;7258.9
M;25 t/m 29 jaar;NOORDENVELD;567;551.95;384055.2;51152.86;37249.56;15364.48;3881.17;28851.5;31631.18;3233.87;10020.02;3130.54;5116.2;10797.26;0;0;1365.68;0;0;0;4322.16;0;0;0;2236.81;130878.21;3808.22;29550.58
M;25 t/m 29 jaar;NOORDOOSTPOLDER;1516;1422.47;518453.39;83617.02;89849.26;30861.64;4263.71;77087.92;55185.62;2679.26;5186.78;2766.77;2662.25;33415.52;14.05;0;3822.9;0;0;0;16350.26;0;0;0;20571.92;268458.48;64926.65;3300.07
M;25 t/m 29 jaar;NOORDWIJK;1227;1181.16;1115047.74;88668.62;75491.21;29258.88;20810.58;73204.76;53417.38;5412.42;5385.62;3717.46;567.72;33621.48;0;0;22887.06;0;19113.22;13417.04;5401.23;3207.4;0;51.66;6854.57;308357.66;166610.65;8645.57
M;25 t/m 29 jaar;NUENEN CA;470;459.53;229706.55;37450.32;32399.05;13517.34;4138.32;19327.24;15471.66;7910.65;7598.6;971.91;0;6793.26;0;370.61;4976.13;0;0;0;506.7;0;0;0;0;76023.4;0;938.89
M;25 t/m 29 jaar;NUNSPEET;779;767.92;394995.54;63954.76;51813.01;21338.81;28303.37;35317.19;22767.48;4410.63;18516.68;3229.47;165.48;10487.76;0;0;1191.49;0;0;0;0;0;0;0;5231.89;121894.15;83296.79;7668.82
M;25 t/m 29 jaar;OEGSTGEEST;492;478.35;195972.99;40657.66;31630.92;13665.66;8376.69;31704.2;36994.65;3414.33;2303.81;1984.37;0;6558.46;0;0;519.3;0;0;0;385.2;0;0;0;103.6;261762.03;886384.06;9435.95
M;25 t/m 29 jaar;OIRSCHOT;478;459.33;162594.47;27041.82;31439.88;16142.42;2605.49;22364.04;16923.91;249.36;3713.11;2191.75;0;4262.38;0;0;816.1;0;0;0;12277.44;0;0;0;726.3;119337.74;58014.03;5456.07
M;25 t/m 29 jaar;OISTERWIJK;774;753.13;360168.7;53066.04;50776.53;22379.09;3827.74;36544.73;19872.48;4135.63;8527.21;5770.29;1935.08;17488.28;0;0;1941.37;0;0;0;1975.35;51631.36;0;0;950.01;201724.07;231328.48;10361.91
M;25 t/m 29 jaar;OLDAMBT;976;962.17;592477.6;97730.33;51543.05;26038.32;18255.81;89251.85;72535.01;7185.46;14261.62;3574.95;42.6;25733.86;0;0;1000.76;0;0;0;37146.93;558.45;0;0;295.65;293913.83;135455.15;10703.5
M;25 t/m 29 jaar;OLDEBROEK;612;601.04;223995.58;47495.85;30893.65;11697.02;9235.93;56848.96;2602.75;4300.54;10494.07;1401.17;575.72;8583;0;0;19850.67;0;0;0;25640.86;16959.05;0;0;152.67;115038.19;3328.64;1234.8
M;25 t/m 29 jaar;OLDENZAAL;806;794.55;381906.35;53457.61;55428.4;20943.53;9938.01;41715.39;35637.87;643.38;28617.87;5230.38;0;7990.83;0;0;9418.16;0;0;0;0;0;0;0;92.52;121691.72;20962.75;3980.49
