GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_SPECIALISTISCHE_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_MDZ;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_GENERALISTISCHE_BASIS_GGZ;KOSTEN_LANGDURIGE_GGZ;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_VERPLEGING_EN_VERZORGING;KOSTEN_OVERIG
M;80 t/m 84 jaar;WADDINXVEEN;339;332.48;1678294.15;277554.59;2675.2;33750.06;30391.82;36657.56;32030.51;118546.37;23758.11;13196.14;8269.85;15058.54;61732.62;0;0;0;0;118.17;0;74837.19;315964.7;1690.62
M;80 t/m 84 jaar;WAGENINGEN;353;337.95;1759233.3;263418.87;4067.01;31814.64;28496.11;30859.91;48833.96;89914.83;20734.53;28695.93;7120.69;5543.53;57843.83;0;0;0;0;13895.97;2.1;140336.66;428888.52;1418.95
M;80 t/m 84 jaar;WASSENAAR;404;395.12;1832434.02;352522.63;51855.77;39999.96;33153.53;46688.57;29879.64;107542.02;5984.69;34716.72;3997.51;3478.47;53068.26;0;0;1283.83;0;3039.58;0;29625.9;286563.49;2071.27
M;80 t/m 84 jaar;WATERLAND;236;230.69;1120302.52;218004.31;13583.51;23603.58;21280.11;24186.63;26196.24;96022.51;17117.17;21034.87;8427.08;9401.23;44150.22;0;0;1127.95;0;434.15;0;107452.2;282994.96;4351.57
M;80 t/m 84 jaar;WEERT;685;661.3;2898270.32;618869.25;54346.15;67104.18;54991.1;101922.67;57766;224024.38;66935.72;105385.95;16624.68;27955.57;92486.43;0;0;0;0;14011.55;3.36;188759.83;528852.05;9553.8
M;80 t/m 84 jaar;WEESP;222;214.75;930290.11;148235.24;1088.89;21209.76;17438.2;12855.6;19705.21;56419.5;12578;9855.5;3541.2;21153.7;26330.09;0;0;1038.83;0;389.38;3.36;48370.36;86029.99;6026.96
M;80 t/m 84 jaar;WEST BETUWE;457;445.44;1762501.17;342294.56;17041.17;45070.74;38410.65;64816.76;49891.58;159424.59;18827.55;31917.85;5390.04;8165.1;68813.4;0;0;416.26;0;1231.13;0;184035.08;592254.7;1894.97
M;80 t/m 84 jaar;WEST MAAS EN WAAL;180;172.73;690182.67;128496.98;4857.78;17271.54;14003.63;16349.04;15939.8;55249.27;7128.96;14570.98;2275.34;588.25;31637;0;0;837.39;0;153.39;1.68;69457.67;156741.01;806.91
M;80 t/m 84 jaar;WESTERKWARTIER;667;649.98;2572890.52;530716.23;75322.86;66280.5;72946.91;118206.63;107859.68;202028.24;31858.71;18514.45;6271.74;9511.76;127129.36;0;0;1175.5;0;5262.5;31.92;254744.67;685563.13;7612.56
M;80 t/m 84 jaar;WESTERVELD;325;314.95;1373525.81;268495.98;10920.17;32149.26;25477.42;34163.59;39489.53;113004.37;21371.8;15449.43;4367.26;11854.86;56936.64;0;0;379.67;0;889.56;13.44;78633.32;449089.97;16098.78
M;80 t/m 84 jaar;WESTERVOORT;132;125.69;527672.39;132953.96;2448.53;12612.6;9423.14;18535.21;10560.43;33657.08;3819.56;8333.54;443.35;660.16;13208.5;0;0;0;0;85.75;0;10514;121937.9;360.66
M;80 t/m 84 jaar;WESTERWOLDE;370;358.85;1393013.48;330991.66;44537.29;36552.44;30995.36;56118.9;40546.08;126869.78;33447;22685.33;3199.82;6228.24;71869.29;0;0;0;0;3715.51;11.76;92137.56;780934.13;1645.63
M;80 t/m 84 jaar;WESTLAND;1134;1097.66;4296275.6;901867.59;34805.72;110010.29;3037.91;32026.91;130070.13;284853.43;55530.07;74067.9;20554.54;10399.23;184073.07;0;0;779.4;0;51085.91;0;194668.42;836359.46;12361.14
M;80 t/m 84 jaar;WESTSTELLINGWERF;354;343.89;1468152.96;318886.56;5020.7;34961.48;27170.12;52150.1;45176.93;129267.24;28389.92;10167.65;6948.25;12246.58;63825.01;0;0;1070.6;0;79.42;249.9;209612.55;357306.84;3368.42
M;80 t/m 84 jaar;WESTVOORNE;206;196.69;769160.82;160096.54;1017.23;20283.12;18845.27;13650.62;20942.7;68125.35;18387.31;14596.86;2504.95;7937.94;38713.48;0;0;0;0;9743.33;1.68;0;128293.3;161.24
M;80 t/m 84 jaar;WIERDEN;277;264.29;1086986.63;247916.05;3908.01;27001.26;21667.79;35489.34;49426.99;92203.46;19156.98;27045.6;2686.38;2482.1;40583.35;0;0;1365.64;0;52.87;0;125624.5;453308.54;866.94
M;80 t/m 84 jaar;WIJCHEN;408;391.81;1823313.4;412277.53;14812.14;39999.96;39610.83;54449.71;38911.48;162392.19;13307.03;39616.72;5017.75;17831.61;39870.92;0;0;154.97;0;63.66;0;24087.82;392388.54;1167.09
M;80 t/m 84 jaar;WIJDEMEREN;309;292.73;1275005.01;263038.41;3112.15;29755.44;30292.29;23377.61;29185.07;98511.15;15423.45;15697.17;7329.04;8736.2;33325.37;0;0;0;0;3283.1;6.72;147137.63;211559.13;6921.75
M;80 t/m 84 jaar;WIJK BIJ DUURSTEDE;191;186.85;654086.95;148746.19;4119.82;18610.02;14076.58;15026.38;13778.81;58201.77;9828.92;22493.89;5024.21;62.5;21206.56;0;0;740.43;0;280.69;3.36;48131.51;100544.19;2908.26
M;80 t/m 84 jaar;WINTERSWIJK;383;368.81;1647345.81;318062.47;140477.33;37091.34;24739.38;33169.83;40085.33;124855.57;13437.65;34678.23;4888.4;2424.32;43391.43;0;0;61.69;0;9185.4;1.68;46630.58;552693.82;692.59
M;80 t/m 84 jaar;WOENSDRECHT;278;267.51;914409.14;191450.64;46911.98;26255.28;18585.96;36089.48;15168.41;101816.09;13847.05;14379.55;4162.37;6078.03;40929.05;0;0;0;0;13313.31;0;80761.53;241790.53;927.64
M;80 t/m 84 jaar;WOERDEN;497;480.59;1971166.06;398385.11;17506.27;48629.42;44827.36;51508.89;38524.32;144352.31;17403.42;38260;10207.73;18910.42;68774.67;0;0;2611.83;0;1371.34;1.68;216932.78;397875.96;1289.11
M;80 t/m 84 jaar;WORMERLAND;223;217.66;759137.67;152155.47;17889.45;22290.84;17216.49;23238.57;17409.63;77297.03;4834.33;12359.43;18199.84;1203.02;25625.46;0;0;5406.29;0;403.47;0;54851.45;220052.29;2701.43
M;80 t/m 84 jaar;WOUDENBERG;138;134.57;662736.2;93965.36;605.03;13822.38;12377.07;6612.29;14355.86;50247.64;13022.35;5110.34;3341.52;1470.93;19974.6;0;0;411.69;0;436.16;0;13416.65;126848.68;1480.95
M;80 t/m 84 jaar;ZAANSTAD;1636;1564.11;6472998.15;1311031.02;344189.04;159526.78;119039.06;153273.58;129806.79;498394.21;76922.65;70892.99;28582.75;10152.38;287359.61;0;0;10315.7;0;33304.19;17.22;540415.81;1140464.64;37278.73
M;80 t/m 84 jaar;ZALTBOMMEL;282;272.32;1463910.19;232891.1;29420.17;27516.06;33924.88;40005.25;34748.53;99168.14;21742.43;24200.48;1779.57;15066.42;38642.71;0;0;0;0;19915.21;0;60156.09;412188.97;4061.08
M;80 t/m 84 jaar;ZANDVOORT;205;197.76;845274.41;145232.95;275.02;19999.98;14232.55;29579.02;19114.39;51905.45;4899.82;13153.31;3832.12;572.15;41906.96;0;0;240;0;4327.67;0;57347.1;187928.45;2234.26
M;80 t/m 84 jaar;ZEEWOLDE;158;153.89;814890.61;131895.32;0;15881.58;11812.31;15204.34;11062.92;46341.33;4303.3;11440.71;844.55;4572.57;41037.93;0;0;0;0;126.3;3.36;55014.51;143877.8;2780.36
M;80 t/m 84 jaar;ZEIST;707;693.6;2959464.2;507642.69;18434.5;69060.42;47988.34;50212.73;67582.18;220390.79;30515.51;46473.51;19444.6;13214.52;84197.84;0;0;1423.54;0;87721.74;3.36;178665.69;721505.45;10467.32
M;80 t/m 84 jaar;ZEVENAAR;499;473.13;2414108.78;364838.34;5626.34;48854.52;42386.85;60278.32;50580.93;179469.1;23991.73;29338.26;6569.83;15280.98;74152.33;0;0;1099.94;0;14679.69;0;73467.47;622558.79;1741.28
M;80 t/m 84 jaar;ZOETERMEER;1027;996.38;4061512.14;890059.29;117149.34;101241.98;77892.98;145653.93;73172.17;336218.52;52343.24;89441.64;26595.09;28883.74;184671.56;0;0;313.42;0;28902.72;5.04;185598.89;879462.43;3036.53
M;80 t/m 84 jaar;ZOETERWOUDE;110;106.4;481455.89;81688.25;2341.25;10630.62;9742.93;2572.74;13158.99;29208.29;4122.4;7455.4;1031.14;6196.51;11358.67;0;0;1125.13;0;0;0;34513.22;96906.73;2045.29
M;80 t/m 84 jaar;ZUIDPLAS;405;394.09;1858216.85;319878.01;23025.61;40411.8;40938.88;42789.3;33733.82;137039.93;25446.39;9540.71;4767.08;9513.84;57855.31;0;0;1094.11;0;1796.53;5.04;126005.2;269002.95;3274.23
M;80 t/m 84 jaar;ZUNDERT;298;287.47;1150745.45;258876.02;2876.61;28314;22149.05;59215.56;16257.55;95575.15;16172.95;28182.3;6008.39;16851.18;35970.75;0;0;0;0;98.46;1.68;120796;334961.37;1552.34
M;80 t/m 84 jaar;ZUTPHEN;474;457.36;1931444.45;346264.24;13651.71;45739.98;32089.54;30278.21;52987.71;166353.58;49537.14;32160.37;17159.37;3347.49;82301.58;0;0;1652.25;0;1152.59;1.68;134203.3;690600.67;5444.29
M;80 t/m 84 jaar;ZWARTEWATERLAND;173;166.69;726225.22;145534.95;5444.57;16447.86;14762.37;16651.32;13749.97;67381.54;5879.25;14255;1240.18;2440.89;15593.12;0;0;646.9;0;406.7;0;40968.5;210462.42;21311.38
M;80 t/m 84 jaar;ZWIJNDRECHT;595;568.97;2516959.9;447282.59;34769.39;57976.18;43441.05;52997.88;35736.41;146639.92;27345.14;30899.98;4026.43;11632.6;108967.41;0;0;388.82;0;901.12;0;204053.74;338034.6;4837.11
M;80 t/m 84 jaar;ZWOLLE;1000;962.24;4303274.58;746949.91;53248.27;96132.64;71231.62;111930.51;105119.74;379188.91;53348.45;120963.8;13670.53;18627.55;115506.24;0;0;3079.48;0;21477;10.5;341850.42;1000006.22;46071.56
M;85 t/m 89 jaar;AA EN HUNZE;171;163.45;539056.62;138081.14;12381.53;16396.38;18845.2;17075.11;20522.85;48516.2;5518.98;6635.65;2552.48;17978.62;31354.31;0;0;701.46;0;0;0;80943.45;280187.56;8076.29
M;85 t/m 89 jaar;AALSMEER;180;170.01;609447.71;164692.49;0;16833.96;17956.16;19280.13;18170.51;61333.69;10293.8;4907.67;4339.39;4673.22;30110.9;0;0;987.68;0;253.43;0;16236.03;245116.15;11639.8
M;85 t/m 89 jaar;AALTEN;170;160.05;685201.64;150083.09;10341.84;16396.38;20716.99;14702.14;21143.29;55218.63;9696.97;8060.75;4276.04;2467.22;33928.04;0;0;0;0;3830.66;0;78001.47;601792.64;167.97
M;85 t/m 89 jaar;ACHTKARSPELEN;135;125.09;539197.95;131471.51;60626.91;13050.18;13017.2;10501.55;21909.37;86066.6;3012.89;12631.05;5285.5;1512.61;31278.87;0;0;0;0;2114.77;160.86;69179.35;355147.89;5010.33
M;85 t/m 89 jaar;ALBLASSERDAM;129;119.78;526241.01;120793.41;0;12020.58;19763.66;17405.87;15348.17;51036.41;1060.77;3355.45;1251.73;0;25649.18;0;0;0;0;2200;0;13409.84;270866.11;0
M;85 t/m 89 jaar;ALBRANDSWAARD;124;118.52;384993.47;99431.52;1074.89;11917.62;11881.9;11062.27;13200.13;48531.2;2630.18;4281.51;1596.45;235.3;20709.95;0;0;0;0;51.9;0;75048.68;157990.39;385.14
M;85 t/m 89 jaar;ALKMAAR;616;570.4;2229440.78;515670.37;75543.42;57594.86;53708.82;115728.34;74539.8;257734.74;28813.87;29552.65;16141.79;6150.7;130240.79;0;0;30880.14;0;663.56;0;181897.63;1067675.13;11237.84
M;85 t/m 89 jaar;ALMELO;379;353.96;1323473.4;343005.42;21880.49;35306.66;38353.05;38928.65;65949.03;154242.54;25442.79;26867.51;7683.75;6251.01;76877.74;0;0;804.87;0;4381.21;1.68;189761.76;905485.03;1929.04
M;85 t/m 89 jaar;ALMERE;587;538.33;2485345.79;510054.64;8306.13;53262.62;54278.99;80669.44;74243.24;235348.74;24614.19;15884.44;7512.41;10092.97;172255.74;0;0;0;0;17374.73;5.04;270370.58;1332912.4;40501.52
M;85 t/m 89 jaar;ALPHEN AAN DEN RIJN;561;533.24;2218331.35;459003.66;10375.62;53532.58;52759.28;22372.41;68624.17;217151.54;21337.59;20532.87;5315.44;10122.85;125037.63;0;0;2273.2;0;9034.87;1.68;346206.75;1154157.14;18107.11
M;85 t/m 89 jaar;ALPHEN-CHAAM;56;53;177902.38;38402.94;0;5019.3;5772.69;8060.95;6041.82;21513.66;221.45;6379.52;1825.4;0;10809.55;0;0;0;0;67.84;0;56955.02;99834.59;935.94
M;85 t/m 89 jaar;ALTENA;273;251.48;1152623.26;243143.88;0;24247.08;35668.51;22157.93;37038.21;107504.88;7460.62;15523.67;4907.24;30331.11;58578.26;0;0;535.42;0;0;0;75987.38;581380.9;1380.01
M;85 t/m 89 jaar;AMELAND;13;13;31311.75;8209.17;0;1338.48;3550.32;828.96;1960;2171.86;837.31;4584.2;503.83;262.8;2976.67;0;0;0;0;0;18.48;0;55455.66;594.4
M;85 t/m 89 jaar;AMERSFOORT;624;588.26;2517586.68;487966.57;36778.39;58360.86;59149.09;48005.93;81573.51;247038.24;32274.75;33129.53;15981.35;18347.42;100646.16;0;0;4164.24;0;2432.65;0;282222.86;1154527.27;22453.91
M;85 t/m 89 jaar;AMSTELVEEN;671;638.68;2765977.5;520657.84;65559.38;62960.04;55695.23;58899.18;60900.26;224079.33;32116.8;52245.6;14565.34;2919.55;139720.96;0;0;593.45;0;8523.66;0;295525.3;753125.58;19335.19
M;85 t/m 89 jaar;AMSTERDAM;2804;2608.09;11730388.03;2483252.03;186609.98;264489.18;261575.68;244661.65;327971.67;1054789.12;142175;190261.85;69651.1;25705.18;708509.08;0;0;5862.54;0;133321.37;11.34;1415073.01;6651803.72;93405.35
M;85 t/m 89 jaar;APELDOORN;1018;957.96;4161759.83;834806.43;39457.01;93653.6;86497.11;57468.22;115617.56;393215.64;43213.23;54380.15;13193.39;11107.27;169328.68;0;0;0;0;794.17;1.68;272496.05;1984812.41;92624.11
M;85 t/m 89 jaar;APPINGEDAM;84;75.83;423893.83;81747.45;14051.56;7850.7;10521.12;7143.72;12650.34;26888.43;4871.51;3250;811.35;1513.7;37788.99;0;0;0;0;0;1.68;69473.71;205603.67;438.16
M;85 t/m 89 jaar;ARNHEM;706;664.5;3019586.86;547263.69;39878.17;66490;58075.19;85902.25;81364.73;293375.12;33018.68;64939.84;17984.9;1785.22;125201.28;0;0;0;0;316.35;1.68;423737.11;1091405.48;13357.05
M;85 t/m 89 jaar;ASSEN;411;384.24;1690868.61;296931.57;44918.92;37966.5;41819.5;37470.87;38389.64;147025.48;22636.25;15007.49;9753.72;2296.27;96730.14;0;0;2391.92;0;268.44;16.38;209649.41;735609.58;19418.08
M;85 t/m 89 jaar;ASTEN;83;78.04;313934.3;56380.29;2015.42;7413.12;10399.47;6706.98;10366.25;21186.99;2886.55;10315.32;5532.44;0;15098.42;0;0;324.88;0;346.74;0;0;183646.12;0
M;85 t/m 89 jaar;BAARLE-NASSAU;51;49.3;180167.5;46431.33;2468.13;5019.3;4229.59;6344.14;6625.01;13665.3;496.79;4239;899.55;10671.5;10813.39;0;0;0;0;2720.91;0;21460.39;66796.21;470
M;85 t/m 89 jaar;BAARN;206;193.53;749609.23;163731.73;1534.58;19794.06;18459.43;12647.83;35354.75;56062.65;7972.35;8862.65;2058.51;6594.98;31358.1;0;0;0;0;12049.2;3.36;26002.87;358520.22;6381.71
M;85 t/m 89 jaar;BARENDRECHT;256;241.48;1024786.44;189796.83;73888.24;24350.52;28020.32;17122.79;22143.18;137624.91;13372.07;11857.71;4749.35;205.97;60651.47;0;0;0;0;1807.2;0;211212;403348.12;707.45
M;85 t/m 89 jaar;BARNEVELD;291;275.36;1036146.55;259252.42;18970.81;27335.88;32938.06;26988.1;37056.26;108036.67;19713;5025.85;4980.96;5160.87;42971.81;0;0;0;0;0;0;71791.38;795734.4;10226.68
M;85 t/m 89 jaar;BEEK;123;116.71;532757.86;108263.71;2774.17;11660.22;14057.49;11412.52;11265.56;50167.89;2100.8;17521.07;5145.84;1997.3;24513.67;0;0;0;0;35301.07;0;198197.99;220835.13;3023.01
M;85 t/m 89 jaar;BEEKDAELEN;285;263.79;1105798.55;267554.61;7419.41;26280.54;31544.49;26852.2;26966.21;134502.74;10149.48;38895.28;12644.92;3841.18;67061.41;0;0;0;0;4816.14;0;127155.01;560015.06;6738.3
M;85 t/m 89 jaar;BEEMSTER;63;59.27;271986.51;44300.91;2794.76;6126.12;5532.87;7333.89;6900.16;9684.16;11545.74;3305.75;530.95;0;9612.95;0;0;3383.85;0;40.77;0;16214.56;31555.36;1127.91
M;85 t/m 89 jaar;BEESEL;81;76.54;291529.98;63900.59;6619.34;7619.04;8781.99;8574.74;6496.51;40839.64;1889.84;8749.25;4248.7;5366.82;16427.78;0;0;0;0;233.31;0;36584.44;221156.75;808.96
M;85 t/m 89 jaar;BERG EN DAL;267;247.17;1077452.8;241997.26;5887.04;23732.28;30281.22;41884.43;30506.13;120707.25;9198.71;32003.63;6349.61;2055.25;52673.54;0;0;0;0;991.71;0;177201.8;537217.98;3681.93
M;85 t/m 89 jaar;BERGEIJK;100;92.78;364818.87;80768.89;323.55;9292.14;8964.18;18425.6;5305.67;44100.12;5871.13;3436.1;1249.94;50.25;10751.3;0;0;0;0;1281.96;0;19498.61;141207.68;921.83
M;85 t/m 89 jaar;BERGEN LB;71;65.5;252668.9;67802.24;0;6743.88;7199.79;13959;12001.39;31925.16;1555.42;7462.44;1410.74;795.93;18693.99;0;0;0;0;0;0;12590.33;285222.9;795.94
M;85 t/m 89 jaar;BERGEN NH;308;286.53;1064357.72;279672.59;58059.72;29008.98;28243.63;60078.69;35514.35;122949.24;13452.7;20606.41;6029.39;19809.23;49854.39;0;0;9457.95;0;174.38;2.1;121030.82;478833.66;352.64
M;85 t/m 89 jaar;BERGEN OP ZOOM;410;383.88;1620999.59;371473.85;54542.19;36641.22;37827.81;35886.04;34676.33;168488.48;12999.89;23479.91;12947.08;455.56;102972.98;0;0;0;0;17012.56;0;133505.94;600138.27;6884.19
M;85 t/m 89 jaar;BERKELLAND;315;302.38;1152811.7;253686.99;0;30167.28;29792.92;35396.32;40602.2;128730.93;12587.28;18500.5;7318.64;7718.05;62012.71;0;0;0;0;0;0;42998.62;793975.58;1714.04
M;85 t/m 89 jaar;BERNHEZE;192;177.15;649494.88;197113.84;3797.95;17271.54;19613.91;27687.86;24566.63;61544.7;12942.83;12337.85;3263.75;2627.3;39563.4;0;0;0;0;0;0;73002.53;497746.44;858.82
M;85 t/m 89 jaar;BEST;167;156.27;565564.96;146282.46;0;15469.74;12711.37;42683.55;22019.56;49160.46;9600.96;10269.22;9129.67;552.42;34823.77;0;0;0;0;0;0;41369.71;395084.82;4266.73
M;85 t/m 89 jaar;BEUNINGEN;119;107.1;494949.03;92017.45;2705.71;10321.74;13848.44;19582.41;12606.74;48454.14;3313.19;8224.08;2053.74;8628.39;21347.87;0;0;0;0;1448.54;0;70068.64;230781.18;371.18
M;85 t/m 89 jaar;BEVERWIJK;228;215.44;703945.79;183914.51;46088.91;20926.62;19324.5;19638.66;18976.13;77044.59;8154.1;26075.71;5174.81;1473.44;58529.53;0;0;3338.09;0;36.54;0;88721.49;347851.46;3701.65
M;85 t/m 89 jaar;BLADEL;112;104.37;509986.95;107125.97;3404.36;10244.52;10395.64;24090.81;8430.18;36779.79;8320.75;7979.72;1938.61;2451.39;19727.29;0;0;0;0;3464.55;0;27929.9;195003.69;1784
M;85 t/m 89 jaar;BLARICUM;68;61.09;354396.08;51331.58;0;6306.3;6319.92;2934.56;9996.83;19740.01;2864.71;8133.7;2841.18;1933.33;15005.77;0;0;0;0;288.93;0;116046.96;56762.18;591.8
M;85 t/m 89 jaar;BLOEMENDAAL;223;207.49;1042263.89;177855.53;24112.6;20463.3;22534.61;14629.77;25190.84;84482.64;5788.36;22276.82;6840.33;4910.81;39182.35;0;0;0;0;224.51;1.68;213257.84;495108.55;4267.44
M;85 t/m 89 jaar;BODEGRAVEN-REEUWIJK;215;206.4;943759.65;174483.22;16515.19;21134.18;23732.47;24352.95;25862.1;103978.6;9904.33;19324.28;2582.24;5594.15;32375.19;0;0;162.44;0;15274.99;0;33383.31;422712.47;1702.1
M;85 t/m 89 jaar;BOEKEL;53;49.44;238968.86;44520.07;0;5173.74;7365.48;5742.17;5849.63;20071.43;1911.15;4514.14;5189.56;50;6717.42;0;0;0;0;82.32;0;13679.31;224465.14;848.42
M;85 t/m 89 jaar;BORGER-ODOORN;153;139.64;601301.73;155128.08;4489.06;14311.44;16389.3;13571.96;32064.59;78699.73;10643.92;1487.1;4802.47;3763.6;46291.35;0;0;1099.94;0;0;1.68;0;297034.34;20598.07
M;85 t/m 89 jaar;BORNE;187;173.71;641541.92;154082.44;4039.4;17348.76;15263.38;24023.14;23097.92;64253.61;6625.49;11961.03;5108.03;206.8;30360.53;0;0;3141.5;0;405.72;0.42;85002.75;516045.29;1371.11
M;85 t/m 89 jaar;BORSELE;139;134.65;322159.07;87612.63;4543.63;12998.7;11973.18;17511.63;12505.51;34141.75;3832.71;3385.75;994.1;5427.75;21631.53;0;0;0;0;427.47;0;10973.75;291910.16;3795.95
M;85 t/m 89 jaar;BOXMEER;187;170.9;516338.05;181520.68;2980.24;17580.42;20798.23;23547.76;22007.49;83911.4;9692.46;13796.28;2301.98;431.04;29895.08;0;0;434.56;0;154.04;0;45626.26;480143.49;2863.78
M;85 t/m 89 jaar;BOXTEL;185;173.6;684205.98;122059.39;597.25;16216.2;17006.9;17289.55;17242.29;69145.26;4596.06;14331.89;2284.66;8374.15;27154.23;0;0;0;0;0;0;47134.3;208131.68;1693.39
M;85 t/m 89 jaar;BREDA;1058;985.94;3729871.21;808109.24;10749.59;93394;101025.77;144844.02;85763.35;408556.88;48849.36;122696.62;34317.38;11690.61;231232.8;0;0;0;0;15638.14;0;495795.92;1774426.36;6344.73
M;85 t/m 89 jaar;BRIELLE;113;103.97;638218.56;88361.2;9714.67;10296;12425.99;8002.47;10963.55;37276.22;8510.67;4274.5;2978.34;21853.54;39715.26;0;0;1222.15;0;210.47;0;58150.3;138311.64;484.43
M;85 t/m 89 jaar;BRONCKHORST;285;264.42;1024316.06;254078.89;23752.99;26872.56;28256.24;30066.05;43717.97;122900.71;16401.75;25766.51;4352.06;0;37951.39;0;0;0;0;485.26;1.68;63304.04;897504.36;2283.19
M;85 t/m 89 jaar;BRUMMEN;161;147.87;570795.67;134464.26;3632.06;15238.08;16185.47;7514.33;22520.29;57001.45;5077.39;12157.93;3601;14495.6;35210.58;0;0;0;0;284.04;0;80914.72;358425.53;4853.09
M;85 t/m 89 jaar;BRUNSSUM;196;182;952189.99;171482.9;5990.72;17425.98;16334.23;16954.03;14330.67;58439.59;11412.93;28047.73;7164.52;13018.78;45229.53;0;0;1970.16;0;2144.97;0;60896.17;464408.97;2055
M;85 t/m 89 jaar;BUNNIK;113;107.21;478778.35;107523.25;9702.86;10682.1;11899.84;8914.99;13124.42;39912.82;6307.65;15819.6;3597.84;1502.79;16310.29;0;0;0;0;1176.06;0;85163.37;302976.6;783.07
M;85 t/m 89 jaar;BUNSCHOTEN;75;71.51;252679.84;49485.05;0;6718.14;6627.92;6311.07;9892.48;26050.95;943.9;1738.5;194.65;577.76;9888.95;0;0;0;0;0;0;19929.31;179502.65;2059.08
M;85 t/m 89 jaar;BUREN;104;101.76;317604.46;75121.07;3654.26;9935.64;9202.8;9399.62;11868.9;38623.89;10592.15;7237.69;545.63;0;17466.8;0;0;0;0;0;0;17560.01;343740.43;1970.61
M;85 t/m 89 jaar;CAPELLE AAN DEN IJSSEL;375;350.08;1802718.08;312203.65;10428.93;35768.98;35316.63;17602.1;41505.67;124391.32;26205.14;9166.1;3843.31;3451.25;87535.46;0;0;0;0;437.55;1.68;273500.7;482827.29;5390.55
M;85 t/m 89 jaar;CASTRICUM;322;302.12;988125.64;232354.96;88893.13;30424.68;28756.35;59421.46;29797.62;93249.65;9470.84;19421.42;5933.31;10126.77;45774.68;0;0;2897.02;0;279.22;3.36;56638.89;381147.38;2163.21
M;85 t/m 89 jaar;COEVORDEN;245;227.14;731531.57;262145.11;2486.87;23140.26;29552.79;23964.35;49272.15;117426.54;9019.19;31457.78;5515.33;3899.47;59493.17;0;0;0;0;0;1.68;58373.47;790401.9;10462.2
M;85 t/m 89 jaar;CRANENDONCK;133;123.06;551057.43;113362.64;3235.82;11685.96;8250.72;39181.1;12452.64;31291.58;3652.12;14557.88;2097.02;2433.09;30718.27;0;0;0;0;46;0;61342.25;341906.79;4899.47
M;85 t/m 89 jaar;CUIJK;120;116.4;631667.6;122234.34;1730.67;11660.22;12316.81;12101.11;10947.8;56527.25;15939.29;7134.22;982.43;8697.8;33599.5;0;0;416.26;0;0;0;76938.8;206020.15;3263.43
M;85 t/m 89 jaar;CULEMBORG;133;126.17;548857.41;101186.27;6115.51;12149.28;13530.83;14684.89;17815.31;41349.22;11401.8;14648.76;1566.46;6415.36;28584.64;0;0;0;0;2322.61;0;52398.31;242647.83;473.52
M;85 t/m 89 jaar;DALFSEN;177;169.55;681584.12;156403.14;6478.28;16936.92;17452.38;20666.84;19295.9;82424.29;6987.86;8317.86;2709.64;1502.31;19414.99;0;0;0;0;37.7;0;96589.92;439077.82;7887.58
M;85 t/m 89 jaar;DANTUMADIEL;103;96.64;273349.08;112785.63;6300.32;9343.62;13596.29;9479.41;13090.07;58468.5;2133.29;6879.42;3122.32;1992.92;22779.44;0;0;0;0;0;107.94;71598.8;263259.44;831.16
M;85 t/m 89 jaar;DE BILT;398;374.95;1404460.49;301449.83;24537.82;37580.4;38667.89;25514.78;54775.22;134532.39;7311.21;29722.68;8555.52;863.12;73333.2;0;0;2780.95;0;1119.46;1.68;174482.22;531562.84;7521.04
M;85 t/m 89 jaar;DE FRYSKE MARREN;339;318.62;1312933.17;333658.67;9133.43;32123.52;36564.74;28095.43;74694.88;207147.03;9309.96;29153.28;8348.51;14272.14;76695.44;0;0;0;0;6576.31;286.02;188551.7;1027333.51;11425.47
M;85 t/m 89 jaar;DE RONDE VENEN;247;233.12;1092762.87;211820.73;3284.52;23577.84;26892.89;16011.19;27207.9;109287.92;7437.34;3077.05;2178.86;8885.09;52799.54;0;0;0;0;7501.2;0;136914.72;341172.84;1999.74
M;85 t/m 89 jaar;DE WOLDEN;179;167.36;699178.61;152895.35;5571.27;17194.32;21415.03;19275.17;24188.13;97072.7;3384.9;10865.43;1563.75;10069.4;40041.78;0;0;701.46;0;223.51;5.04;67904.19;622230.38;6373.14
M;85 t/m 89 jaar;DELFT;492;468.46;2086316.33;417548.66;7632.41;47878.92;2746.28;12486.04;57222.68;220604.79;20109.4;32929.11;10709.7;2584.27;106731.76;0;0;724.84;0;764.2;1.68;182951.63;971632.64;23338.02
