GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_SPECIALISTISCHE_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_MDZ;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_GENERALISTISCHE_BASIS_GGZ;KOSTEN_LANGDURIGE_GGZ;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_VERPLEGING_EN_VERZORGING;KOSTEN_OVERIG
M; 0 t/m  4 jaar;GRONINGEN;5070;4499.13;8021815.34;436585.29;0;253590.68;125158.47;20755.09;357976.04;102173.63;111263.01;144437.82;128656.13;31958.11;114174.46;0;0;0;0;20007;470;0;236729.83;552137.9
M; 0 t/m  4 jaar;GULPEN-WITTEM;263;232.36;312040.29;18929.23;0;12941.38;8147.1;452.67;14832.4;4983.83;3295.71;6989.25;11559.29;0;1993.78;0;0;0;0;246.78;4.7;0;22680.21;18245.63
M; 0 t/m  4 jaar;HAAKSBERGEN;501;454.27;572026.09;45383.92;0;26102.6;13867.04;3451.78;34890.81;3767.24;9992.06;17801.95;40322.46;6015.91;9569.38;0;0;0;0;293.2;3.76;0;1340.24;120409.99
M; 0 t/m  4 jaar;HAAREN;273;244.77;383205.26;22852.65;0;14045.63;8664.68;105.43;11000.21;5940.01;5547.6;7037.76;7217.2;525.24;3910.44;0;0;0;0;197.96;3.76;0;1042.14;23529.55
M; 0 t/m  4 jaar;HAARLEM;4803;4272.22;4828545.13;303071.56;0;242062.29;123794.92;47470.65;336522.79;79037.38;125086.33;139963.06;172363.88;1753.48;91800.35;0;0;0;0;20205.1;143.82;0;153688.54;315239.97
M; 0 t/m  4 jaar;HAARLEMMERMEER;3801;3390.09;3685501.79;328328.62;0;193055.25;108144.22;37869.15;293724.17;76275.52;100080.9;116224.39;164177.81;24048.64;80563.14;0;0;0;0;14789.04;64.39;0;9517.8;319738.27
M; 0 t/m  4 jaar;HALDERBERGE;725;657.08;790399.34;68289.6;0;37704.86;20421.06;41.28;43391.47;9881.27;16820.44;23198.86;45541.66;2722.16;7642.78;0;0;0;0;3441.98;13.63;0;828.8;163431.77
M; 0 t/m  4 jaar;HARDENBERG;1700;1538.53;2252154.81;103320.48;0;88635.33;44444.04;9692.23;116692.45;38752.15;31180.26;65993.58;107381.86;9769.24;34723.32;0;0;0;0;698.98;30.55;0;37675.95;111340.28
M; 0 t/m  4 jaar;HARDERWIJK;1329;1207.14;1369501.6;124389.76;0;68695.66;32602.38;6319.34;96616;37375.51;26372.05;31578.24;69489.72;16570.34;17241.43;0;0;0;0;1908.56;45.59;0;2276.78;83821.39
M; 0 t/m  4 jaar;HARDINXVELD-GIESSENDAM;557;505.97;537501.86;35886.21;0;28884.92;13954.31;75.65;26366.49;15253.65;12572.46;19661.69;26422.65;860.4;6615.99;0;0;0;0;87.87;3.76;0;28931.7;52552.78
M; 0 t/m  4 jaar;HARLINGEN;331;302.23;512465.79;29652.06;0;16713.85;8502.64;31.43;26075.01;9228.82;6411.4;8972.94;19261.94;269.6;10259.47;0;0;0;0;225;321.95;0;13139;33746.22
M; 0 t/m  4 jaar;HATTEM;361;326.52;322746.59;15435.49;0;18737.5;7274.73;224.09;21321.21;5954.79;5257.47;3743.05;12801.03;0;3952.25;0;0;0;0;303.7;7.52;0;59842.02;31273.68
M; 0 t/m  4 jaar;HEEMSKERK;901;808.97;1313746.12;82465.2;0;45711.19;24202.57;3364.8;58843.16;18971.76;29800.44;28823.76;26990.16;2439.68;20497.97;0;0;0;0;1283.49;26.32;0;12510.47;197833.94
M; 0 t/m  4 jaar;HEEMSTEDE;697;644.52;463058.65;29477.76;0;36706.94;18026.02;10351.13;45465.75;10400.97;18003.49;10198.34;18536.97;0;8146.97;0;0;0;0;1764.88;14.57;0;20399.46;820.95
M; 0 t/m  4 jaar;HEERDE;428;387.16;595533.94;23214.02;0;22155.22;10192.38;32.61;31037.69;16144.25;6869.86;11134.53;23056.38;4798.96;5513.13;0;0;0;0;488.94;8.93;0;0;31824.84
M; 0 t/m  4 jaar;HEERENVEEN;1262;1149.39;1549571.41;96269.49;0;65484.67;28867.03;135.08;115743.72;26439.44;18521.77;33189.15;39300.77;15067.26;24422.04;0;0;0;0;4767.84;1133.17;0;10879.36;80421.07
M; 0 t/m  4 jaar;HEERHUGOWAARD;1638;1463.92;1982012.99;160387.27;0;83272.52;44619.56;270.15;95002.16;35473.7;38045.09;40632.75;81464.62;3473.05;30963.26;0;0;0;0;4275.09;41.83;0;77604.34;84021.26
M; 0 t/m  4 jaar;HEERLEN;1781;1587.93;3139008.32;236273.73;0;90357.98;55787.43;3350.87;140343.7;40609.07;59287.08;63833.23;177245.39;11549.17;22782.79;0;0;0;0;16390.33;3.76;0;91963.9;373923.69
M; 0 t/m  4 jaar;HEEZE-LEENDE;362;322.27;332883.43;25177.22;0;18047.96;10219.58;125.48;16355.9;4111.97;3797.6;12418.89;13734.72;4808.6;5215.43;0;0;0;0;2163.51;1.88;0;0;69348.99
M; 0 t/m  4 jaar;HEILOO;482;443.78;785244.53;52542.86;0;25517.99;12242.33;184.48;23813.86;11797.3;10373.21;14820.95;19422.48;336.44;10099.36;0;0;0;0;1834.38;12.69;0;28770.77;292.33
M; 0 t/m  4 jaar;HELLENDOORN;839;762.39;948434.43;54969.04;0;43810.8;22508.14;42.9;49425.04;21474.94;15955.11;37387.99;43603.42;22228.2;6586.51;0;0;0;0;1927.37;13.63;0;0;158357.14
M; 0 t/m  4 jaar;HELLEVOETSLUIS;897;813.98;1282296.79;118947.14;0;47106.97;27570.32;142.8;55311.47;23106.47;20720.27;37662.26;59721.92;12137.29;17487.55;0;0;0;0;795.78;10.34;0;30119.86;12399.64
M; 0 t/m  4 jaar;HELMOND;2383;2141.67;3616842.65;239274.48;0;121447.08;71706.16;7809.39;163895.15;32916.1;53947.69;72567.32;178272;9684.88;41739.91;0;0;0;0;16050.86;31.02;0;8543.64;409439.72
M; 0 t/m  4 jaar;HENDRIK-IDO-AMBACHT;1050;950.3;1915136.23;96352.66;0;54353.9;27090.15;12197.72;60188.56;34705.22;19816.26;41958.8;34066.86;1498.89;13988.58;0;0;0;0;3604.06;20.68;0;88903;87958.83
M; 0 t/m  4 jaar;HENGELO;1908;1741.61;2222887.59;160402.67;0;82876.41;41354.21;2121.3;185301.72;28044.17;38839.32;57228.83;110191.17;9140.55;25590.28;0;0;0;0;27283.21;53.58;0;113902.78;269893.56
M; 0 t/m  4 jaar;HET HOGELAND;1106;985.98;1589954;81004.04;0;55717.83;30256.05;2551.82;68013.51;16969.93;20329.66;52398.1;35536.92;2401.18;23529.36;0;0;0;0;4908.03;67.68;0;245488.58;59143.74
M; 0 t/m  4 jaar;HEUMEN;350;311.22;514043.55;38260.87;0;17838.1;9417.32;3252.07;22511.35;5050.27;9124.47;9432.03;13898.75;1276.32;5318.8;0;0;0;0;1221.91;5.64;0;640.8;21319.54
M; 0 t/m  4 jaar;HEUSDEN;1086;978.35;950018.8;99061.69;0;55785.87;30876.72;375.24;64203.71;33339.12;25277.53;39700.06;63026.26;1995.42;15671.97;0;0;0;0;5735.77;21.62;0;158104.95;115261.7
M; 0 t/m  4 jaar;HILLEGOM;539;474.28;896064.05;59950.53;0;26502.05;15411.9;577.22;35234.98;6084.47;9197.8;12036.97;11935.33;1504.61;15099.24;0;0;0;0;3922.88;2.35;0;0;24893.57
M; 0 t/m  4 jaar;HILVARENBEEK;300;276.98;155447.42;17447.3;0;15994.33;6522.35;11.25;11864.39;1931.53;6800.73;7549.15;15394.13;253.28;0;0;0;0;0;465.81;0;0;0;20223.13
M; 0 t/m  4 jaar;HILVERSUM;2429;2167.72;2682027.45;132306.67;0;122606.99;65686.92;31130.1;161958.31;33533.83;45726.62;42116.2;76908.72;576.72;33708.94;0;27.63;0;0;19516.24;94;0;3055.87;132091.91
M; 0 t/m  4 jaar;HOEKSCHE WAARD;2118;1892.64;2584644.18;207762.54;0;107753.17;52673.14;306.56;141109.38;50244.22;35181.34;47586.34;75203;6436.95;43203.49;0;0;0;0;3588.63;51.23;0;158036.31;57050.83
M; 0 t/m  4 jaar;HOF VAN TWENTE;738;669.23;1020369.05;64901.44;0;38247.84;20804.83;835.06;45683.77;11171.27;16296.37;15552.35;45719.95;2898.65;18650.07;0;0;0;0;1103.5;15.98;0;286714.72;101827.89
M; 0 t/m  4 jaar;HOLLANDS KROON;1137;1022.81;1360427.73;82668.54;0;57789.79;28124.74;119.81;71925.95;20079.26;28548.86;37414.81;81205.28;16356.32;28960.59;0;0;0;0;784.17;51.23;0;0;76983.12
M; 0 t/m  4 jaar;HOOGEVEEN;1421;1260.91;1772782.44;148729.54;0;72281.78;48843.26;7865.77;121360.91;30044.27;27127.64;34410.36;58788.7;5588.48;17869.96;0;0;0;0;1951.79;50.29;0;234828.9;112118.41
M; 0 t/m  4 jaar;HOORN;2004;1804.85;1965672.23;169633.01;0;101924.39;57028.95;6513.67;141143.06;45674.49;56442.51;34793.71;78682.06;3620.14;39009.32;0;0;0;0;3472.7;57.81;0;38222.59;159251.23
M; 0 t/m  4 jaar;HORST AAN DE MAAS;960;856.05;1240541.27;104083.25;0;48312.77;30577.17;126.7;65666.88;26656.15;21938.7;40194.45;36048.74;2518.76;22038.47;0;0;0;0;14931.8;11.28;0;32648.8;96878.19
M; 0 t/m  4 jaar;HOUTEN;1407;1262.56;1752138.3;115844.37;0;72084.24;36376.61;32209.28;105984.28;28892.31;24190.86;58669.22;64324.78;455.52;13492.89;0;0;0;0;1059.66;45.12;0;89875.63;269657.8
M; 0 t/m  4 jaar;HUIZEN;1015;924.81;1220391.29;82051.4;0;52524.96;28323.23;8819.04;74801.92;18981.4;27903.48;20305.42;40312.28;0;14241.87;0;0;0;0;3637.64;37.13;0;95992.68;53629.7
M; 0 t/m  4 jaar;HULST;471;416.1;437843.78;31311.92;0;23339.43;12176.85;98.93;41030.9;4619.92;6207.32;10422.15;15929.87;5188.16;5071.13;0;0;0;0;104908.32;0;0;101205.84;19129.45
M; 0 t/m  4 jaar;IJSSELSTEIN;892;808.13;1831290.98;70789.61;0;45787.81;26371.04;3325.59;68456.67;23113.76;22601.59;35546.73;38632.26;5172.52;13583.19;0;0;0;0;3060.81;18.8;0;98112.16;111270.75
M; 0 t/m  4 jaar;KAAG EN BRAASSEM;659;598.6;741296.09;60917.8;0;34270.48;18477.3;4566.93;58976.39;9585.59;15793.94;9833.22;29207.79;1076;9940.13;0;0;0;0;945.83;8.46;0;0;46370.31
M; 0 t/m  4 jaar;KAMPEN;1765;1595.34;2229941.16;76782.6;0;91740.47;38485.18;2889.16;111764.19;64924.19;34710.44;78740.77;57259.05;37064.13;20717.84;0;0;0;0;536.57;74.26;0;4402.72;237359.53
M; 0 t/m  4 jaar;KAPELLE;332;300.65;489149.56;34141.85;0;17178.54;8515.55;4.14;18060.55;16995.85;7221.47;8137.66;25304.37;1280;5740.21;0;0;0;0;125.2;5.64;0;0;126528.59
M; 0 t/m  4 jaar;KATWIJK;1923;1716.82;2797503.41;165162.74;0;98426.01;54449.92;21538.98;162540.85;30793.38;45531.73;54543.95;99359.57;3023.9;34848.96;0;0;0;0;6139.37;18.8;0;4246.43;199325.38
M; 0 t/m  4 jaar;KERKRADE;866;772.19;1416805.92;119746.76;0;43695.85;28912.65;1763.75;63644.15;67727.13;28877.53;30604.29;70917.73;25205.31;15706.97;0;0;0;0;33011.69;3.76;0;392811.7;181106.78
M; 0 t/m  4 jaar;KOGGENLAND;592;536.14;685696.65;67158.79;0;30206.03;13059.84;78.72;28426.13;27175.19;11031.33;21323.23;26031.2;1213.72;22116.89;0;0;0;0;633;18.8;0;81238.27;70827.99
M; 0 t/m  4 jaar;KRIMPEN AAN DEN IJSSEL;814;737.38;1600640.93;119258.3;0;42028.43;21742.98;241.78;50565.93;10427.66;19989.41;34028.37;31163.51;2399.77;16646.49;0;0;0;0;1084.55;9.4;0;10238.56;53018.18
M; 0 t/m  4 jaar;KRIMPENERWAARD;1410;1255.92;2098709.44;161261.61;0;71241.96;40038.92;1181.97;76829.8;56036.14;23791.69;47693.37;60916.61;7065.25;21562.59;0;0;0;0;1062.7;37.13;0;45635.3;89619.58
M; 0 t/m  4 jaar;LAARBEEK;482;434.7;398341.21;33713.8;0;24537.55;15033.75;84.38;28547.14;8778.85;11917.8;18600.55;22672.97;6748.28;3570.05;0;0;0;0;534.52;5.17;0;60204.65;131577.57
M; 0 t/m  4 jaar;LANDERD;364;331.98;336703.47;37867.56;0;19052.29;12324.99;35.38;23062.37;2663.33;11023.49;9198.01;11489.4;2126;8549.9;0;0;0;0;507.54;0;0;0;71198.61
M; 0 t/m  4 jaar;LANDGRAAF;747;666.43;1122467.45;83314.61;0;37646.34;23629.38;269.15;53846.3;12498.4;16869.38;20583.63;70180.79;8852.97;19624.79;0;0;0;0;7977.17;2.35;0;8662.35;261301.37
M; 0 t/m  4 jaar;LANDSMEER;303;275.03;421301.82;18612.87;0;15557.99;8100.5;466.07;21277.61;25539.24;9445.61;5685.97;6843.87;1872;3674.74;0;0;0;0;2336.86;6.11;0;228572.51;24245.87
M; 0 t/m  4 jaar;LANGEDIJK;711;642.33;805211.82;38157.69;0;36592.26;16871.66;105.85;35939.01;17329.53;24614.45;13084.48;28099.24;1840.72;11362.54;0;0;0;0;718.49;25.38;0;0;56439.04
M; 0 t/m  4 jaar;LANSINGERLAND;2122;1923.83;2172053.6;182667.23;0;109652.69;59475.3;22067.69;133941.18;85986.51;42068.02;86666.08;80399.35;9512;29771.99;0;0;0;0;11513.09;25.38;0;82666.33;251697.72
M; 0 t/m  4 jaar;LAREN;254;228.2;274038.16;17132.77;0;12810.4;6739.29;1405.22;18292.41;7559.49;5437.72;5289.28;12949.3;0;5915.37;0;0;0;0;9000.52;2.82;0;7162.68;11677.18
M; 0 t/m  4 jaar;LEEUWARDEN;3136;2797.12;3958103.57;185603.09;0;160243.54;71329.48;11586.15;280762.35;58897.64;81746.07;74002.31;108411.49;3939.56;67802.35;0;0;0;0;8527.06;3235.95;0;127835.84;556440.49
M; 0 t/m  4 jaar;LEIDEN;2870;2536.16;3819367.89;251177.76;0;143584.49;80161.48;25459.03;266010.42;59152.92;60842.57;92475.87;151934.51;4320.22;77014.26;0;0;0;0;19607.06;40.89;0;46822.37;202947.73
M; 0 t/m  4 jaar;LEIDERDORP;699;633.53;1333752.31;72465.16;0;35882.76;16538.71;9394.99;62102.67;17988.24;15737.39;16160.42;31709.26;7884.84;9451.36;0;0;0;0;985.32;14.57;0;1890.36;63004.44
M; 0 t/m  4 jaar;LEIDSCHENDAM-VOORBURG;2051;1848.21;2402969.74;256516.86;0;104039.19;59648.97;5829.86;138811.77;47646;43310.77;50730.63;58930.34;11161.79;34196.62;0;0;0;0;7390.32;79.43;0;48791.57;77593.6
M; 0 t/m  4 jaar;LELYSTAD;2262;2045.56;2968858.39;216576.54;0;113100.61;62092.32;17461.64;190259.25;60125.02;64301.11;59702.49;115238.6;1190;33270.38;0;0;0;0;4919.63;74.26;0;8321.95;322661.9
M; 0 t/m  4 jaar;LEUDAL;683;624.54;1029906.1;94500.73;0;35979.34;21839.08;0.33;49039.81;16717.38;13767.91;21656.47;34312.14;4468.08;11614.53;0;0;0;0;37586.4;3.76;0;112596.54;95915.32
M; 0 t/m  4 jaar;LEUSDEN;743;680.74;845537.04;51932.98;0;38882.43;20034.7;7487.55;51665.95;11925.35;14231.87;17175.45;33011.98;6502.13;5420.2;0;0;0;0;952.46;24.44;0;15144.15;223705.65
M; 0 t/m  4 jaar;LINGEWAARD;1065;964.73;1355095.5;106919.74;0;54944.76;29035.99;479.71;67971.55;17184.2;22575.67;50953.44;71590;16110.28;14679.97;0;0;0;0;7872.93;23.97;0;1303.85;315861.01
M; 0 t/m  4 jaar;LISSE;565;508.95;994684.22;38059.85;0;29286.89;16303.81;182.89;42312.99;11495.71;14322.94;18755.41;20697.99;4790.5;11476.73;0;0;0;0;6583.23;9.4;0;16832.06;51031.38
M; 0 t/m  4 jaar;LOCHEM;660;612.8;985111.05;47203.33;0;35292.91;15674.55;5815.12;45505.63;21352.95;9821.38;14753.4;36710.71;4982.81;3325.65;0;0;0;0;7227.5;24.91;0;1456.11;55990.52
M; 0 t/m  4 jaar;LOON OP ZAND;533;482.22;395849.63;52211.92;0;27882.8;16525.89;44.23;28581.25;6403.24;7259.66;11658.57;22691.01;2014;6359.22;0;0;0;0;605.76;5.64;0;414.96;99110.08
M; 0 t/m  4 jaar;LOPIK;387;344.96;285465.78;23176.35;0;19517.84;9942.09;752.43;25645.04;5090.87;7085.44;10738.46;14355.37;3693.79;3676.65;0;0;0;0;0;3.76;0;50204.11;41682.05
M; 0 t/m  4 jaar;LOPPERSUM;203;185.09;220354.05;18156.62;0;10448.03;5746.53;681.84;13578.31;18254.13;4120.78;12217.65;6648.64;0;4431.74;0;0;0;0;11299.93;25.38;0;0;2164.6
M; 0 t/m  4 jaar;LOSSER;486;436.46;553941.44;38254.42;0;24873.42;10385.75;1439.27;36470.25;23864.59;11628.35;17220.5;30206.6;1732.81;13037.61;0;0;0;0;4853.51;1.88;0;207047.13;49769.28
M; 0 t/m  4 jaar;MAASDRIEL;629;568.06;1051040.81;74672.96;0;32438.36;17503.04;115.17;43577.27;22773.99;15825.39;38299.09;18871.46;0;12735.62;0;0;0;0;509.89;21.15;0;51566.47;1650.16
M; 0 t/m  4 jaar;MAASGOUW;461;406.74;719075.28;82604.04;0;22802.59;15117.73;1.1;24268.72;6628.94;12132.86;16904.05;28046.94;5314.48;3521.95;0;0;0;0;834.9;6.11;0;6037.76;80533.87
M; 0 t/m  4 jaar;MAASSLUIS;850;759.07;1015937.32;105598.55;0;43108.02;1151.07;3762;91255.31;14909.87;14004.88;40881.44;41780.22;5419.34;9708.27;0;0;0;0;2219.65;7.05;0;25912.69;84903.13
M; 0 t/m  4 jaar;MAASTRICHT;2197;1930.48;3246104.26;252796.94;0;107787.9;67847.1;3359.55;145425.09;46243.64;43442.15;79742.53;155243.79;9325.45;30694.61;0;0;0;0;208367.62;8.46;0;404588.12;617598.43
M; 0 t/m  4 jaar;MEDEMBLIK;1085;967.67;1608192.5;87710.43;0;55243.21;25258.93;172.72;56743.67;28261.61;41280.18;22873.32;45277.14;9476.2;17457.44;0;0;0;0;4243.7;31.02;0;10073.12;41487.23
M; 0 t/m  4 jaar;MEERSSEN;365;328.57;389867.99;40536.12;0;18455.54;11409.77;50.96;17873.51;14139.93;7110.8;10466.86;21493.71;0;3752.93;0;0;0;0;10644.43;5.17;0;0;53922.38
M; 0 t/m  4 jaar;MEIERIJSTAD;2009;1780.1;2932326.48;197020.56;0;101593.91;61813.68;213.03;130452.52;46037.53;52317.72;67190.3;104037.41;7686.83;32511.87;0;0;0;0;21172.28;20.21;0;124561.02;435289.99
M; 0 t/m  4 jaar;MEPPEL;832;737.29;970305.79;37309.79;0;41223.9;26011.49;1991.91;63633.05;33846.35;16310.15;51477.46;52973.36;3420.67;8987.51;0;0;0;0;1445.43;60.16;0;262.2;75008.1
M; 0 t/m  4 jaar;MIDDELBURG;1191;1076.34;1180908.86;97789.12;0;61419.04;28605.16;58.15;77081.73;12284.02;19142.76;32077.95;34943.65;26476.88;12895.03;0;0;0;0;13470.24;6.58;0;44.9;288420.08
M; 0 t/m  4 jaar;MIDDEN-DELFLAND;524;470.31;717242.56;39160.83;0;26392.42;978.28;2432.32;46318.41;2841.11;12825.3;11658.31;14132.95;0;8819.07;0;0;0;0;756.8;11.28;0;643.15;10193.1
M; 0 t/m  4 jaar;MIDDEN-DRENTHE;738;667.47;1331298;80274.43;0;38406.91;19821.3;2385.9;49829.34;13538.67;15294.01;18632.85;26368.03;7903.51;18945.52;0;0;0;0;2766.22;39.01;0;87917.6;6955.1
M; 0 t/m  4 jaar;MIDDEN-GRONINGEN;1361;1245.46;1692365.7;148630.49;0;71593.12;39931.87;7028.05;107465.26;32516.89;31920.46;86690.87;66696.8;450.27;27152.5;0;0;0;0;2463.66;54.05;0;1670.18;28167.57
M; 0 t/m  4 jaar;MILL EN SINT HUBERT;221;198.02;306542.45;28782.13;0;11332.44;6674.69;5.5;15014.65;3202.9;6916.42;12050.62;17620.15;2006.4;5362.12;0;0;0;0;272.01;0;0;-2784.46;46477.74
M; 0 t/m  4 jaar;MOERDIJK;858;780.05;1005630.66;90478.93;0;45254.85;25614.47;94.83;51344.14;15681.72;17733.08;26476.36;44524.54;8554.6;16089.09;0;0;0;0;10846.65;12.22;0;1308.3;91899.11
M; 0 t/m  4 jaar;MOLENLANDEN;1259;1137.81;1334687.03;95969.86;0;64047.49;30476.15;1533.81;62138.59;28933.1;33640.03;45630.95;37383.24;0;13597.07;0;0;0;0;1351.66;27.73;0;2999.01;46962.7
M; 0 t/m  4 jaar;MONTFERLAND;778;693.02;1204227.51;76854.69;0;39213.84;20600.98;6187.94;57140.53;24215.98;13468.1;29316.16;65046.48;8439.55;18184.49;0;0;0;0;1783.02;14.57;0;13339.97;77499.96
M; 0 t/m  4 jaar;MONTFOORT;373;343.43;622236.81;82072.01;0;19856.78;9586.69;138.36;26337.68;44903.12;8580.74;21030.55;14452.21;965.5;6084.5;0;0;0;0;1842.36;3.29;0;343098.6;48837.55
M; 0 t/m  4 jaar;MOOK EN MIDDELAAR;146;132.71;233879.94;10209.21;0;7619.66;3992.97;1197.42;9323.55;518.1;3505.5;2563.57;7342.25;946.08;1078.58;0;0;0;0;37.11;0;0;0;18142.17
M; 0 t/m  4 jaar;NEDER-BETUWE;760;684.2;589443.81;72987.33;0;39306.85;19411.2;370.76;51632.06;6942.04;18852.8;15218.6;34483.67;977.44;11819.93;0;0;0;0;600.07;14.57;0;1454.26;13010.62
M; 0 t/m  4 jaar;NEDERWEERT;366;329.77;448716.98;35572.85;0;19262.15;11926.85;20.88;24527.66;5825.3;6645.67;16926.74;14319.52;3072.8;6123.71;0;0;0;0;470.19;9.4;0;0;56985.66
M; 0 t/m  4 jaar;NIEUWEGEIN;1667;1490.94;2416973.13;156174.4;0;84585.09;45546.11;27413.87;133300.45;26145.38;41008.31;55334.32;85919.33;4367.04;28686.23;0;0;0;0;12689.42;30.55;0;1843.76;139134.35
M; 0 t/m  4 jaar;NIEUWKOOP;695;617.93;1230638.43;70022.36;0;35485.04;21426.76;5094.67;64681.94;16808.11;25925.51;22320.72;24243.84;2399.56;15647.84;0;0;0;0;3396.43;15.51;0;0;25652.59
M; 0 t/m  4 jaar;NIJKERK;1254;1132.74;1408914.29;126234.75;0;63976.87;33908.32;24088.46;83169.98;27604.69;36619.85;41689.5;50948.81;7628.28;29853.27;0;0;0;0;955.35;38.07;0;28938.92;217358.01
M; 0 t/m  4 jaar;NIJMEGEN;4278;3807.17;5021668.2;349463.28;0;216414.55;112367.7;25668.53;310645.13;80289.41;124678.86;170428.93;294936.96;12414.13;66268.63;0;0;0;0;5784.73;82.72;0;262608.51;575371.33
M; 0 t/m  4 jaar;NISSEWAARD;2149;1949.08;3317380.67;249974.23;0;109979.93;60751.74;2643.78;154543.9;40119.8;56642.94;81134.91;82180.71;19410.16;58210.7;0;0;0;0;5918.4;26.32;0;3806.25;270564.51
M; 0 t/m  4 jaar;NOARDEAST-FRYSLAN;1141;1027.88;1382407.15;77090.73;0;58690.86;26135.15;5.84;97471.29;30209.13;24996.05;27902.51;39018.75;6637.74;28841.41;0;0;0;0;1592.81;1197.09;0;1831.34;35921.32
M; 0 t/m  4 jaar;NOORD-BEVELAND;159;139.87;244609.82;14238.07;0;8049.63;4025.11;0;8686.37;700.45;6338.08;3397.91;5059.45;0;6064.12;0;0;0;0;32.31;4.7;0;0;346.4
M; 0 t/m  4 jaar;NOORDENVELD;666;597.88;1000166.47;140043.76;0;34022.33;16990.37;652.37;43496.64;31121.4;12659.3;25270.12;24781.58;11460.41;12008.74;0;0;0;0;365.42;78.02;0;21803.54;32318.02
M; 0 t/m  4 jaar;NOORDOOSTPOLDER;1369;1228.23;1588522.07;79869.85;0;69710.18;31893.04;579.57;95941.48;24899.11;25310.88;27517.27;43214.98;11028.04;37333.05;0;0;0;0;1662.8;160.74;0;265509.67;316906.56
M; 0 t/m  4 jaar;NOORDWIJK;988;887.31;1071629.19;63358.23;0;50546.28;29454.54;11020.36;83074.72;18973;29218.67;30198.41;30088.46;400.64;33716.11;0;0;0;0;2318.01;13.63;0;18076.74;10651.7
M; 0 t/m  4 jaar;NUENEN CA;547;495.5;583741.39;56770.01;0;28165.94;15930.86;262.72;30729.26;7816.47;9913.38;15402.7;26516.47;629.6;11838.41;0;0;0;0;2866.94;8.93;0;514.35;17414.91
M; 0 t/m  4 jaar;NUNSPEET;839;748.47;1197533.33;74185.44;0;39770.14;18870.17;1030.32;46421.94;25246.47;18652.14;23396.8;30664.94;11321.04;10610.11;0;0;0;0;2767.89;15.04;0;20733.09;12807
M; 0 t/m  4 jaar;OEGSTGEEST;653;586.26;853645;57047.75;0;33552.67;15950.97;1640.44;52452.61;20559.19;13137.76;12822.13;22668.84;0;16133.13;0;0;0;0;10931.6;12.22;0;71997.47;34572.83
M; 0 t/m  4 jaar;OIRSCHOT;405;366.49;510338.75;47893.17;0;21075.94;12444.73;76.02;17929.48;3298.35;9024.11;13312.26;7763.86;0;2798.5;0;0;0;0;984.24;3.76;0;0;4543.29
M; 0 t/m  4 jaar;OISTERWIJK;570;508.6;427067.57;42133.53;0;28890.74;15884.67;85.41;27703.52;4819.76;12401.02;11265.92;18288.14;254.2;8996.01;0;0;0;0;1320.66;5.64;0;0;23196.32
M; 0 t/m  4 jaar;OLDAMBT;781;701.25;1436549.03;106977.8;0;37899.73;24857.99;10116.47;66277.85;27422.09;19636.09;44951.21;44023.05;3751.84;17674.54;0;0;0;0;661.85;22.09;0;30322.86;107953.64
M; 0 t/m  4 jaar;OLDEBROEK;708;635.76;997473.97;27876.16;0;35834.45;15967.54;5814.64;39486.31;30894.96;22362.78;25075.86;22421.87;6657.32;12236.35;0;0;0;0;522.71;12.22;0;589.53;79375.86
M; 0 t/m  4 jaar;OLDENZAAL;710;637.55;1178293.28;59514.18;0;36385.74;16617.6;1328;56608.2;9035.29;12767.82;23828.18;36444.85;13670.81;16508.61;0;0;0;0;1713.5;12.69;0;0;159119.82
M; 0 t/m  4 jaar;OLST-WIJHE;456;409.59;475131.46;34689.81;0;23284.73;12810.2;26.4;34160.04;9498.98;7897.86;12180.06;48757.79;6184.7;10451.66;0;0;0;0;379.02;0;0;7141.38;82439.23
M; 0 t/m  4 jaar;OMMEN;458;410.99;382606.01;19502.91;0;23461.02;8255.82;268.44;21131.59;18047.95;8131.49;10935.65;23918.98;8086.32;2877.57;0;0;0;0;55.03;15.04;0;137477.74;39953.29
M; 0 t/m  4 jaar;OOST GELRE;642;570.33;955757.25;62754.18;0;32198.52;16826.65;234.82;39526.99;20448.15;9839.83;27145.66;52353.95;4023.95;11598.93;0;0;0;0;218.53;8.93;0;73968.08;66330.28
