geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_z;kosten_farmacie;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysioth;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiez;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_integrale_geboortezorg;kosten_innovatiegelden_ggz;kosten_overig;kosten_consulten_ggz;kosten_intramuraal_verblijf_ggz;kosten_overige_prestaties_ggz
V;30 t/m 34 jaar;TYTSJERKSTERADIEL;839;831.93;1307533.45;255220.56;61247.27;57584.75;14053.07;79072.81;54347.34;2177.52;21871.37;11189.49;4523.14;8496.48;307850.05;191698.76;6709.35;0;0;0;4789.23;0;0;0;1436.42;368228.08;155882.78;7633.65
V;30 t/m 34 jaar;UITGEEST;415;408.64;489686.2;38494.91;30545.43;29197.23;11097.72;37951.92;14978.27;1560.19;839.32;3113.65;3493.02;6843.62;66399.17;8396.77;7650.92;0;0;0;1512.56;0;484325.69;0;74.93;199309.68;5808.48;2942.27
V;30 t/m 34 jaar;UITHOORN;1049;1023.35;1380697.52;166350.95;75190.77;63365.44;31244.5;102484.79;39512.99;4030.57;8248.22;6438.18;0;23395.82;290432.71;281793.74;22012.81;0;0;0;6440.12;5599.35;2767.6;0;737.82;282537.1;45495.81;6168.22
V;30 t/m 34 jaar;URK;773;767.36;970981.81;85571.9;56460.62;48459.47;3285.93;90060.13;28490.98;8038.3;2540.53;3783.12;6850.39;20117.97;270910.59;206413.51;19626.95;0;0;0;54680.33;0;0;0;550.26;128529.99;26662.42;599.33
V;30 t/m 34 jaar;UTRECHT;19123;18691.62;21394267.3;2884083.4;1395397.68;1125264.54;521440.47;1517722.53;733746.39;93225.25;284805.83;220705.51;36531.76;231083.74;4371524.79;3857805.7;293245.1;0;29891.74;10341.77;171751.05;87767.29;31156.31;0;274542.91;12019127.22;1011182.17;200319.65
V;30 t/m 34 jaar;UTRECHTSE HEUVELRUG;1078;1060.89;1557431.87;157058.84;78831.97;62166.39;22095.95;98576.44;80369.21;3298.53;21710.1;11828.89;2707.36;20908.08;356901.43;336683.97;5794.66;0;0;0;26264.4;36382.43;2229;0;215.87;641128.49;140258.79;14939.29
V;30 t/m 34 jaar;VAALS;153;146.15;155514.46;17308.51;10483.8;10754.98;2097.95;15737.39;13780.09;518.11;99.68;1311;0;907.56;25095.9;23333.78;1846.19;0;0;0;900;0;0;0;68.67;60791.97;0;2048.7
V;30 t/m 34 jaar;VALKENBURG AAN DE GEUL;389;379.18;511581.12;121042.8;28080.45;27182.43;9561.59;28706.25;18876.42;2273.97;6892.2;2911.17;231.84;4450.86;94768.52;85953.68;12519.43;0;0;0;1800;32194.6;4366.29;0;170.19;133735.39;0;202.94
V;30 t/m 34 jaar;VALKENSWAARD;922;900.28;1403541.74;153049.07;65636.02;61195.61;15351.1;55336.58;38930.19;6351.43;17759.5;10927.64;15000.93;10829.32;286544.75;236358.94;14208.49;0;0;0;0;0;5198.05;0;6869.06;394968.92;135606.74;4344.64
V;30 t/m 34 jaar;VEENDAM;710;703.3;1219954.02;469953.79;54262.74;50456.52;13668.25;52675.7;39105.09;9141.57;10589.57;9374.96;3823.35;19066.85;174829.05;129292.02;2052.06;0;0;0;23851.87;0;0;0;8962.63;389895.8;81023.72;12197.68
V;30 t/m 34 jaar;VEENENDAAL;2248;2228.64;3122883.71;577949.47;171254.25;144226.53;34696.42;173479.69;138026.18;17491.2;23739.73;32595.31;16708.64;39311.81;675189.03;534311.78;14949.34;0;0;0;97055.98;279.12;8859.6;0;429.54;1083168.27;145682.86;28081.02
V;30 t/m 34 jaar;VEERE;485;480.93;604185.16;77965.5;35293.45;28230.37;9886.18;33188.03;28501.92;91.86;8267.8;3497.27;5669.54;14887.38;170814.38;102998.05;33853.2;0;0;0;37459.86;0;6313.69;0;493.78;216666.13;246337.55;9026.66
V;30 t/m 34 jaar;VELDHOVEN;1432;1396.62;2246102.28;265742.03;101029.18;86356.8;24524.39;84695.54;76488.08;1978.55;25981.7;16745.1;175.6;13942.75;386800.37;336266.62;15632.4;0;0;0;1043.75;0;7677.12;0;1792.04;619025.34;7976.23;5197.09
V;30 t/m 34 jaar;VELSEN;2127;2095.68;2997948.71;343116.13;159814.25;139381.21;63359.85;172164.64;140216.22;10702.62;22382.78;20891.76;8706.01;57621.01;352960.62;144784.55;4061.97;0;0;0;9678.63;2760.99;1169668.36;0;4359.05;1206874.79;481667.63;48243.51
V;30 t/m 34 jaar;VENLO;3127;3045.01;4622141.6;528011.5;227703.83;200478.66;209446.07;197014.11;154495.46;36282.54;52962.16;49944.13;21814.82;41741.56;741990.67;622109.69;74672.22;0;0;0;26819.04;53609.4;2858.26;0;10363.89;1331075.14;133380.92;34488.94
V;30 t/m 34 jaar;VENRAY;1134;1115.71;1470070.46;121796.48;82122.87;71381.25;51907.67;59053.68;67850.45;9293.08;17316.83;14162.88;4147.99;18433.21;366005.19;275297;61285.95;0;0;0;32695.44;22904.21;4947.92;0;1418.02;276015.81;37497.11;172.34
V;30 t/m 34 jaar;VIJFHEERENLANDEN;2175;2155.79;3556363.5;352097.89;163726.47;135725.51;98552.74;158647.46;155595.14;14267.04;37329.64;30064.71;7489.38;59819.81;802872.89;587943.21;21873.17;0;0;0;27679.84;21117.24;3833.79;0;11980.04;901977.37;83025.43;7755.55
V;30 t/m 34 jaar;VLAARDINGEN;2718;2669.54;3617674.81;445259.36;207138.63;27172.3;24804.84;362673.27;120893.62;13910.76;26593.16;39675.91;4605.61;71217.3;701069.81;528269.44;34164.92;0;0;0;40390.49;0;5516.23;0;8249.23;1165768.12;74524.21;42215.12
V;30 t/m 34 jaar;VLIELAND;53;47.82;47139.74;7523.79;3151.68;2290.26;6666.06;11600.98;2009.11;0;174.69;130.69;0;5516.33;13413.63;716.8;136.14;0;0;0;0;0;0;0;0;21783.54;0;124.64
V;30 t/m 34 jaar;VLISSINGEN;1308;1283.02;1709412.88;197710.23;97320.02;72739.27;29371.44;110225.89;58192.96;5670.61;21223.28;16440.31;16509.93;36525.93;235296.51;256402.89;24517.05;0;0;0;943.14;8104.92;1950.58;136.36;61.88;502064.76;316737.14;24627.67
V;30 t/m 34 jaar;VOERENDAAL;301;299.29;922194.92;76858.06;22435.87;22902.56;5375.56;30735.93;4594.04;824.16;4297.29;2723.53;955.16;6640.76;103455.7;75985.63;8950.77;0;0;0;1836.1;0;2401.6;0;68.67;140699.3;67332.34;9845.28
V;30 t/m 34 jaar;VOORNE AAN ZEE;2120;2100.54;2956523.57;327333.81;157652.97;133161.06;42591.71;161831.23;185818.09;9859.01;44250.12;22904.4;13512.75;62303.07;172379.74;49232.64;54513.65;0;0;0;5261.2;173.76;1335732.06;0;919.71;1028578.8;140933.15;19613.9
V;30 t/m 34 jaar;VOORSCHOTEN;646;633.26;796637.92;178510.1;46977.45;40985.02;12015.33;66071.98;28642.73;4080.76;8379.52;7798.56;0;8310.98;176170.2;161268.76;846.05;0;0;0;0;0;0;0;1367.18;380173.14;30716.01;41747.52
V;30 t/m 34 jaar;VOORST;588;584.51;513497.06;88736.7;42732.45;35629.25;8603.12;43124.95;30657.97;2371.6;4939.82;7302.88;1471.96;8153.55;62575.52;18269.02;11709.92;0;0;0;6098.18;0;721372.05;0;633.19;262848.85;9108.56;15562.31
V;30 t/m 34 jaar;VUGHT;854;841.99;1214451.1;104467.31;61658.02;49967.86;12245.97;56738.95;41473.69;2582.69;4119.71;6667.1;5398.37;14584.57;307248.49;271952.78;21416.62;0;0;0;0;0;79.97;0;1166.65;561029.83;168518.48;5837.57
V;30 t/m 34 jaar;WAADHOEKE;1195;1183.09;1418309.09;355984.49;87239.05;65921.96;21159.37;100335.61;60662.39;7409.21;19391.12;13437.07;4711.24;24314.57;315328.28;240423.59;4569.29;0;0;0;875.64;0;0;0;708.42;517083.76;237252.97;3641.13
V;30 t/m 34 jaar;WAALRE;452;439.7;738374.97;38798.88;32080.04;28350.76;8858.31;27763.54;18597.84;0;8347.39;4757.52;0;2523.17;124543.66;112585.44;2143.64;0;0;0;0;0;4131.63;0;5430.65;230008.09;197729.72;11716.63
V;30 t/m 34 jaar;WAALWIJK;1546;1518.77;2126726.04;200179.99;112314.23;97931.91;63667.75;115137.43;89604.89;5975.2;33227.47;20475.44;8184.96;25993.15;408140.04;325139.65;13256.75;0;0;0;31464.16;20924.06;31734.92;136.36;2800.08;546739.21;43012.84;5039.59
V;30 t/m 34 jaar;WADDINXVEEN;1472;1455.92;2046123.95;563431.6;107648.63;82970.97;18080.08;109525.37;132197.98;14118.24;12477.11;26038.72;9893.63;61795.35;562220.89;412269.53;10786.39;0;0;0;299.41;0;4996.6;0;1568.67;491904.31;142060.68;36862.87
V;30 t/m 34 jaar;WAGENINGEN;1210;1140.94;1037050.47;143002.64;83049.99;58326.42;17000.15;81042.07;55765.85;14552.5;27227.26;17740.27;8347.7;7472.43;213172.75;195988.87;22459.48;0;0;0;7477.98;0;0;0;2023.44;483814.57;117830.48;16224.11
V;30 t/m 34 jaar;WASSENAAR;497;484.83;680057.94;278502.28;36040.41;30387.55;5704.49;34956.98;32157.34;0;4906.91;6045.02;0;6362.58;141512.86;98201.67;7971.6;0;0;0;1078.8;0;0;0;249.94;262690.92;86561.84;2523.22
V;40 t/m 44 jaar;DELFT;2749;2704.45;3407607.7;766874.35;191888.81;15190.71;32067.64;356790.65;107646.72;21482.64;45906.9;47706.06;6336.03;40740.59;91565.83;56714.32;22357.92;0;0;0;31545.96;1428.03;0;0;3271.55;826104.54;191095.52;22666.59
V;40 t/m 44 jaar;DEN HELDER;1623;1610.41;2160641.56;377286.55;124821.42;91940.24;17151.04;129813.18;78053;17880.87;38178.25;55337.22;17327.34;43866.42;31888.97;17911.56;24317.69;0;336.41;0;24286.55;1896.84;3876.82;0;29643.24;522231.34;43505.49;11323.19
V;40 t/m 44 jaar;DEURNE;866;861.14;1253011.18;177896.99;63667.08;54288.04;18392.04;45827.82;69812.19;11991.69;70923.95;25884.39;15482.54;10293.67;7178.2;1415.53;11997.89;0;0;0;1414.78;8183.46;42718.89;0;4986.32;223046.3;3120.74;1738.57
V;40 t/m 44 jaar;DEVENTER;3199;3168.23;3466275.46;834558.78;248335.8;194174.89;67180.5;255729.34;238673.65;26738.05;58950.54;72620.14;16948.27;52769.48;18243.38;2131.92;14906.91;0;0;0;39541.2;49706.27;372566.46;0;177100.77;1574119.9;306766.7;31997.64
V;40 t/m 44 jaar;DIEMEN;1039;1027.04;1219353.96;144064.13;77935.01;63693.31;41168.99;68581.22;39717.88;4334.79;16731.9;13998.08;0;16428.67;45946.82;35751.49;15121.74;0;0;0;19570.67;0;6273.56;0;683.54;281817.4;18899.16;19091.26
V;40 t/m 44 jaar;DIJK EN WAARD;2761;2740.82;3104451.14;562099.09;205642.61;163432.32;27498.75;239616.7;126720.57;12648.4;61971.63;41156.87;7206.4;76878.16;90827.47;46506.82;21003.9;0;0;0;68128.39;0;10504.59;0;9963.28;980503.66;167339.81;36474.59
V;40 t/m 44 jaar;DINKELLAND;584;582.61;562421.99;92308.71;43463.65;26469.51;8907.73;35905;24151.85;5076.5;18582.31;7450.12;6209.04;6380.42;20616.17;9441.95;7157.48;0;0;0;3717.53;517.41;0;0;667.54;171853.54;14213.16;499.24
V;40 t/m 44 jaar;DOESBURG;278;276.43;373592.93;106879.46;21601.31;23205.29;13614.01;21572.88;94815.16;3779.35;8483.18;7249.57;628.28;6296.83;8272.28;2751.33;1010.06;0;0;0;2788.29;0;0;0;231.58;126496.51;88228.2;6253.17
V;40 t/m 44 jaar;DOETINCHEM;1692;1680.81;1758921.41;543307.02;128890.64;104136.97;37472.98;121392.97;141516.57;19699.81;56980.42;41819.83;11919.41;18086.45;30714.65;18366.86;20554.04;0;0;0;117725.69;119.55;0;0;1834.62;435140.99;72783.06;10246.42
V;40 t/m 44 jaar;DONGEN;770;758.61;880182.87;149335.42;56442.09;46315.09;74274.56;42812.43;41337.9;10428.16;16624.73;16150.67;2545.76;20177.36;10145.18;8827.16;3761.29;0;0;0;3397.6;477.84;1968.08;0;848.2;174795.85;3008.6;4231.6
V;40 t/m 44 jaar;DORDRECHT;3729;3688.82;5134288.06;926279.41;290177.05;287824.15;76412.42;232366.66;268444.03;40663;98026.16;49784.37;27330.14;55809.15;113679.67;58517.77;60373.27;0;0;0;87473.18;12176.09;3546.92;0;11256.21;1278918.85;415635.89;14105.96
V;40 t/m 44 jaar;DRECHTERLAND;582;575.58;644982.17;103437.76;42604.84;27968.17;9243.2;36995.82;24132.97;2121.39;4589.05;11745.09;0;4600.59;6670.53;146.7;20912.51;0;0;0;15361.37;0;46762.94;0;1197.69;159011.79;11561.75;71.88
V;40 t/m 44 jaar;DRIMMELEN;755;750.17;848770.23;145442.07;55684.48;43716.88;65134.26;37510.01;35361.05;11452.04;26110.94;8795.33;16276.82;7987.04;12502.07;146.7;1616.25;0;0;19360.12;16805.68;208.98;48955.08;0;2902.9;164398.23;0;456.76
V;40 t/m 44 jaar;DRONTEN;1290;1281.55;1567337.93;426071.64;96383.93;85138.82;15003.59;95910.51;81539.36;10573.93;33868.18;20704.47;33198.76;22516.39;30092.08;23184.32;18000.29;0;0;0;60173.94;0;0;0;9861.91;414546.91;61649.08;4676.7
V;40 t/m 44 jaar;DRUTEN;527;526.06;837982.43;157397.34;38500.76;37441.32;11336.12;33603.67;63455.83;5474.54;18256.55;10055;15016.53;11753.33;7333.59;2879.73;1171.24;0;0;0;8677.21;0;0;0;741.36;120044.02;0;122.85
V;40 t/m 44 jaar;DUIVEN;693;689.58;1080197.88;195382.84;51796.38;44953.4;19751.73;50419.44;63387.19;7108.75;23270.41;14974.67;7531.2;12961.83;14807.71;6016.38;2136.33;0;0;0;13554.27;8587.48;0;0;2055.1;216133.04;17617;7574.84
V;40 t/m 44 jaar;ECHT-SUSTEREN;877;871.32;1129898.58;163850.27;64987.93;63004.68;18577.81;63136.9;49642.74;14399.03;19789.88;11463.59;6339.32;14043.27;11187.28;9240.14;73519.61;0;0;0;288;12184.56;0;0;1442.91;294102.56;137253.72;2244.51
V;40 t/m 44 jaar;EDAM-VOLENDAM;1022;1017.77;1626455.33;217827.14;75773.61;63926.95;21236.12;78202.45;42477;1794.14;22559;23729.4;2250.7;14146.09;12231.11;2066.67;5106.42;0;0;0;15995.65;15214.41;77405.07;0;2524.88;209355.18;49354.88;5804.83
V;40 t/m 44 jaar;EDE;3471;3438.22;4419656.4;624163.36;261974.7;210820.12;59056.07;255852.92;194877.89;24755.56;105188.97;73806.61;27102.32;47977.28;114613.37;79439.32;17919.02;0;0;15498;92912.79;0;0;0;6590.76;1146583.84;171463.16;21726.85
V;40 t/m 44 jaar;EEMNES;278;275.28;364360.14;263966.7;20504.03;15882.73;9246.62;16203.88;22626.72;2109.9;446.32;7527.42;0;3533.64;6719.66;557.25;13869.53;0;0;0;2115.19;0;11009.6;0;538.13;158450.71;15573.59;205.76
V;40 t/m 44 jaar;EEMSDELTA;1133;1127.82;1427461.68;329352.07;87849.34;88655.78;45860.3;78384.08;139401.67;12605.57;26403.96;22142.34;53189.49;14665.68;41714.79;15811.65;10166.55;0;13048.1;0;71259;413.64;0;0;3912.89;438118.42;129751.14;6606.04
V;40 t/m 44 jaar;EERSEL;549;544.02;464982.96;247290.06;40498.92;33607.18;9944.33;30845.91;32783.42;21010.15;15231.29;15704.5;3755.65;8153.55;10704.17;6181.29;1040.14;0;0;0;22620.91;0;79.97;0;795.74;177138.04;59269.56;15108.02
V;40 t/m 44 jaar;EIJSDEN-MARGRATEN;651;647.56;705129.67;119740.86;48145.58;39355.28;18627.3;48367.86;32443.86;1406.53;30307.97;14168.77;3839.41;10507.67;21913.32;12779.94;16447.39;0;0;0;2725.74;0;0;0;961.45;243807.12;18706;6718.31
V;40 t/m 44 jaar;EINDHOVEN;7535;7401.25;8828539.66;2120900.98;577615.36;523916.64;208776.4;454028.76;356716.36;69950.24;184119.17;141119.26;35345.7;121674.8;166776.17;127903.36;208512.89;0;0;0;171447.45;41829.29;3948.63;0;50469.52;3717700.36;793320.4;69256.54
V;40 t/m 44 jaar;ELBURG;721;717.46;743243.94;158430.07;53470.8;49677.07;9188.49;50850.22;62526.92;4419.08;17060.71;20808.09;12317.85;14406.91;13093.13;6068.06;2811.78;0;0;0;10254.58;5255.96;0;0;16880.61;379230.83;10886.22;5070.72
V;40 t/m 44 jaar;EMMEN;2916;2892.23;4650656.61;866914.58;223491.18;231891.77;119565.05;247167.99;230230.65;32517.62;63606.51;49592.48;26814.62;51565.51;56572.8;33285.4;14263.06;0;0;0;54592.94;1504.65;0;0;16523.09;1052747.22;203682.79;21262.1
V;40 t/m 44 jaar;ENKHUIZEN;540;533.27;677464.53;134294.39;40551.3;29226.67;11196.06;40932.06;39669.53;2333.17;15873.95;6625.76;1078.8;18660.22;7192.98;2536.8;1469.72;0;0;0;17108.25;0;46979.13;0;1923.96;236747.23;112920.75;51667.41
V;40 t/m 44 jaar;ENSCHEDE;4646;4602.5;6000294.55;1567673.87;329154.91;269130.7;148706.34;382955.68;296730.49;69334.65;121274.7;82322.78;51837.21;70753.98;87196.89;76604.13;37553.24;0;0;0;289825.32;5744.99;0;0;14473.64;1709077.32;502709.09;30455.78
V;40 t/m 44 jaar;EPE;829;823.89;923252.56;160826.92;62049.47;61021.15;25282.69;78410.66;40689.38;5211.96;9535.27;21463.74;3610.7;10771.84;10489.09;14098.81;2306.21;0;0;0;1354.8;243.42;0;0;1221.64;287200.57;64858.79;1441.14
V;40 t/m 44 jaar;ERMELO;747;739.92;704660.33;152481.77;53492.62;48746.72;34667.6;41303.88;35122.55;3344.45;5025.08;12748.99;4300.3;20882.31;23721.83;19314.78;1748.93;0;0;0;74.04;0;0;0;255.94;490103.25;60378.33;30701.02
V;40 t/m 44 jaar;ETTEN-LEUR;1474;1466.71;1626271.78;485618.77;109384.34;76779.28;78845.97;73047.02;85004.51;4438.6;81116.58;21737.62;6701.53;32628.08;30136.79;2523.44;12780.55;0;0;0;71019.82;3405.45;88962.97;0;6523.17;502068.4;66120.75;3187.42
V;40 t/m 44 jaar;GEERTRUIDENBERG;624;620.12;662431.33;155584.04;46167.27;48120.15;71802.95;37153.53;32519.36;8254.79;26485.6;11716.28;467.53;16153.02;26150.06;5968.71;2774.26;0;0;14147.78;1167.01;1874.55;52737.58;0;664.02;170123.82;30110.67;8677.14
V;40 t/m 44 jaar;GELDROP-MIERLO;1190;1182.39;1500173.7;349788.18;89910.43;78048.77;43412.51;71390.01;109016;9408.37;25274.41;26970.29;5564.33;23411.22;20747.37;10583.42;10690.65;0;0;20946.36;12395.2;0;479.82;0;1549.07;536946.18;62558.82;15075.65
V;45 t/m 49 jaar;MOOK EN MIDDELAAR;205;204.43;284446.09;42540.89;14876.68;13459.58;4853.96;11571.53;5147.34;42.27;10451.46;7921.24;150.81;1800.63;0;0;6983.06;0;0;0;3379.56;0;0;0;917.47;64664.85;0;0
V;45 t/m 49 jaar;NEDER-BETUWE;608;600.97;962545.48;206333.44;44644.88;46378.56;20512.81;43521.95;56069.88;13349.91;16377.76;11249.39;4731.73;23813.73;0;265.32;7212.78;0;0;0;17017.26;0;0;0;1069.7;228871.77;92551.6;11388.29
V;45 t/m 49 jaar;NEDERWEERT;451;446.55;704607.48;104963.56;33415.27;33045.07;8678.59;30320.54;23972.41;2541.28;31308.43;7450.68;10271.85;6646.07;0;0;590.06;0;0;0;2652.88;0;0;0;2705.38;92292.93;22019.17;852.85
V;45 t/m 49 jaar;NIEUWEGEIN;1839;1825.14;2278262.28;510409.61;138753.21;118051.28;72665.78;173572.47;148758.13;22503.66;52973.21;35946.28;5889.3;44185.81;2444.58;2509.65;8040.41;0;0;6717.12;76893.22;40746.44;0;0;8722.66;739308.69;89496.37;5999.96
V;45 t/m 49 jaar;NIEUWKOOP;803;797.39;925680.54;195614.25;59162.5;43922.08;14447.88;54479.07;52903.4;6769.41;19871;7241.19;639.06;11246.66;4149.18;468.69;6384.03;0;0;0;15939.66;0;0;0;1803.75;155055.46;11834.56;3514.53
V;45 t/m 49 jaar;NIJKERK;1400;1393.88;1839560.44;361592.19;104157.28;83920.75;52620.21;90579;78598.48;8260.21;44927.87;30012.54;7587.13;23849.11;0;0;5233.56;0;0;0;33017.51;15097.86;0;0;91484.62;393129.8;89680.1;36055.73
V;45 t/m 49 jaar;NIJMEGEN;4882;4849.02;6856002.81;1479453.03;384465.93;347722.95;121747.87;331077.48;279662.91;49553.21;163523.77;122401.35;27151.5;94517.01;756.33;4228.22;32083.67;0;13114.67;738.08;129537.6;77250.26;0;0;21287.41;2298326.83;273465.38;38279.26
V;45 t/m 49 jaar;NISSEWAARD;2586;2569;4432808.52;1104256.89;194737.49;198804.14;89990.79;201057.91;232866.42;47812.16;81384.23;42491.36;7473.68;95416.14;2621.2;2494.82;15463.01;0;20379.13;0;37993.39;9095.76;0;0;19556.01;995464.97;107720.41;16482.73
V;45 t/m 49 jaar;NOARDEAST-FRYSLAN;1204;1198.84;1241966.28;294901.75;89369.39;64573.73;23314.69;103096.15;85824.73;13148.27;21158.28;26830.62;3255.99;22900.83;0;73.35;13208.61;0;0;4126.35;33842.45;0;0;0;8964.86;306854.12;54698.46;2069.05
V;45 t/m 49 jaar;NOORD-BEVELAND;209;207.57;275114.06;32373.82;15147.83;9926.37;7528.03;16674.52;10562.15;962.24;1590.05;2560.01;3781.77;7553.63;0;0;10271.53;0;0;0;473.6;0;0;0;0;40333.73;0;0
V;45 t/m 49 jaar;NOORDENVELD;905;903.71;1030951.76;226046.05;67547.13;52250.2;27768.09;55390.2;52945.69;4287.95;34553.37;18694.68;5753.16;19008.32;0;229.59;4213.16;0;0;0;31392.65;0;0;0;312.13;242492.24;3783.47;13270.74
V;45 t/m 49 jaar;NOORDOOSTPOLDER;1452;1424.52;1443082.03;373641.95;103534.13;81373.06;25068.55;97826.46;127113.88;26994.1;23853.45;23343.19;10360.89;30575.86;2022.41;0;1477.21;0;0;0;18605.21;0;0;0;4099.25;425364.34;36940.75;5182.15
V;45 t/m 49 jaar;NOORDWIJK;1311;1298.67;1418894.11;263069.4;95013.43;72162.91;29885.67;101058.83;56170.29;17611.74;54160.5;18582.12;10361.87;30753.56;6541.13;2590.38;9136.21;0;0;0;1461.45;0;0;0;1315.36;303013.53;13212.89;3718.08
V;45 t/m 49 jaar;NUENEN CA;643;640.69;664751.86;138651.75;47881.53;41736.15;12484.29;36275.36;42876.94;4676.93;16460.75;9122.7;0;4368.75;3557.84;2032.27;2508.16;0;0;0;124.92;2076.21;79.97;0;901.95;160215.09;10645.96;4834.31
V;45 t/m 49 jaar;NUNSPEET;794;792.1;1092668.65;232196.91;58643.99;56446.67;44152.13;47681.27;109372.4;7787.8;36082.1;21416.23;15710.98;15295.55;2216.15;1831.05;1610.32;0;0;1750;116605.82;0;0;0;3789.51;199720.71;18104.86;9841.35
V;45 t/m 49 jaar;OEGSTGEEST;815;803.71;867368.08;173936.56;59866.01;39707.18;16360.38;68156.85;32287.75;2838.29;19134.12;10697.23;57.4;8364.11;1931.61;2268.39;6132.71;0;0;0;7345.88;0;0;0;78.47;287226.03;26116.21;415.28
V;45 t/m 49 jaar;OIRSCHOT;495;489.28;595893.36;147063.87;36368.66;36435.44;16261.73;28710.08;22798.73;9623.62;28646.41;9553.15;5221.88;7973.36;0;265.32;273.95;0;0;0;12080.17;0;0;0;373.18;90269.46;0;65.41
V;45 t/m 49 jaar;OISTERWIJK;968;959.73;984918.94;194009.35;71368.72;56087.66;23989.76;56637.73;43015.74;5732.36;32681.66;20809.48;278.46;28732.71;7887.84;5330.35;10364.08;0;0;0;25663.09;0;0;0;1499.23;242375.91;7192.5;61.14
V;45 t/m 49 jaar;OLDAMBT;1120;1115.5;1494343.16;450015.86;64020.96;61618.57;45969.36;123666.81;129480.21;20934.73;23231.08;28571.98;9248.41;18656.3;4801.46;858.01;2345.91;0;16434.43;0;31081.43;0;0;0;7091.11;328386.8;93942.55;2766.88
V;45 t/m 49 jaar;OLDEBROEK;691;688.48;835834.9;130325.98;36845.08;25428.84;20164.23;73890.25;33706.23;7879.01;15743.81;14620.79;124.3;8333.65;0;479.73;1695.93;0;13048.1;0;12380.91;0;0;0;1683.74;131072.8;12485.76;1880.3
V;45 t/m 49 jaar;OLDENZAAL;989;985.84;1449931.68;244668.56;74820.79;56586.92;27685.08;69450.68;127779.9;7675.89;51644.71;26082.26;22026.05;22481.22;0;73.35;5937.08;0;0;0;30007.71;3657.15;0;0;1242.05;241603.42;24843.03;7001.5
V;45 t/m 49 jaar;OLST-WIJHE;517;515.4;757159.79;111504.53;38516.71;30260.37;17492.87;35251.7;49087.44;7371.79;18768.19;19051.28;10281.68;9001.67;0;73.35;7568.53;0;0;0;3583.75;0;0;0;3588.96;159297.07;38439.54;4844.63
V;45 t/m 49 jaar;OMMEN;493;490.84;504259.83;88713.42;35217.32;23777.03;7361.18;30417.94;36825.51;6422.13;14224.08;8622.08;3341.76;8264.55;0;0;1534.19;0;0;0;8912.93;0;0;0;2230.89;90297.75;0;0
V;45 t/m 49 jaar;OOST GELRE;781;778.48;796174.67;161582.39;58165.6;45181.2;18986.37;47065.14;37019.89;3849.59;11332.31;15545.22;8487.49;11492.42;0;0;1920.64;0;0;0;40154.8;7389.89;0;0;1528.43;207371.16;1878.63;2244.16
V;45 t/m 49 jaar;OOSTERHOUT;1624;1619.33;2571958.61;788386.64;123335.11;97534.26;163922.02;88885.02;141072.15;21578;74939.6;38927.91;18586.29;47595.4;0;0;10545.79;0;0;0;75337.85;58962.95;5777.32;0;4339.28;521032.18;81338.66;39248.52
V;45 t/m 49 jaar;OOSTSTELLINGWERF;755;748.55;1256158.68;202960.01;55535.07;51242.73;22649.32;81044.87;70897.41;16102.83;8035.93;9211.19;8773.11;24181.38;0;73.35;20658.63;0;0;0;3454.71;0;0;0;4967.81;170123.13;2502.43;3239.45
V;45 t/m 49 jaar;OOSTZAAN;296;294.12;317432.01;51012.93;22047.8;19909.31;6907.58;24879.67;13823.72;438.86;7479.34;5690.27;0;6606.95;0;0;1324.2;0;0;0;3880.09;0;0;0;291.38;134510.61;13374.71;3738.63
V;45 t/m 49 jaar;OPMEER;362;355.54;512765.13;86133.56;26457.49;21140.56;6881.54;22208.8;30931.1;0;9214.3;5931.72;257.5;5372.91;0;0;5542.73;0;0;0;19015.61;0;0;0;401.37;67725.48;0;0
V;45 t/m 49 jaar;OPSTERLAND;841;839.49;1106879.61;184322.08;62437.22;44012.65;16078.39;72185.96;63132.75;12662.84;14134.14;11716.87;18517.65;13216.59;0;294.39;533.2;0;0;0;34897.11;208.98;0;0;137404.06;222040.73;0;1746.29
V;45 t/m 49 jaar;OSS;2720;2687.9;3904571.23;975632.21;204183.41;203105.4;60564.55;192688.15;177177.36;69207.06;102330.44;73277.27;35686.26;88931.42;4335.11;2948.58;41400.69;0;20584.98;1868.5;61341.34;59511.73;0;0;14593.2;1035852.49;115425.77;29969.29
V;45 t/m 49 jaar;OUDE IJSSELSTREEK;1099;1089.98;1167682.69;257674.32;82059.11;64317.06;31040.54;77110.84;69378.53;14158.14;39355.46;40199.14;8596.3;14728.56;57.35;179.27;17257.36;0;0;0;17325.13;8799.21;0;0;2564.14;221154.44;42046.53;5782.98
