GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_SPECIALISTISCHE_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_MDZ;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_GENERALISTISCHE_BASIS_GGZ;KOSTEN_LANGDURIGE_GGZ;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_EERSTELIJNSVERBLIJF;KOSTEN_VERPLEGING_EN_VERZORGING;KOSTEN_OVERIG
V;15 t/m 19 jaar;BRONCKHORST;1229;1227.11;560204.41;98989.59;64772.73;76133.73;44510.58;4735.18;58402.57;45952.54;139533.82;87018.14;12723.03;0;4959.56;1570.65;333.9;7899.11;0;8589.22;25.85;0;0;36426.64;387.18
V;15 t/m 19 jaar;BRUMMEN;611;608.75;269752.81;39376.65;36653.7;37887.12;19674.5;74.48;26184.11;13186.37;73757.48;20563.85;4857.84;0;3870.15;0;0;7524.44;0;1333.43;13.16;0;0;3400.25;3334.52
V;15 t/m 19 jaar;BRUNSSUM;730;725.53;414078.21;74222.43;51108.39;44883.53;28448.97;2820.68;35091.8;25657.75;87901.61;43288.56;6685.03;1239.74;5669.43;1500.36;2744.47;3510.99;0;3773.68;7.52;0;0;59017.5;15795.41
V;15 t/m 19 jaar;BUNNIK;472;470.52;189506.09;265115.69;34575.33;29196.84;14011.98;4024;21680.46;8888.23;69879.01;26190.22;6361.2;0;2153.67;2040.74;0;5744.11;0;2005.38;1.88;0;0;0;147.42
V;15 t/m 19 jaar;BUNSCHOTEN;740;737.1;371319.81;62760.93;27137.29;45795.9;30850.45;2499.84;33806.56;16509.65;105535.14;43788.22;8258.57;0;8233.63;22.12;56.39;17614.43;0;2237.2;10.81;0;0;0;2749.43
V;15 t/m 19 jaar;BUREN;826;822.76;386259.85;57823.35;165704.82;51318.2;28598.74;2305.27;44318.83;26778.95;104955.46;34099.54;6707.69;2186.8;9127.96;2483.16;0;12674.82;0;5270.32;12.69;0;0;0;3373.26
V;15 t/m 19 jaar;CAPELLE AAN DEN IJSSEL;1840;1823.86;822349.27;342657.5;1165921.08;117299.02;65786.81;5024.66;86265.22;47000.14;263565.84;67960.14;11601.06;1216.6;18932.3;1235.4;6864.19;19261.05;19426.96;4290.04;34.78;0;0;12392.75;676.13
V;15 t/m 19 jaar;CASTRICUM;1116;1114.51;516286.27;96312.57;226414.44;69490.98;45397.99;837.82;51459.82;19725.64;96234.21;59664.95;9886.46;0;14758.8;0;0;7095.46;0;12214.95;35.72;0;0;22256.92;2540.95
V;15 t/m 19 jaar;COEVORDEN;1096;1093.47;729784.32;120568.22;47286;68146.8;43114.83;4091.34;60960.04;31179.44;129204.01;70488.42;7413;3390.8;22338.45;1451.42;2165.37;5207.4;0;4600.58;64.86;0;0;8614.73;14976.77
V;15 t/m 19 jaar;CRANENDONCK;557;553;279695.9;49827.41;59251.8;34182.81;19809.14;642.48;11814.73;10036.62;47343.79;41737.05;11538.63;0;2217.83;0;0;734;0;8523.99;14.1;0;0;87791.6;18387.84
V;15 t/m 19 jaar;CUIJK;762;758.77;765596.6;78907.77;128723.64;47092.29;27307.38;83.98;30007.55;19117.83;92475.09;55492.85;8779.5;8526.9;12328.14;0;93.34;8844.17;0;2971.26;9.4;0;0;25552.64;2548.64
V;15 t/m 19 jaar;CULEMBORG;941;937.57;321548.8;60924.5;86155.95;58409.31;33764.7;1295.24;43895.14;3723.07;116136.16;39943.62;7514.82;3867.04;11452.55;1526.7;1758.55;14381.2;0;5478.12;27.73;0;0;1681.17;144.2
V;15 t/m 19 jaar;DALFSEN;955;952.73;563849.32;64389.9;147938.65;59284.59;31810.49;1234.25;37558.86;50582.26;104598.98;67081.86;12009.36;1969.38;9122.44;0;61.11;5972.54;0;2120.49;26.32;0;0;485.7;851.75
V;15 t/m 19 jaar;DANTUMADIEL;616;616.01;256956.12;43076.69;53098.29;37652.67;22542.95;219.52;29190.86;29442.19;72679.01;33443.11;5483.93;847.24;7856.59;0;174.79;1350.32;0;1233.03;704.53;0;0;111.12;2575.14
V;15 t/m 19 jaar;DE BILT;1323;1320.34;724676.79;365366.66;144621.97;82066.04;45856.06;12125.46;65206.24;25411.44;158628.62;89027.15;11518.66;7716.99;16170.52;0;231.12;17735.07;0;7218.98;34.31;0;0;61201.74;447.7
V;15 t/m 19 jaar;DE FRYSKE MARREN;1643;1634.66;822259.1;114190.81;194968.38;101703.51;53458.67;2017.25;84522.94;38281.51;185296.67;98001.72;15095.01;1986.28;13967.22;4146.52;999.9;15201.75;0;21083.16;1684.01;0;0;167711.59;19341.52
V;15 t/m 19 jaar;DE RONDE VENEN;1407;1400.13;1057641.68;130415.14;63655.64;87079.64;50656.85;1342.87;65035.25;40965.56;167784.04;89089.7;13504.61;0;11601.02;0;0;10896.19;0;3651.11;23.5;0;0;75820.09;6122.54
V;15 t/m 19 jaar;DE WOLDEN;804;802.48;434795.66;49877.88;51602.43;49812.81;26886.99;3425.2;34385.41;12309.06;107390.03;36410.87;6612.45;4304.8;11961.48;1434.49;3286.74;10208.08;0;864.36;58.75;0;0;781.45;210.16
V;15 t/m 19 jaar;DELFT;2485;2459.11;1085415.93;216325.63;542818.17;148512;12366.38;13384.34;225291.5;48300.13;283421.68;83472.07;22866.12;1602.4;38171.89;5437.35;11095.54;36507.05;0;9971.06;33.37;0;0;53033.54;4349.43
V;15 t/m 19 jaar;DELFZIJL;641;637.25;405486.69;60029.65;56882.7;39329.99;27074.09;7266.5;34473.61;21490;56306.69;24767.28;2320.24;1194.64;10804.34;1134.25;4439.19;1996.1;0;719.01;18.8;0;0;0;64.8
V;15 t/m 19 jaar;DEN HELDER;1478;1468.48;986200.59;137963.17;165398.78;91502.13;60724.86;75.21;89857.69;21821.66;175679.76;73450.1;18079.54;27864.41;35171.13;12780.66;7090.27;13325.06;0;15276.26;36.19;0;0;21642.89;13714.98
V;15 t/m 19 jaar;DEURNE;949;945.83;507248.6;87350.99;79402.74;58489.6;38036.83;714.15;29542.2;39008.1;117445.58;63666.48;8206.74;3583.2;13649.41;976.5;1182.01;6386.99;0;3860.4;7.99;0;0;15447.35;2593.05
V;15 t/m 19 jaar;DEVENTER;2959;2932.34;1522263.12;238420.34;532825.36;187019.14;101652.47;4376.44;193138.96;76181.31;318965.09;123731.15;19079.8;7720.46;30626.12;5320.94;13191.34;27948.93;80581.48;11854.94;62.98;0;0;29280.72;8100.64
V;15 t/m 19 jaar;DIEMEN;767;754.67;349050.35;62375.57;53330.54;46746.88;25585.39;9252.72;34374.4;10453.4;99993.38;50117.54;5420.7;0;9248.33;2329.04;1899.13;4971.27;0;919.25;16.45;0;0;4699.22;7836.33
V;15 t/m 19 jaar;DINKELLAND;888;882.94;465398.13;57937.4;55581.13;54626.85;24129.8;6872.68;45229.96;29039.09;80497.12;61099.39;9850.86;0;7825.08;0;0;5852.6;0;4318.9;9.4;0;0;1754.26;225.79
V;15 t/m 19 jaar;DOESBURG;333;331.2;231230.94;47065.92;25434.61;20459.67;15054.06;8801.01;15748.35;9506.06;38465.65;14261.9;2943.73;3488;3327.29;877.17;1313.92;1698.55;33577.7;15.19;8.93;0;0;2297.64;5566.88
V;15 t/m 19 jaar;DOETINCHEM;1831;1824.3;866346.95;148186.22;626383.28;113191.56;71212.44;978.05;97399.85;55993.76;223467.38;87015.09;31381.73;5802.78;9075.83;996.73;6018.12;21122.1;0;12382.05;32.9;0;0;30605.46;10779.37
V;15 t/m 19 jaar;DONGEN;766;762.64;374075.11;75527.29;75703.92;47566.1;30399.72;3172.72;25707.56;27733.48;91122.74;44174.27;13100.2;884.84;15388.43;0;0;3107.09;0;377.52;7.52;0;0;240;32064.6
V;15 t/m 19 jaar;DORDRECHT;3492;3472.99;2355436.31;498029.66;980288.53;222999.28;143788.95;5654.2;133721.84;107767.62;438302.04;155551.97;22014.95;15861.46;46806.76;12230.14;16657.51;43613.88;0;20585.95;36.19;0;0;29446;13311.23
V;15 t/m 19 jaar;DRECHTERLAND;641;639.6;272361.18;49252.09;112950.45;39845.78;21814.96;196.68;29188.95;29934.95;80299;22893.3;8525.6;0;4317.35;194.71;1936.49;3593.12;0;2528.51;23.5;0;0;8887.41;6236.65
V;15 t/m 19 jaar;DRIMMELEN;785;777.43;542921.09;75899.63;63023.96;48030.99;31394.99;1453.13;23971.94;23889.02;95201.72;54357.75;8244.4;846.5;6940.7;0;0;5101.96;0;6704.5;8.93;0;0;89.64;29482.91
V;15 t/m 19 jaar;DRONTEN;1374;1366.95;602878.12;146223.21;120068.84;84462.72;51675.64;1626.84;65922.73;41333.44;143958.89;50087.66;11325.88;2969.6;12256.1;9675.61;6480;10365.33;0;8991.51;144.76;0;0;0;1684.66
V;15 t/m 19 jaar;DRUTEN;628;626.5;360232.12;45260.12;22638.45;38356.02;19412.38;130.99;25907.28;20711.62;95792.36;30312.81;7917.05;0;1839.38;22.12;967.09;8612.4;0;3498.17;1.88;0;0;622.7;437.12
V;15 t/m 19 jaar;DUIVEN;903;900.98;381581.65;73960.52;184558.34;56049.18;32739.15;2068.38;46415.88;19527.73;106332.04;51254.71;16080.39;5082.9;4959.56;1068.86;1963.73;14352.39;0;718.43;7.52;0;0;713.46;0
V;15 t/m 19 jaar;ECHT-SUSTEREN;782;774.28;729751.41;104400.95;300108.18;47734.02;34828.52;234.62;36893.36;23910.78;91496.08;41684.7;11045.58;9733.2;11345.89;1283.25;652.7;5061.5;0;32960.94;1.88;0;0;167.67;4615.03
V;15 t/m 19 jaar;EDAM-VOLENDAM;1187;1183.7;525367.22;106288.79;145623.63;72851.43;47991.43;134.83;56844.63;30758.57;156630.73;85308.99;15312.58;0;3055.13;830.47;333.9;7828.25;0;9313.55;20.21;0;0;8372;16675.3
V;15 t/m 19 jaar;EDE;3910;3897.55;2208773.2;617164.57;442045.28;242778.75;125147.76;6796.42;195155.24;124801.24;436226.7;209153.81;30174.87;8495.62;32212.82;13471.34;15633.32;49673.66;0;19971.28;61.57;0;0;7574.09;7818.58
V;15 t/m 19 jaar;EEMNES;337;335.75;261087.56;24288.4;29026.63;20694.12;12680.58;438.13;13407.65;10153.21;33831.86;26046.64;6140.71;0;3737.82;0;0;10661.27;0;1022.03;7.52;0;0;0;69.81
V;15 t/m 19 jaar;EERSEL;537;534.21;270010.41;49628.01;28181.35;32873.9;19400.3;1970.7;17467.98;13763.27;67981.81;30358.89;7041.25;667.32;8030.11;804.49;331.2;0;0;4715.52;0;0;0;353.09;23367.28
V;15 t/m 19 jaar;EIJSDEN-MARGRATEN;741;736.23;316295.7;82270.12;150728.28;45577.08;27956.58;1152.72;32347.84;29633.04;71319.75;35157.02;6774.37;10897.9;8779.05;62.37;1514.18;771.22;0;11220.78;2.82;0;0;8331.12;293.76
V;15 t/m 19 jaar;EINDHOVEN;5830;5769.92;3059341.36;551801.34;1310900.59;354862.38;217181.26;60998.07;176838.93;136112.22;606259.23;275029.24;56660.93;22604.11;74090.02;8096.7;12557.73;27426.71;33494.64;33882.81;64.86;0;0;44041.52;246620.43
V;15 t/m 19 jaar;ELBURG;773;772.28;322940.57;54976.68;229530.8;47921.58;25448.8;110.73;37134.96;40813.98;89188.03;47917.13;8040.07;3105.04;7466.11;2691.99;1322.73;7217.83;0;1620.6;5.64;0;0;2939.43;370
V;15 t/m 19 jaar;EMMEN;3141;3127.62;2319961.45;317363.88;328604.39;193859.51;133789.26;9714.9;173386.53;99379.28;343434.16;221903.18;22415.76;11518.8;48740.08;15982.34;16483.56;25053.14;0;13898.27;136.77;0;0;30143.7;6757.55
V;15 t/m 19 jaar;ENKHUIZEN;471;468.75;185939.75;34125.13;28287.71;28978.02;15122.78;58.45;24087.88;13331.1;54303.19;16038;5399.46;1262.78;4579.6;934.35;1196.11;6194.81;0;1173.11;28.2;0;0;0;2490.59
V;15 t/m 19 jaar;ENSCHEDE;4672;4643.33;2564798.36;409376.65;635636.47;286477.83;154094.02;66950.54;259890.87;104838.46;626734.81;279005.75;37874.9;6261.06;50905.14;18671.4;28232.03;35306.35;0;11963.24;128.78;0;0;88412.26;26626.64
V;15 t/m 19 jaar;EPE;998;993.39;600469.4;82932.73;200869.46;61582.2;39273.17;208.24;48814.86;28710.09;141839.42;73334.88;15622.54;0;9480.84;0;377.88;7153.3;0;11228.05;9.4;0;0;1269.28;288.95
V;15 t/m 19 jaar;ERMELO;831;826.26;326219.26;53667.31;116124.95;49601.63;25848.89;2140.63;41997.41;10992.43;86471.82;39920.58;7112.9;761.3;7075.96;3547.37;8353.81;6717.57;0;26342.03;6.58;0;0;592.8;3117.82
V;15 t/m 19 jaar;ETTEN-LEUR;1243;1235.3;616512.26;100530.25;109302.39;76668.26;40409.93;18611.95;44772.77;27403.82;143754.31;85985.02;9989.33;2573.24;23112.85;868.4;0;7240.83;0;5332.12;20.21;0;0;19921.62;17311.61
V;15 t/m 19 jaar;GEERTRUIDENBERG;603;603.82;435638.83;235523.27;35218.12;37324.44;25338.23;614.82;20373.13;29890.61;83722.47;40849.12;11616.34;312.4;6248.38;1929.4;1851.88;467.77;0;3262.79;7.99;0;0;21991.98;26885.32
V;15 t/m 19 jaar;GELDROP-MIERLO;1159;1154.29;574442.71;85396.29;69218.64;71522.88;45657.54;5568.69;35286.81;36606.49;121819.8;69011.7;13081.75;2508.5;5157.56;1521.09;1543.19;4467.12;0;12254.25;3.76;0;0;805.2;61973.18
V;15 t/m 19 jaar;GEMERT-BAKEL;888;882.69;526552.95;69027.62;133190.13;54548.7;37773.31;44.68;32459.68;21236.9;96868.48;53749.65;11669.21;574.74;5197.66;0;0;5983.55;0;10014.46;3.76;0;0;766.08;1649.99
V;15 t/m 19 jaar;GENNEP;469;466;226662.48;156979.6;24318.07;28602.9;14747.77;583.11;25080.5;6954.89;51589.42;34708.5;3572.87;0;3492.19;1195.28;333.9;1903.59;0;1415.42;0;0;0;0;91.3
V;15 t/m 19 jaar;GILZE EN RIJEN;795;792.32;763955.73;92326.38;241868.44;48156.03;27968.29;1893.07;24141.31;18427.17;82485.05;45580.44;7213.17;2420.4;8165.36;110.59;1277.68;4244.03;0;2688.59;3.76;0;0;0;21602
V;15 t/m 19 jaar;GOEREE-OVERFLAKKEE;1485;1481.24;666748.48;128832.34;168199.88;92136.29;53129.38;6700.61;65228.58;51041.13;203145.37;66561.83;15075.36;3297.9;20398.13;1139.91;601.02;9399.54;0;3122.61;16.45;0;0;16744;14263.28
V;15 t/m 19 jaar;GOES;1113;1109;676437.59;110908.81;130917.55;68912.67;35789.61;1843.84;43925.08;22369.84;97986.42;64628.63;7155.98;3158.6;11289.73;3955.2;5088.84;15454.39;14819.49;12223.17;5.64;0;0;273.99;801.95
V;15 t/m 19 jaar;GOIRLE;642;633.38;365318.44;60828.18;21325.62;39189.32;21400.02;997.17;26274.77;25548.32;59908.24;43671.15;7806.55;0;5614.79;4913.54;11344.21;6921.65;0;4309.75;7.52;0;0;17517.39;644.81
V;15 t/m 19 jaar;GOOISE MEREN;1868;1859.04;1005865.08;140064.21;459030.59;115312.33;65494.18;549.86;83722.54;27055.05;210493.23;93685.03;22746.88;1587.39;20307.19;128.72;1758.55;14415.03;0;29720.24;76.14;0;0;11592;0
V;15 t/m 19 jaar;GORINCHEM;1115;1112.09;591127.43;103422.72;117276.65;68756.37;40640.85;1426.32;51103.58;41400.37;135772.85;46875.03;15346.73;1123.3;7669.72;3855.05;3480.41;11405.11;0;10506.84;21.15;0;0;6907.18;60
V;15 t/m 19 jaar;GOUDA;2282;2262.95;1041770.89;262911.64;331064.87;140090.79;77164.92;16322.93;97404.58;63941.27;359365.46;97640.64;15189.42;1651.75;22956.05;12609.14;11452.82;23340.23;0;8747.26;34.78;0;0;10560;19709.1
V;15 t/m 19 jaar;GRAVE;373;371.92;209474.92;30809.6;32835.95;23038.62;12912.46;58.88;15710.93;49127.49;44214.84;26160.4;5035.71;2932.4;2213.82;0;44.43;1132.61;0;568.13;9.4;0;0;6073.8;60775.06
V;15 t/m 19 jaar;GRONINGEN;6883;6829.75;3287519.07;738314.78;1817916.44;413159.41;250355.16;42020.4;379533.82;139187.58;663815.15;230805.98;35413.92;2110.57;99435.4;33590.9;32162.67;131136.91;0;47930.92;791.48;0;0;114871.87;16482.82
V;15 t/m 19 jaar;GULPEN-WITTEM;314;313.11;135310.13;21752.59;23231.17;19411.82;10925.26;1098.26;16284.77;8076.21;24449.35;18283.96;3361.3;0;4359.47;0;223.71;1262.79;0;2302.25;1.88;0;0;506.76;240
V;15 t/m 19 jaar;HAAKSBERGEN;788;786.36;367540.15;56640.84;68591.19;48828.12;28635.48;11762.39;33056;20171.89;81484.69;59378.23;12988.65;1691.96;8472.72;0;223.71;6011.59;0;1737.2;9.4;0;0;15809.25;6605.9
V;15 t/m 19 jaar;HAAREN;449;447.51;239677.96;33749.38;167037.2;27571.32;18921.1;799.7;12584.27;6270.88;46109.8;32443.45;3661.25;11755;1955.67;0;0;4275.7;0;6274.87;0;0;0;768.25;101.74
V;15 t/m 19 jaar;HAARLEM;4006;3978.71;2105479.7;315187.75;625917.46;251360.78;136349.17;36760.34;187369.64;119000.56;550172.69;210781.79;36990.35;3932.05;30493.32;8741.45;13332.43;33990.89;0;25773.72;123.14;0;0;31249.62;27342.11
V;15 t/m 19 jaar;HAARLEMMERMEER;5073;5041.39;3098400.45;381008.68;571230.36;311482.58;181242.61;58677.77;282561.77;151617.39;723109.7;349969.93;39394.56;11767.44;72026.35;2655.57;9065.98;29770.62;0;37123.91;90.24;0;0;29689.09;779.37
V;15 t/m 19 jaar;HALDERBERGE;856;854.16;364213.56;241590.87;131772.52;52766.88;30464.37;9673.98;29242.55;39206.39;83752.86;52895.63;10421.76;1793.8;11056.55;0;321.84;5166.43;0;2534.11;7.52;0;0;29998.93;13315.75
V;15 t/m 19 jaar;HARDENBERG;2053;2048.73;912633.67;621174.37;112384.59;127477.38;74017.05;20114.29;99684.92;70110.06;276531.86;121386.67;18874.42;5006.82;23688.34;6000.92;5087.64;19307.84;0;4927.14;34.78;0;0;3459.31;420.32
V;15 t/m 19 jaar;HARDERWIJK;1404;1402.62;732889.29;105146.84;110109.05;87027.84;51231.86;7822.73;76947.04;42867.24;190647.02;74977.17;28921.74;914.2;8713.42;1672.15;2963.13;16200.13;0;3733.88;63.92;0;0;13403.55;915.92
V;15 t/m 19 jaar;HARDINXVELD-GIESSENDAM;588;584.64;178542.24;56627.87;236300.16;36103.5;20668.45;480.62;26081.61;15075.6;71350.39;30294.62;4297.75;0;1560.09;0;0;4635.52;0;3427.07;5.64;0;0;0;0
V;15 t/m 19 jaar;HARLINGEN;465;462.38;162146.75;31797.88;15186.25;28700.95;16329.34;188.56;25884.57;7139.48;51038.13;18677.39;3224.9;664.24;4010.5;0;0;5038.77;0;1425.8;492.56;0;0;0;2654.27
V;15 t/m 19 jaar;HATTEM;392;391.71;162139.24;29661.2;40717.04;24351.54;11328.91;174.86;16608.05;5385.49;40199.5;18677.85;5280.36;0;2955.77;0;37.02;169.05;0;2183.67;3.76;0;0;570;744.34
V;15 t/m 19 jaar;HEEMSKERK;1150;1144.11;669250.34;107367.65;300024.03;71262.7;42223.01;3378.22;57688.55;33218.77;146957.37;65494.64;8397.05;0;14412.43;1060.58;1308.71;8642.48;0;7056.67;37.13;0;0;14504.34;1853.38
V;15 t/m 19 jaar;HEEMSTEDE;782;778.41;291397.05;59550.19;323349.63;48072.07;28668.64;4076;41201.42;12787.37;95497.93;57738.59;8880.77;2509.2;8903.37;0;61.11;6939.37;0;5589.62;10.81;0;0;0;64.84
V;15 t/m 19 jaar;HEERDE;564;563.24;223729.21;69980.1;88489.84;34823.64;18939.64;524.17;27671.53;14057.77;71409;22601.48;3133.69;809.3;2602.02;0;1565.23;2914.22;0;8427.51;10.34;0;0;140.12;358.62
V;15 t/m 19 jaar;HEERENVEEN;1582;1574.66;736756.78;126413.5;160534.16;97839.02;47852.17;654.36;84871.32;59057.81;141978.99;92814.72;11025.47;1705.64;13834.03;2918.65;1651.84;14679.46;0;12721.95;1573.56;0;0;5369.82;23221.21
V;15 t/m 19 jaar;HEERHUGOWAARD;1864;1860.62;948393.98;342216.61;134759.74;115242.2;68557.34;3427.33;86095.47;40520.14;227764.1;95417.6;21445.66;3819.9;34528.45;8412.99;7220.41;24189.84;0;5424.99;52.64;0;0;38610.4;9588.8
V;15 t/m 19 jaar;HEERLEN;2111;2091.12;1432870.64;218869.54;420371.92;131492.76;98240.55;6462.53;124653.48;52266.25;272228.47;102120.52;14593.91;964.96;30272.14;11111.33;18646.32;23499.69;0;27935.23;18.33;0;0;15927.01;1543.11
V;15 t/m 19 jaar;HEEZE-LEENDE;479;480.06;263717.97;39652.55;24904.33;29415.66;18357.51;810.73;15484.51;6853.9;54498.96;23527.58;7166.92;148.6;6164.79;247.25;934.92;3952.27;0;1478.05;6.58;0;0;0;1602.95
V;15 t/m 19 jaar;HEILOO;709;706.36;302739.04;54087.76;191896.09;43982.82;23558.83;573.51;24223.13;6492.06;73943.58;40571.84;9204.63;0;4415.61;0;0;3226.72;0;6635.47;23.5;0;0;0;208.18
V;15 t/m 19 jaar;HELLENDOORN;1142;1138.22;866849.95;79018.24;78658.12;70459.14;42184.56;10604.56;52040.09;29115.9;117717.48;97091.24;13253.54;8418.91;9131.97;1967.64;4966.4;16261.95;0;2750.58;16.92;0;0;0;57820.16
V;15 t/m 19 jaar;HELLEVOETSLUIS;1119;1115.17;613837.15;105944.41;66242.47;68974.58;44049.77;2240.21;47295.64;48947.46;121627.86;53525.16;8828.67;0;11720.14;0;122.22;8836.04;0;2413.3;11.28;0;0;20019.34;7490.15
V;15 t/m 19 jaar;HELMOND;2906;2882.3;1836548.66;773755.36;245795.42;179645.21;115204.06;11174.23;111232.09;95121.69;321013.25;158272.4;21868.41;8550.18;30384.63;889.84;3535.35;23147.06;0;34427.93;22.09;0;0;67550.53;63865.36
V;15 t/m 19 jaar;HENDRIK-IDO-AMBACHT;924;922.35;420755.23;105413.84;129311.87;57345.74;32374.85;11215.68;32674.97;49259.83;122340.48;52591.08;7888.71;5.8;15946.93;0;300.73;14601.84;0;5353.99;3.76;0;0;3308.88;3956.59
V;15 t/m 19 jaar;HENGELO;2527;2512.72;1784069.89;218524.5;509034.56;129869.18;73722.66;18773.77;178669.03;44720.55;301538.62;154570.45;47374.23;5637.28;35288.07;2878.17;8175.22;12951.73;3526.24;24940.35;48.41;0;0;2398.15;6749.34
V;15 t/m 19 jaar;HET HOGELAND;1559;1555.14;1001529.01;142886.19;166412.37;96093.24;61205.36;4665.92;66989.54;45459.81;165560.56;80374.47;11832.19;594.1;15077.99;0;0;20754.05;0;3722.67;107.63;0;0;5167.45;21360.11
V;15 t/m 19 jaar;HEUMEN;542;542.2;273885.73;43684.42;137271.67;33698.28;20605.47;6869.57;24691.92;11596.71;68576.31;31096.08;2538.25;0;5206.36;0;0;7702.39;0;2949.69;7.05;0;0;664.35;59.95
V;15 t/m 19 jaar;HEUSDEN;1318;1315.98;720700.03;95392.34;191433.17;81738.19;54046.78;2762.68;50771.02;47073.45;204315.31;89173.54;7817.79;4456.08;19024.53;146.85;1639.7;6465.82;61031.46;5884.45;15.51;0;0;16065.25;25470.33
V;15 t/m 19 jaar;HILLEGOM;620;615.95;371652.01;91404.3;65642.34;38152.83;24475.21;806.35;28852.71;11971.67;76366.31;43092.76;4294.1;650.6;3818.02;110.59;1758.55;9778.43;0;1553.96;0.47;0;0;2206.68;236.6
V;15 t/m 19 jaar;HILVARENBEEK;464;464.77;214881.63;30343.78;113866.11;28790.46;16626.97;860.45;14870.56;3415.51;52053.74;43721.63;6858.15;0;10359.23;935.16;882.98;3627.04;0;645.7;0;0;0;0;0
V;15 t/m 19 jaar;HILVERSUM;2542;2525.46;1246408.14;215976.68;358204.13;156511.21;93037;37726.9;106698.51;73997.03;283659.63;135855.17;30136.87;1445.4;19015.1;153.21;4936.67;18112.75;0;41221.95;75.2;0;0;2030.09;17270.59
V;15 t/m 19 jaar;HOEKSCHE WAARD;2592;2585.18;1248333.82;283358.43;310419.73;160516.9;94118.51;4884.15;113822.68;101179.13;317136.36;113828.23;28555.53;20118.76;43585.89;2901.72;6685.06;12303.05;0;29200.59;38.54;0;0;126970.4;14434.24
V;15 t/m 19 jaar;HOF VAN TWENTE;1078;1076.1;904815.46;84421.71;113451.97;66458.76;39738.34;7238.23;57849.25;20676.27;106256.22;77950.67;10477.52;994.06;9518.02;0;61.11;8226.13;0;6674.69;17.86;0;0;1216.66;6497.25
V;15 t/m 19 jaar;HOLLANDS KROON;1545;1533.03;924812.39;327094.55;277524.66;94905.36;58304.2;360.1;78989.33;41365.4;212079.68;74323.55;18010.95;6397.8;19169.34;1523.9;6416.33;13702.51;0;5056.91;75.67;0;0;35196.61;10687.02
V;15 t/m 19 jaar;HOOGEVEEN;1654;1652.51;1368097.11;145885.66;408460.96;102829.77;75272.01;12019.15;87302.19;47544.57;221868.03;73991.07;14922.47;4052.58;24133.7;9439.24;11910.41;15395.81;0;5026.64;69.09;0;0;29227.68;806.53
V;15 t/m 19 jaar;HOORN;2208;2199.53;845825.95;155169.97;187333.82;138077.4;85369.16;7635.61;117429.95;39357.25;328461.79;93249.84;32034.17;10665.32;18389.64;5585.28;1263.53;15722.47;0;14858.08;72.85;0;0;11243.51;34406.49
V;15 t/m 19 jaar;HORST AAN DE MAAS;1351;1343.27;969301.93;107221.06;202122.18;82792.11;52770.6;29784.1;41314.59;42803.66;159753.99;100242.89;15612.43;6850.48;8289.25;651;1350.81;4575.16;0;1271.63;11.75;0;0;1351.84;2498.25
V;15 t/m 19 jaar;HOUTEN;1740;1739.74;909247.84;321868.32;399931.44;106424.67;60633.14;44701.46;86010.43;52416.07;191561.46;125123.55;16517.73;0;20812.29;6968.13;8017.67;34219.29;0;45751.58;39.95;0;0;250589.23;12332.28
V;15 t/m 19 jaar;HUIZEN;1240;1234.22;607228.26;93910.38;46082.43;76539.21;43268.21;10138.42;66400.59;26871.49;140665.89;63223.59;10961.5;414.1;5867.43;1695.01;3220.29;13766.37;0;5320.34;48.88;0;0;3368.52;1025.8
V;15 t/m 19 jaar;HULST;691;681.12;346667.56;491542.37;51602.19;41497.65;25285;388.04;35157.9;14569.05;63473.5;26009.3;2924.73;426.4;8506.31;1522.15;4854.42;9160.97;0;68978.58;0;0;0;15660.55;2492.81
V;15 t/m 19 jaar;IJSSELSTEIN;1246;1245.88;827148.51;276537.76;123840.04;77694.03;45784.07;3969.23;57808.66;52718.64;140391.08;115778.67;16503.78;0;15731.92;1046.73;2193.86;23558.46;0;14500.26;38.07;0;0;1982.73;3799.77
V;15 t/m 19 jaar;KAAG EN BRAASSEM;816;813.36;408378.41;131967.13;50366.86;50250.45;30228.89;7725.07;45524.57;16967.51;110647.83;36347.67;5132.95;0;4109.34;0;356.77;4447.93;0;1037.83;3.76;0;0;18358.84;0
