geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_zorg;kosten_farmacie;kosten_specialistische_ggz;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysiotherapie;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_generalistische_basis_ggz;kosten_langdurige_ggz;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiezorg;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_overig
V;10 t/m 14 jaar;OUDEWATER;275;273.18;53414.1;10014.45;0;19444.32;4008.42;1684.3;10890.28;2264.84;36789.95;7728.84;5158.27;0;0;0;0;0;0;0;0;0;0;0;0;7653.97
V;10 t/m 14 jaar;OVERBETUWE;1421;1415.83;337178.85;73030.98;0;96719.97;26174.43;24454.6;63194.75;34311.28;219006.4;52920.16;25871.07;4032.69;9108.95;0;0;0;0;1302.29;0;0;0;6394.62;415.8;42050.73
V;10 t/m 14 jaar;PAPENDRECHT;894;889.58;306017.79;50273.89;0;62754.29;18145.42;7874.64;28005.74;16868.95;115904.04;31979.95;15137.03;0;5785.05;0;0;0;0;135.16;0;0;0;6253.86;0;4980.1
V;10 t/m 14 jaar;PEEL EN MAAS;1115;1112;554680.06;34544.54;0;78898.41;24663.32;8106.19;32611.44;37567.43;193801.71;42812.24;47326.73;0;2370.48;0;0;0;0;268.05;0;0;0;0;0;12687.89
V;10 t/m 14 jaar;PEKELA;297;295.44;116619.81;10589.78;0;20081.39;7556.56;2552.64;14981.21;4551.77;24341.83;10732.8;6804.62;0;2455.08;0;0;0;0;0;0;0;0;0;0;3093.22
V;10 t/m 14 jaar;PIJNACKER-NOOTDORP;1992;1980.76;734960.57;138856.43;0;133204.74;7822.6;7154.37;151071.82;66988.76;359200.59;82050.63;36469.67;0;10950.85;0;0;0;0;1934.66;0;0;0;122024.99;0;15748.14
V;10 t/m 14 jaar;PURMEREND;2356;2337.15;1361000.78;304040.68;0;163332.9;54443.93;14483.75;111390.37;57383.91;456078.78;62116.87;50707.74;742.96;11321.25;0;0;0;0;900.4;0;0;0;2406.57;0;19367.29
V;10 t/m 14 jaar;PUTTEN;767;762.28;277430.94;197049.76;0;52808.92;12999.45;23254.96;27403.04;17606.25;138398.29;28499.5;24281.04;553.56;5014.07;0;0;0;0;0;0;0;0;1193.5;0;6987.12
V;10 t/m 14 jaar;RAALTE;1027;1024.83;500926.89;41605.73;0;69933.95;16651.21;6071.44;62995.76;47214.37;148966.26;53374.88;30535.68;697.08;6627.37;0;0;0;0;115.93;0;0;0;57313.88;0;5770.58
V;10 t/m 14 jaar;REIMERSWAAL;798;792.27;379737.21;44308.43;0;53593.42;13222.53;407.59;30164.12;33993.07;86217.27;27058.31;22976.03;6589.67;4768.17;0;0;0;0;0;0;0;0;1182.86;0;13155.08
V;10 t/m 14 jaar;RENKUM;859;854.94;270341.75;45723.1;0;58481.21;18547.77;9188.19;43859.92;21521.57;118147.19;28715.76;23804.98;0;1646.59;0;0;0;0;1961.48;0;0;0;1611.56;0;9820.85
V;10 t/m 14 jaar;RENSWOUDE;175;174.45;45326.6;3655.42;0;11959.42;2810.76;154.23;5704.44;2498.76;31742.02;7267.16;2964.21;0;417.49;0;0;0;0;418.86;0;0;0;0;0;1008.87
V;10 t/m 14 jaar;REUSEL-DE MIERDEN;363;359.07;156578.86;12945.67;0;24553.64;7283.32;5721.09;7266.11;2173.68;67214.55;16432.17;10998.81;0;421.72;0;0;0;0;2043.68;0;0;0;1706.28;0;1500.12
V;10 t/m 14 jaar;RHEDEN;1066;1061.83;2172143.59;186862.62;0;74281.46;18821.52;21290.52;43784.37;49464.01;185834.07;45772.96;44149.62;1730.84;2438.16;0;0;0;0;197.53;0;0;0;0;0;5757.38
V;10 t/m 14 jaar;RHENEN;624;623.12;139393.08;24388.77;0;42652.23;9591.47;2355.32;23880.43;12819.51;66874.01;9728.03;9545.47;0;0;0;0;0;0;428.81;0;0;0;1489.05;0;2559.58
V;10 t/m 14 jaar;RIDDERKERK;1143;1138.71;314622.38;58910.95;0;77360.76;20598.24;3439.94;44708.96;56241.38;199315.23;28198.74;15771.5;0;5401.4;0;0;0;0;129.23;0;0;0;0;0;17470.38
V;10 t/m 14 jaar;RIJSSEN-HOLTEN;1267;1262.1;755654.41;58599.75;0;86452.33;23298.9;14545.35;54800.45;55961.25;178878.65;89610.87;38602.8;632.18;4846.71;0;0;0;0;709.32;0;0;0;295.06;0;16846.28
V;10 t/m 14 jaar;RIJSWIJK;1334;1324.32;534211.12;88585.54;0;80706.32;18477.9;11416.78;82916.99;66539.09;236882.08;32293.94;22999.93;256;8049.78;0;0;0;0;2030.74;0;0;0;31995.04;0;28502.02
V;10 t/m 14 jaar;ROERDALEN;455;452.69;150257.97;12446.79;0;31081.71;8777.53;153.38;18114.91;8536.61;79199.22;36529.59;20746.15;0;1490.08;0;0;0;0;1457.35;0;0;0;0;0;4105.3
V;10 t/m 14 jaar;ROERMOND;1435;1421.48;408277.14;61782.72;0;103028.88;26901.96;476.67;49064.99;21332.81;193148.86;46063.05;87751.24;1003.56;3775.96;0;0;0;0;4680.78;0;0;0;0;0;26917.57
V;10 t/m 14 jaar;ROOSENDAAL;1960;1933.94;637602.88;395313.04;0;137429.24;33187.07;598.29;68943.83;46779.92;260491.82;84874.68;83084.29;902.93;4595.3;0;0;0;0;4333.06;0;0;0;14474.34;0;46400.2
V;10 t/m 14 jaar;ROTTERDAM;16138;15934.48;5314787.03;1101770.34;0;1222429.62;288070.35;117410.03;799933.13;377792.66;3339426.9;381833.64;608704.98;8355.34;74913.07;2466.34;894.67;0;0;25443.77;0;0;0;225249.22;564.75;273075.17
V;10 t/m 14 jaar;ROZENDAAL;68;68;37510.45;1192.27;0;4615.8;821.9;2809.71;2687.03;28.02;13626.12;2374.83;1387.5;0;0;0;0;0;0;351.3;0;0;0;0;0;0
V;10 t/m 14 jaar;RUCPHEN;484;480.86;131067.8;22846.03;0;33107.43;9030.99;70.16;14449.86;9493.89;67542.88;18170.22;21280.65;2671.1;2493.15;0;0;0;0;805.25;0;0;0;0;0;41831.13
V;10 t/m 14 jaar;S GRAVENHAGE;14959;14712.46;5669949.7;1341581.71;0;997993.49;280792.6;133024.32;740789.7;409167.22;2875883.46;365062.4;264309.36;7099.28;83823.82;0;0;0;0;37552;0;0;0;219349.77;0;232477.36
V;10 t/m 14 jaar;S HERTOGENBOSCH;3989;3965.67;1498680.53;331883.97;0;287052.76;95600.38;23499.8;154503.04;92193.47;703461.13;182569.21;137060.27;6939.1;10440.12;0;0;0;0;5827.78;0;0;0;28263.24;0;138324.22
V;10 t/m 14 jaar;SCHAGEN;1366;1360.64;288569.65;227864.77;0;96937.56;21355.32;464.41;45264.38;16020.02;236192.98;48153.23;40203.77;87;3185.59;0;0;0;0;2545.25;0;0;0;920;0;18534.1
V;10 t/m 14 jaar;SCHERPENZEEL;320;316.48;45641.72;25194.25;0;22148.29;4901.3;104.99;15094.54;3691.09;49601.65;5754.36;4226.7;0;0;0;0;0;0;0;0;0;0;2915.19;0;1376.83
V;10 t/m 14 jaar;SCHIEDAM;1970;1951.86;595079.65;110356.87;0;138649.49;2575.93;5520.61;179189.24;60970.26;397500.76;69569.01;44241.6;0;6332.19;0;0;0;0;1449.56;0;0;0;13491.23;0;56131
V;10 t/m 14 jaar;SCHIERMONNIKOOG;15;15;8730.1;991.21;0;985.86;380.51;10;2370.01;1762;1850.12;214.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0
V;10 t/m 14 jaar;SCHOUWEN-DUIVELAND;802;796.2;200479.98;226613.39;0;54452.12;12029.77;367.56;35308.88;30646.74;74278.45;27548.87;25125.5;180;2116.32;0;0;0;0;9010.72;0;0;0;7953.58;0;15779.72
V;10 t/m 14 jaar;SIMPELVELD;244;242.03;46322.6;6722.47;0;16238.79;5434.13;4292.17;9683.66;9546.27;27691.71;11243.87;4104.74;0;0;0;0;0;0;235.34;0;0;0;0;0;711.18
V;10 t/m 14 jaar;SINT-MICHIELSGESTEL;839;834.28;269684.52;40098.34;0;58344.13;19883.85;2572.61;29901.52;15475.44;111220.35;33498.57;21463.4;989.82;808.49;0;0;0;0;701.31;0;0;0;1805.76;0;25244.38
V;10 t/m 14 jaar;SITTARD-GELEEN;2011;1995.49;818397.58;101757.45;0;139985.92;45513.01;741.13;90665.89;52157.08;255597.94;90692.1;127306.17;1285.72;8620.35;0;0;0;0;15305.04;0;0;0;10693.6;0;4261.15
V;10 t/m 14 jaar;SLIEDRECHT;760;757.44;205532.45;118279.55;0;54609.74;15090.08;5395.27;21346.72;51232.16;116632.3;32393.15;9430.1;165.08;3949.39;0;0;0;0;0;0;0;0;95075.94;0;4846.85
V;10 t/m 14 jaar;SLUIS;437;425.89;103048.27;26467.75;0;27452.87;7742.38;251.56;22562.34;10085.38;33991.12;12287.71;5969.56;1186.72;3487.76;0;0;0;0;68258.89;0;0;0;0;0;2093.18
V;10 t/m 14 jaar;SMALLINGERLAND;1610;1603.03;1551433.81;71394.6;0;110457.81;30037.95;385.96;81645.14;38250.81;250176.89;44204.25;17425.21;12243.6;6532.48;0;0;0;0;434.29;0;0;0;9971.35;0;36770.39
V;10 t/m 14 jaar;SOEST;1412;1404.44;384428.78;69451.17;0;97918.95;28461.33;5371.6;66466.47;42855.46;219437.62;60520.18;37861.1;0;5412.38;0;0;0;0;1306.77;0;0;0;2204.82;0;11297.16
V;10 t/m 14 jaar;SOMEREN;419;418.01;118868.39;16385.26;0;28721.59;9873.3;3168.16;12496.76;12228.76;61829.24;31981.67;17210.41;0;1600.06;0;0;0;0;370.44;0;0;0;0;0;24612.63
V;10 t/m 14 jaar;SON EN BREUGEL;495;493.62;220351.35;18915.47;0;34356.72;9852.45;11978.13;9607.22;1656.63;59434.91;21899.21;33327.39;0;816.95;0;0;0;0;587.51;0;0;0;0;0;2891.68
V;10 t/m 14 jaar;STADSKANAAL;818;812.4;333839.39;50054.65;0;56155.37;17168.51;5790.59;38907.31;26588.25;127239.06;26291.02;20130.59;0;4431.61;0;0;0;0;0;0;0;0;15223.81;0;18177.94
V;10 t/m 14 jaar;STAPHORST;599;598.48;214034.53;14410.91;0;42835.67;7089.66;7290.09;28365.45;11265.96;103494.03;9309.71;9198.54;402.52;825.41;0;0;0;0;3949.82;0;0;0;0;0;17807
V;10 t/m 14 jaar;STEDE BROEC;573;572.22;143922.09;18636.68;0;40994.04;12344;117.74;19482.67;24055.53;101822.23;27908.48;17077.65;0;829.64;0;0;0;0;60;0;0;0;5150.52;0;4559.35
V;10 t/m 14 jaar;STEENBERGEN;558;553.8;259370.75;58296.45;0;39285.99;12797.5;234.47;24106.29;32175.82;69999.99;24141.89;10161.91;1857.12;757.73;0;0;0;0;7399.57;0;0;0;51004.48;0;22477.85
V;10 t/m 14 jaar;STEENWIJKERLAND;1177;1172.63;385870.16;59496.27;0;81772.76;21649.21;10889.51;53916.1;85104.35;185332.05;37686.08;23859.75;1452.65;4280.44;0;0;0;0;1717.94;0;0;0;25046.17;0;13460.04
V;10 t/m 14 jaar;STEIN;523;520.34;176507.51;17561.5;0;35456.72;12936.35;231.28;21512.46;14128.42;73802;18666.05;36312.99;0;3844.01;0;0;0;0;23102.39;0;0;0;0;0;1010.03
V;10 t/m 14 jaar;STICHTSE VECHT;1943;1932.58;671671.32;128458.89;0;133937.35;44661.73;6188.86;95702.98;43552.42;310577.47;62609.51;49540.85;0;7520.47;0;0;0;0;5066.61;0;0;0;0;40.5;15730.77
V;10 t/m 14 jaar;SUDWEST-FRYSLAN;2558;2547.39;824518.63;131416.8;0;172955.23;49809.92;500.44;130763.22;106111.9;355012.74;77029.11;64406.21;9501.2;9401.55;0;0;0;0;4445.47;0;0;0;97424.88;0;25721.43
V;10 t/m 14 jaar;TERNEUZEN;1170;1150.97;376765.25;80810.32;0;78039.27;24562.16;211.79;80390.87;59818.38;117657.47;27321.53;16758.42;0;8841.35;0;0;0;0;78720.71;0;0;0;144;0;23404.08
V;10 t/m 14 jaar;TERSCHELLING;115;114.08;54206.16;3567.43;0;7665.07;3975.78;56.38;8899.19;390.46;16978.88;3627.69;452.68;0;3048.39;0;0;0;0;0;0;0;0;0;0;788.5
V;10 t/m 14 jaar;TEXEL;334;329.12;69858.62;28988.83;0;22974.49;5332.51;112.33;15649.15;11832.41;57547.91;7147.67;11125.85;0;5438.91;0;0;0;0;757.72;0;0;0;2011.6;0;747.87
V;10 t/m 14 jaar;TEYLINGEN;1039;1035.04;283790.43;47211.26;0;73269.06;21354.19;19943.59;56519.64;12338.4;163866.32;36852.55;13680.49;0;778.88;0;0;0;0;6400.99;0;0;0;1592.1;0;4862.84
V;10 t/m 14 jaar;THOLEN;767;765.61;380422.54;35572.2;0;54568.27;14246.31;346.3;22413.09;43814.83;93512.92;12798.27;15787.52;3945.36;2370.48;0;0;0;0;5099.5;0;0;0;1015.74;0;46023.94
V;10 t/m 14 jaar;TIEL;1158;1151.2;527282.46;113110.21;0;80614.54;25448.1;19033.78;58429.12;49781.78;191910.68;44132.81;37019.73;39.76;3596.46;0;0;0;0;253.95;0;0;0;86402.64;0;12433.25
V;10 t/m 14 jaar;TILBURG;5416;5375.89;1796651.87;426709.78;0;394763.06;111670.1;4469.92;241668.12;184430.83;803599.94;187318.17;85398.3;7194.9;24310.25;0;0;0;0;2147.34;0;0;0;47471.11;0;154019.62
V;10 t/m 14 jaar;TUBBERGEN;626;625.46;317746.16;22387.65;0;42478.57;8967.3;7573.41;25104.47;25743.52;89166.32;41556.93;24067.79;0;5400.84;0;0;0;0;219.57;0;0;0;9085.06;0;6403.18
V;10 t/m 14 jaar;TWENTERAND;1096;1092.42;352338.1;37110.11;0;73926.01;19844.54;13344.6;49895.47;43812.85;164925.35;60473.2;37332.69;0;5566.37;0;0;0;0;2237.13;0;0;0;0;0;5087.08
V;10 t/m 14 jaar;TYNAARLO;991;986.61;340861.97;39444.42;0;68212.77;20215.11;5277.68;45585.19;31672.32;120950.28;33448.5;20997.38;0;3537.24;0;0;0;0;7145.37;0;0;0;456.72;0;1959.55
V;10 t/m 14 jaar;TYTSJERKSTERADIEL;936;930.61;388196.92;36627.53;0;62996.37;14875.71;182.87;45683.92;20285.18;141971.16;27499.61;13922.92;0;1621.21;0;0;0;0;1783.27;0;0;0;55640.46;0;6353.59
V;10 t/m 14 jaar;UITGEEST;367;365.01;254996.62;218021.71;0;25502;7443.13;5089.43;17896.84;27784.1;47294.03;19319.81;1982.31;0;2357.79;0;0;0;0;0;0;0;0;16110.74;0;21360.21
V;10 t/m 14 jaar;UITHOORN;869;858.8;261312.11;36776.81;0;60257.04;15262.44;20252.14;56414.1;14066.9;141163.43;37430.27;9806.82;0;3875.64;0;0;0;0;1104.92;0;0;0;0;0;3043.12
V;10 t/m 14 jaar;URK;941;936.54;235570.86;22463.13;0;64646.79;15661.41;2825.33;40375.74;13339.21;154695.8;17340.24;6823.7;0;3350.56;0;0;0;0;451.33;0;0;0;0;0;18636.34
V;10 t/m 14 jaar;UTRECHT;9471;9387.01;3056860.4;528848.58;0;683221.59;184329.29;169556.73;527848.11;275405.09;1701172.87;295752;288513.74;0;37613.99;0;0;0;0;41789.85;0;0;0;95355.47;0;181513.57
V;10 t/m 14 jaar;UTRECHTSE HEUVELRUG;1376;1368.36;441675.26;59267.58;0;94200.15;26151.59;21068.9;67138.88;31938.05;191986.25;50973.16;37597.84;1205.4;2514.3;0;0;0;0;642.32;0;0;0;16657.17;0;48576.92
V;10 t/m 14 jaar;VAALS;150;148.33;97492.18;6614.6;0;10184.85;3937.22;128.18;7070.71;1153.98;26647.78;4765.27;3262.87;0;0;0;0;0;0;5710.73;0;0;0;0;0;928.92
V;10 t/m 14 jaar;VALKENBURG AAN DE GEUL;304;301.04;100169.58;8560.45;0;20834.55;7118.09;4715.36;12511.26;803.62;35705.21;13028.52;11877.77;1525.72;3132.44;0;0;0;0;295.14;0;0;0;0;0;7100.75
V;10 t/m 14 jaar;VALKENSWAARD;687;680.62;343430.17;24606.74;0;47197.77;13739.09;5335.59;18283.69;17633.77;92718.5;27086.26;15067.1;0;4943.27;0;0;0;0;4638.21;0;0;0;1683.54;0;7201.62
V;10 t/m 14 jaar;VEENDAM;789;787.52;262724.55;43709.43;0;54040.6;15530.28;829.44;37823.52;27240.29;97240.06;22929.3;11259.21;0;4110.13;0;0;0;0;2697.62;0;0;0;19447.97;0;11162.87
V;10 t/m 14 jaar;VEENENDAAL;1971;1962.19;619949.43;102087.26;0;136675.51;32359.83;2473.81;78417.27;122670.68;301738.2;56916.34;27034.25;18.5;5000.1;0;0;0;0;513.6;0;0;0;93018.14;567;13656.83
V;10 t/m 14 jaar;VEERE;529;527.21;189243.62;20992.02;0;35274.12;9193.78;73.59;19313.71;19852.76;66789.93;15662.37;10280.38;1461.72;1760.8;0;0;0;0;2627.32;0;0;0;0;0;3296.65
V;10 t/m 14 jaar;VELDHOVEN;1176;1170.86;496461.83;54021.66;0;83386.07;24645.67;62101.38;34425.22;30587.2;141933.97;45997.49;66254.8;0;9392.36;0;0;0;0;224.84;0;0;0;1733.04;0;7225.4
V;10 t/m 14 jaar;VELSEN;1746;1735.41;567893.74;184864.78;0;120883.18;36738.08;33571.73;84334.7;112919.17;280299.76;89386.3;23374.76;5627.48;11729.73;0;0;0;0;2169.41;0;0;0;4602.2;0;19705.14
V;10 t/m 14 jaar;VENLO;2493;2474.51;1162507.53;194101.18;0;184366.09;47509.69;27679.82;71642.61;58020.93;426252.1;80021.16;60096.07;10180.72;12529.4;0;0;0;0;638.63;0;0;0;24545.34;0;60010.45
V;10 t/m 14 jaar;VENRAY;1094;1089.46;492260.76;65764.06;0;79634.11;24334.23;9318.72;29314.2;35805.56;158989.46;47852.6;41448.37;2304.6;9977.9;0;0;0;0;8384.62;0;0;0;13358.52;0;8022.38
V;10 t/m 14 jaar;VIJFHEERENLANDEN;1667;1657.9;526392.11;80007.85;0;117536.23;30944.59;67245.87;60509.09;46456.29;250367.28;56061.59;22946.83;1263.78;8466.71;0;0;0;0;3076.18;0;0;0;2652.16;0;21294.1
V;10 t/m 14 jaar;VLAARDINGEN;1897;1876.86;756508.15;155158.42;0;131292.03;2169.77;4047.38;178562.75;62824.83;345980.09;52755.8;75159.42;4112.09;7276.04;0;0;0;0;633.95;0;0;0;9881.36;0;21638.43
V;10 t/m 14 jaar;VLIELAND;20;20;3325.8;475.57;0;1373.2;527.66;0;4468.62;0;2020.61;1044.36;688.66;0;0;0;0;0;0;0;0;0;0;0;0;142.12
V;10 t/m 14 jaar;VLISSINGEN;1100;1095.27;420671.64;57780.96;0;76695.91;27253.41;1571.83;55769.09;12446.94;123226.57;45844.43;19819.71;4586.07;5824.4;0;0;0;0;1408.62;0;0;0;0;0;20390.21
V;10 t/m 14 jaar;VOERENDAAL;285;283.87;158372.89;20490.13;0;19794.86;5946.24;375.96;13984.7;9072.19;36717.02;16449.55;12269.48;2291.8;1655.05;0;0;0;0;20.29;0;0;0;0;0;659.44
V;10 t/m 14 jaar;VOORSCHOTEN;842;836.15;305620.91;62231.62;0;58117.57;15974.38;25166.09;47896.14;26883.49;123648.85;30636.39;19690.53;0;3690.63;0;0;0;0;139.68;0;0;0;11337.36;0;2991.5
V;10 t/m 14 jaar;VOORST;683;677.34;123912.47;40014.58;0;46311.31;10936.06;4821.26;36036.53;17517.12;91199.69;19847.1;19498.83;239.46;3064.76;0;0;0;0;732.59;0;0;0;0;0;3637.47
V;10 t/m 14 jaar;VUGHT;930;925.64;1386658.56;37665.34;0;64317.19;15725.07;2612.6;30191.92;17971.98;145579.61;34404.24;14679.01;0;0;0;0;0;0;1512.3;0;0;0;3936;0;14343.04
V;10 t/m 14 jaar;WAADHOEKE;1310;1300.78;343340.58;34951.18;0;87342.08;21342.22;492.9;60701.74;25405.7;178369.94;39720.86;24731.65;0;8322.66;0;0;0;0;2343.53;0;0;0;4188.86;0;9397.07
V;10 t/m 14 jaar;WAALRE;473;470.74;585431.07;40854.58;0;33245.37;8386.89;11929.49;10850.48;8203.66;59427.59;10658.55;14957.59;3254.36;770.42;0;0;0;0;3668.73;0;0;0;3886;0;2926.29
V;10 t/m 14 jaar;WAALWIJK;1247;1238.68;644934.57;259429.47;0;87531.25;27416.88;1226.41;50508.01;75700.7;185330.74;50192.4;16716.7;6985.97;6658.27;0;0;0;0;464.13;0;0;0;29377.61;0;59937.45
V;10 t/m 14 jaar;WADDINXVEEN;828;826.92;185009.35;197984.26;0;58858.29;14307.53;7311.22;35619.91;15990.89;142300.67;31103.86;8889.66;0;3081.68;0;0;0;0;159.2;0;0;0;4995.99;0;1629.17
V;10 t/m 14 jaar;WAGENINGEN;824;816.93;279215.62;48859;0;56583.39;14756.14;1047.57;35681.64;29836.85;94242.71;23403.47;10023.51;399.32;4819.49;0;0;0;0;0;0;0;0;0;0;4936.31
V;10 t/m 14 jaar;WASSENAAR;875;836.77;183792.48;33417.31;0;55225.96;14616.92;2258;35162.84;45388.9;129590.23;31800.96;10947.58;0;2302.8;0;0;0;0;3573.43;0;0;0;0;0;1384.47
V;10 t/m 14 jaar;WATERLAND;521;514.48;191541.16;29716.89;0;34958.03;10971.08;7338.99;29158.81;44725.25;82499.5;16781.5;6337.25;888.28;3246.65;0;0;0;0;1345.66;0;0;0;6611.49;0;2373.51
V;10 t/m 14 jaar;WEERT;1203;1196.06;604796.62;163310.61;0;82962.4;21766.96;2437.47;37420.16;55270.76;140221.47;54263.41;36382.36;8499.43;7268.32;0;0;0;0;793.66;0;0;0;35177.14;0;9477.24
V;10 t/m 14 jaar;WEST BETUWE;1546;1540.52;457066.04;75988.03;0;105354.34;26528.07;26207.95;59096.6;56523.32;239953.12;62957.28;40017.31;2239.92;5792.95;0;0;0;0;1436.96;0;0;0;98600.08;0;7715.69
V;10 t/m 14 jaar;WEST MAAS EN WAAL;497;495.66;191202.4;25753.97;0;34478.68;9117.92;1137.03;21733.71;6178.27;92400.97;32656.78;15258.87;0;2855.65;0;0;0;0;0;0;0;0;39769.5;0;9117.26
V;10 t/m 14 jaar;WESTERKWARTIER;1926;1918.15;664663.88;170517.77;0;130337.74;35586.51;1337.56;85900.79;63775.63;243397.65;52136.05;30278.49;413.4;4910.16;0;0;0;0;231.67;0;0;0;48534.3;0;10831.61
V;10 t/m 14 jaar;WESTERVELD;426;421.93;329812.64;19587.43;0;30144.02;8711.86;5605.09;19923.51;28474.09;62963.52;15288.13;7990.88;588.5;1642.36;0;0;0;0;564.52;0;0;0;5991.84;0;3282.99
V;10 t/m 14 jaar;WESTERVOORT;389;386.8;126801.01;22220.19;0;26401.83;8376.45;6140.17;18675.7;9890.3;51803.4;15822.59;9484.83;368.6;1587.37;0;0;0;0;843.9;0;0;0;12401.49;0;1410.17
V;10 t/m 14 jaar;WESTERWOLDE;586;583.17;239919.69;23174.76;0;39920.41;12491.2;2220.11;27190.35;7289.11;92132.24;24643.67;9858.99;0;3942.59;0;0;0;0;0;0;0;0;893.86;0;5927.07
V;10 t/m 14 jaar;WESTLAND;3242;3227.57;1364380.51;213011.96;0;216385.07;3744.33;10066.1;275615.62;70285.05;522073.45;134616.12;91742.98;807.83;13265.61;0;0;0;0;2983.17;0;0;0;47516.15;0;22641.59
V;10 t/m 14 jaar;WESTSTELLINGWERF;705;703.02;204647.5;26700.69;0;48474.81;16714.16;227.27;38094.74;16013.4;75088.54;23326.13;11124.5;210.84;1731.19;0;0;0;0;0;0;0;0;0;0;11901.78
V;10 t/m 14 jaar;WESTVOORNE;363;360.33;151707.86;18670.68;0;24171.28;9466.81;466.29;11899.57;4645.99;55389.47;12027.08;6194.42;0;2560.83;0;64.66;0;0;852.56;0;0;0;169820.62;0;6904.81
V;10 t/m 14 jaar;WIERDEN;736;731.72;394374.65;25870.82;0;50210.74;13738.94;9182.02;33624.89;28890.69;92469.04;49825.59;28903.6;42382.5;761.96;0;0;0;0;971.6;0;0;0;0;0;14291.28
V;10 t/m 14 jaar;WIJCHEN;1168;1160.81;485365.26;48716.73;0;81411.84;25290.01;576.23;45558.96;39093.99;171241.71;55915.14;28261.47;0;4711.35;0;0;0;0;70;0;0;0;0;0;16685.29
V;10 t/m 14 jaar;WIJDEMEREN;693;685.82;224455.45;156772.11;0;46886.68;15542.4;2666.49;35259.61;8216.94;118855.74;18629.16;17328.76;0;5634.05;0;0;0;0;184.45;0;0;0;412.92;0;6174.39
V;10 t/m 14 jaar;WIJK BIJ DUURSTEDE;639;635.69;199131.82;27167.76;0;43601.5;9807.02;7974.6;32284.04;8731.93;119222.68;25616.26;16167.4;0;3293.18;0;0;0;0;514.17;0;0;0;10256.06;0;3261.33
V;10 t/m 14 jaar;WINTERSWIJK;775;771.64;468731.02;51411.03;0;52739.92;13491.33;795.39;36228.95;8259.29;136793.33;39370.88;11263.49;1148.44;1566.22;0;0;0;0;19.13;0;0;0;6533.73;0;4153.08
V;10 t/m 14 jaar;WOENSDRECHT;487;476.42;253833.57;39275.98;0;34138.6;9036.32;1279.64;18591.69;28461.57;42557.34;27876.43;10909.13;0;2675.04;0;0;0;0;3239.59;0;0;0;10668.16;0;3861.89
V;10 t/m 14 jaar;WOERDEN;1620;1616.01;445842.5;126937.11;0;113042.59;33893.65;1147.83;58128.78;53640.08;241190.36;56320.04;32791.84;1216.48;4825.56;0;0;0;0;840.96;0;0;0;16042.77;0;10296.84
V;10 t/m 14 jaar;WORMERLAND;417;414.05;133110.18;32617.29;0;28206.03;7767.89;2445.3;15235.34;8741.05;72718.49;12618.69;9861.03;0;0;0;0;0;0;654.98;0;0;0;150.21;0;11151.4
V;10 t/m 14 jaar;WOUDENBERG;399;395.22;133249.93;22990.95;0;27541.65;6362.61;340.82;14610.31;15680.68;65888.33;21749.34;13279.84;0;757.73;0;0;0;0;0;0;0;0;18598.18;0;2754.98
V;10 t/m 14 jaar;ZAANSTAD;4179;4146.77;1537408.57;246371.33;0;286665.25;81758.05;37332.93;221511.48;106934.73;832693.54;112178.45;43280.74;8443.36;36154.74;0;0;0;0;2728.66;0;0;0;71393.43;329.94;56198.07
V;10 t/m 14 jaar;ZALTBOMMEL;890;882.58;273098.69;262821.74;0;61510.3;19120.06;6281.1;32431.38;24244.93;142326.33;32312.83;25078.41;768.6;833.87;0;0;0;0;1209.83;0;0;0;0;0;11204.19
V;10 t/m 14 jaar;ZANDVOORT;421;415.7;126418.44;188384.16;0;28587.93;10628.97;13337.88;24926.04;15313.12;86428.08;13158.55;10633.76;0;3983.23;0;0;0;0;2085.33;0;0;0;6199.75;0;17774.07
V;10 t/m 14 jaar;ZEEWOLDE;639;636.64;199052.49;33407.3;0;42668.68;10401.11;19651.78;23020.14;19646.03;91088.35;34015.19;18279.21;0;2879.19;0;0;0;0;892.72;0;0;0;0;0;13460.66
V;10 t/m 14 jaar;ZEIST;1906;1890.8;728229.99;103898.46;0;133150.1;30969.98;26871.51;97949.67;30429.86;282348.82;68899.23;39705.21;677.4;7750.16;0;0;0;0;7109.33;0;0;0;80481.01;0;42163.22
V;10 t/m 14 jaar;ZEVENAAR;1145;1139.51;948079.12;302073.48;0;78312.02;24820.48;18662.45;51668.44;22728.68;152450.85;45962.49;20283.25;5809.26;9035.37;0;0;0;0;226.76;0;0;0;687.42;0;31018.46
