GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_TWEEDELIJNS_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_EERSTELIJNS_PSYCHOLOGISCHE_ZORG;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_OVERIG
M;45 t/m 49 jaar;STEDE BROEC;830;829.1;423758.56;140371.97;213606.46;46127.85;19931.34;20472.87;20526.8;13691.69;7454.92;1760.17;0;10746.72;0;0;7584.66;1003.64;24.51;0;9840.21
M;45 t/m 49 jaar;STEENBERGEN;976;968.8;768843.3;282854.82;122624.82;54009.91;24447.26;24567.21;50865.74;18734.58;12679.44;1124.37;0;13416.32;0;0;1669.4;11989.29;5.16;12513.53;14818.59
M;45 t/m 49 jaar;STEENWIJKERLAND;1675;1669.63;1508392.31;339093.58;247970.82;93716.66;34753.39;61421.61;77484.13;23924.23;21065.98;4698.41;8849.64;33019.36;0;0;4877.9;6125.42;273.05;0;40877.07
M;45 t/m 49 jaar;STEIN;1024;1021.18;911009.28;143469.2;185450.74;57124.01;28345.38;39154.75;41083.79;6830.62;10127.57;2148.61;4062.91;18522.71;0;40.15;2657;212427.44;3.44;0;10547.83
M;45 t/m 49 jaar;STICHTSE VECHT;2458;2445.21;1724446.35;476858.27;428938.07;136077.7;54931.1;85120.12;114759.65;10093.15;18783.59;5431;16607.13;37627.26;0;0;10862.85;10252.61;37.84;0;38624.31
M;45 t/m 49 jaar;SUDWEST-FRYSLAN;3558;3548.18;2840999.46;568532.98;534462.82;198544.5;70307.51;124329.54;136762.32;48790.71;18081.76;5746.31;29267.74;82989.72;0;0;9646.21;14421.03;3847.64;49855.06;27702.51
M;45 t/m 49 jaar;TERNEUZEN;2010;1979.41;1756439.85;506060.13;302046.02;108687.72;53063.22;84927.2;119827.69;27018.74;7783.08;1996.22;32368.5;66143.49;0;0;6756.6;255904.49;12.04;28588.18;21504.05
M;45 t/m 49 jaar;TERSCHELLING;179;178.06;120272.75;18086.21;96641.42;9933.3;6036.84;15212.34;6414.94;1004.52;115.9;0;1350.76;12220.02;0;0;148.2;113.58;201.24;0;700.23
M;45 t/m 49 jaar;TEXEL;502;499.75;415113.2;69456.45;124260.45;27749.72;12343.34;12130.28;10375.77;2632.63;9998.98;160.74;1788.98;34961.32;0;0;4512.82;290.3;38.7;0;7339.16
M;45 t/m 49 jaar;TEYLINGEN;1495;1492.69;936622.26;220302.89;169501.77;83796.3;31487.67;64271.25;72950.23;5808.28;16649.23;3761.62;0;21883.98;0;0;7811.78;13652.99;22.36;0;25517.9
M;45 t/m 49 jaar;THOLEN;968;964.18;899225.49;176730.72;57869.83;53520.63;22651.49;23712.41;84059.13;30316.31;24294.42;426;40.16;34522.9;0;0;3292.15;22145.07;8.17;0;18804.39
M;45 t/m 49 jaar;TIEL;1743;1737.13;1398032.27;463780.42;448623.75;97281.07;45395.24;73505.29;96891.01;14415.15;8937.37;1672.71;5044.74;41659.35;0;0;11288.16;7175.26;29.24;0;69940.28
M;45 t/m 49 jaar;TILBURG;7787;7736.66;5888723.18;1940281.53;2017477.66;429691.86;200036.7;196022.88;488705.35;190242.84;97802.12;11058.97;19514.01;128079.61;0;0;36248.08;76688.95;61.06;44543.23;127895.24
M;45 t/m 49 jaar;TUBBERGEN;933;931.1;716289.7;123531.44;172179.1;52672.58;18585.83;24244.4;54151.09;16491.33;19299.05;1531.82;14902.06;15790.95;0;0;2218.01;1310.05;7.74;0;5692.92
M;45 t/m 49 jaar;TWENTERAND;1342;1338.57;1064552.95;193634.63;112188.58;74995;32443.93;48383.51;74763.49;13446.47;12368.8;1672.03;426.72;23145.32;0;0;3566.82;2872.01;24.08;10083.91;17037.1
M;45 t/m 49 jaar;TYNAARLO;1284;1281.93;1371214.15;223430.3;380831.27;69908.85;27533.07;44387.29;66077.86;6076.56;3279.91;1231.56;730.32;48236.7;0;0;7061.18;34838.42;83.85;0;10377.38
M;45 t/m 49 jaar;TYTSJERKSTERADIEL;1165;1161.37;778397.95;162230.95;159595.19;65227.08;22860.27;35083.59;40050.22;11658.48;9558.3;1481.6;2420.9;34980.43;0;0;3465.5;1465.37;1369.12;0;6612.63
M;45 t/m 49 jaar;UDEN;1584;1562.03;1175938.54;292808.55;213828.68;86244.25;36750.01;42920.04;107677.98;19565.64;24620.01;5640.46;13718.41;32761.5;0;0;6082.5;7347.2;8.6;55696.15;22147.15
M;45 t/m 49 jaar;UITGEEST;601;598.31;359993.8;128680.39;83169.42;33932.16;13696.42;20479.39;30090.05;1584.07;6296.14;440.49;1617.88;10734.41;0;0;1356;25300.37;11.18;0;1397.81
M;45 t/m 49 jaar;UITHOORN;1204;1201.45;872512.99;269345.16;119623.58;66347.76;23539.5;43240.52;35856.61;5971.09;13307.43;2960.47;6.46;15439.57;0;0;5619.2;5414.18;22.36;18349.61;35945.26
M;45 t/m 49 jaar;URK;577;576.04;377208.58;120099.25;37177.63;32290.3;12557.67;32916.43;21957.42;9518.11;4490.94;1343.33;10147.34;11459.21;0;0;366;27323.09;8.6;29842.59;10426.23
M;45 t/m 49 jaar;UTRECHT;10802;10714.27;8361983.4;3254743.42;4128883.83;599450.75;265945.45;393900.63;425004.31;129073.27;121930.68;28909.66;15159.21;215314.04;0;0;59997.39;86539.02;161.25;36699.22;345291.62
M;45 t/m 49 jaar;UTRECHTSE HEUVELRUG;1816;1805.65;1519608.1;363933.54;386483.63;98922.53;43851.95;73510.09;70159.72;18744.57;19986.37;3328.37;221.2;40461.73;0;0;9610.34;7454.83;21.93;24779.25;16513.4
M;45 t/m 49 jaar;VAALS;295;287.77;159235.32;63810.77;255205.47;15723.61;7824.25;7604.53;11698.68;14962;2140.88;1022.7;603.6;4365.75;0;0;852.89;40051.31;0;0;6693.9
M;45 t/m 49 jaar;VALKENBURG AAN DE GEUL;635;628.71;550185.71;91347.21;65402.76;35024.11;18352.84;18076.37;27664;721.49;10980.41;839.74;2937.31;7624.04;0;0;2707.75;7746.54;1.72;0;21761.85
M;45 t/m 49 jaar;VALKENSWAARD;1177;1172.05;1260371.85;237042.72;206263.47;65172.31;27625.7;24898.19;53830.55;25190.66;32469.6;8325.67;28539.53;21658.48;0;0;6462.66;17450.2;11.61;0;33141.8
M;45 t/m 49 jaar;VEENDAM;1120;1117.5;1280967.79;209096.99;373583.43;62432.32;26986.61;37901.02;45426.09;18142.47;6549.21;3371.53;4387;33352.63;0;0;6106.2;5898.19;39.56;12513.53;16165.56
M;45 t/m 49 jaar;VEENENDAAL;2262;2252.92;1830676.06;496046.18;248320.14;125516.35;55951.69;79292.93;113322.7;38892.65;26697.67;10281.03;7945.89;36886.28;0;0;12926.92;18887.11;25.8;0;25623.92
M;45 t/m 49 jaar;VEERE;795;792.72;299090.47;108227.03;41692.46;43327.3;18685.53;23574.07;30937.82;5853.77;5815.4;567.42;1329.48;4143.36;0;0;1810.45;26134.71;3.44;0;9310.52
M;45 t/m 49 jaar;VELDHOVEN;1688;1678.64;1294977.13;257914.32;253214.14;91625.02;34045.56;36519.86;67183.56;18800.25;11671.16;3757.61;1861.37;16031.52;0;0;6227.85;4240.21;10.32;0;60871.68
M;45 t/m 49 jaar;VELSEN;2878;2863.13;3195839.68;542196.75;415349.49;160026.52;69268.79;111006.23;119291.63;24199.33;38378.09;4588.31;18080.28;84106.11;0;0;9875.38;41186.61;37.84;27712.14;36032.77
M;45 t/m 49 jaar;VENLO;3896;3870.06;3788908.78;955196.97;752456.47;214699.87;98689.12;106490.64;216619.85;70346.8;56793.73;7788.96;30594.03;77704.76;0;0;8991;40461.75;20.21;28588.18;70434.47
M;45 t/m 49 jaar;VENRAY;1825;1811.58;1232201;370854.73;536330.14;99035.85;44162.76;59874.8;85923.24;49495.71;14571.11;6581.08;14359.33;55588.32;0;0;3374.79;11402.69;20.21;18349.61;23981.33
M;45 t/m 49 jaar;VIJFHEERENLANDEN;2033;2020.56;1570391.45;307123.87;134958.9;112366.85;44290.34;58054.5;97542.41;37006.8;27241.83;2173.35;4727.81;36494.29;0;0;9665.31;8989;20.64;0;33632.79
M;45 t/m 49 jaar;VLAARDINGEN;2569;2549.94;2870833.48;570608.92;480882.59;141379.44;59205.31;72568.23;116163.33;33725.91;23050.27;9172.63;363.76;48448.38;0;0;4147.82;9604.88;12.9;63606;17639.02
M;45 t/m 49 jaar;VLIELAND;51;51;12097.88;5632.37;0;2787.55;1443.66;8040.37;367.68;439.02;0;0;0;0;0;0;590;757.11;44.29;0;0
M;45 t/m 49 jaar;VLISSINGEN;1544;1532.24;1181430.61;313955.85;259100.21;84245.45;30915.91;49167.04;70000.76;22997.07;8550.26;3188.66;21415.98;44047.98;0;0;5351.16;161495.02;3.44;0;28487.87
M;45 t/m 49 jaar;VOERENDAAL;454;450.08;183412.98;71717.45;92368.8;25109.23;10890.77;12600.41;18357.17;3094.06;9464.88;1239.12;0;3011.43;0;0;2098.15;5381.98;3.44;0;11830.8
M;45 t/m 49 jaar;VOORSCHOTEN;887;881.9;558006.47;126365.46;113347.67;49273;17982.95;28760.42;24411.3;4256.42;5260.25;1513.55;0;10106.27;0;0;3473.01;16291.48;15.48;0;7194.26
M;45 t/m 49 jaar;VOORST;894;892.51;797308.89;139318.56;130164.68;48789.2;19628.31;34119.03;27713.71;2991.96;8189.08;1491.27;0;10155.09;0;0;1616.16;3102.54;13.76;0;1911.32
M;45 t/m 49 jaar;VUGHT;1043;1038.35;758871.09;134572.18;525523.93;55458.02;21512.73;22104.12;43757.18;8532.56;6903.82;7869.36;13133.79;14910.87;0;0;3384.24;1342.61;17.2;6429.64;15078.31
M;45 t/m 49 jaar;WAADHOEKE;1820;1812.65;1876111.22;264323.27;392011.23;100723.82;35005.55;57950.85;77233.95;17937.78;14687.53;2731.21;21263.99;38536.09;0;0;3970.5;3883.96;2113.45;18349.61;19419.5
M;45 t/m 49 jaar;WAALRE;669;666.47;720889.79;112145.56;77955.62;37130.45;13842.89;14377.01;23528.99;13137.33;6951.29;2099.58;2892.19;11708.07;0;0;2600;2205.43;6.88;0;19937.11
M;45 t/m 49 jaar;WAALWIJK;1854;1835.7;1405278.18;371645.98;318709.12;101095.45;51522.82;51241.28;113270.14;49173.28;35070.97;3645.75;15158.26;35050.02;0;0;5026.78;19110.74;13.76;0;26838.72
M;45 t/m 49 jaar;WADDINXVEEN;915;910;609865.02;138682.91;146165.22;50592.41;23853.48;22660.91;53221.21;3658.18;7761.19;1415.26;17248.56;20395.41;0;0;2165.2;9169.12;15.91;0;13304.11
M;45 t/m 49 jaar;WAGENINGEN;1087;1077.7;991363.28;241996.29;223565.11;60055.36;22407.1;27939.15;58910.15;17593.54;12464.06;2756.82;3852.84;19419.84;0;0;10152.27;28535.35;21.07;0;8812.76
M;45 t/m 49 jaar;WASSENAAR;947;921.73;628426.33;173663.99;190535.83;49878.73;17962.8;17345.82;18166.61;3774.11;4179.98;1072.15;2199.49;8641.82;0;0;4438;18811.43;6.88;0;9053.08
M;45 t/m 49 jaar;WATERLAND;639;636.89;491497.42;209761.41;54980.32;35885.97;14691.01;26218.88;16107.74;1957.5;1675.17;1012.7;416.5;7340.88;0;0;4205.85;583.46;10.75;0;17065.15
M;45 t/m 49 jaar;WEERT;1966;1957.56;1916288.17;376048.16;471036.22;108603.34;48905.02;60330.34;84796.98;26967.5;41414.89;7387.25;9621.61;39882.75;0;0;7989.05;53477.82;14.19;0;29847.84
M;45 t/m 49 jaar;WEESP;730;725.29;357609.43;98953.24;128956.7;40228.27;16969.69;19995.22;15949.29;9532.54;4932.7;1063.22;1646.54;1428.82;0;0;4958.12;2098.49;17.2;0;3871.96
M;45 t/m 49 jaar;WEST BETUWE;2041;2024.22;1566638.59;303979.62;183297.52;112621.32;42596.93;66678.59;98722.38;19986.44;16305.46;2082.31;21842.3;40997.01;0;0;10078.46;6383.62;27.52;28588.18;31949.67
M;45 t/m 49 jaar;WEST MAAS EN WAAL;831;828.15;729666.78;103291.57;163900.89;46072.4;17087.2;22728.91;42742.54;13803.23;9389.39;3138.72;11036.54;22209.23;0;0;5474;474.99;5.16;0;8731.59
M;45 t/m 49 jaar;WESTERKWARTIER;2575;2566.74;1904096.52;582762.73;310542.53;143259.8;57069.68;95807.33;104265.54;26408.51;14931.32;3789.94;3240.66;53678.35;0;0;13589.75;593.39;377.11;0;42592.09
M;45 t/m 49 jaar;WESTERVELD;733;729.04;642002.15;151331.75;83814.97;39906.14;16144.1;34103.89;61214.2;15195.14;5671.79;1015.98;3349.72;25469.01;0;0;3643.9;3988.83;55.04;0;10835.01
M;45 t/m 49 jaar;WESTERVOORT;534;532.16;346020.32;105010.4;138136.56;29792.03;14362.14;20497.6;13794.74;7685.2;5303.46;1238.76;153.75;3144.61;0;0;3434.92;292.29;12.04;0;4749.38
M;45 t/m 49 jaar;WESTERWOLDE;956;952;842718.7;222196.04;164060.76;52879.58;24187.92;43061.42;89217.08;17544.01;3752.52;1626.05;65;24294.85;0;0;3471.2;5300.65;52.46;0;13648.81
M;45 t/m 49 jaar;WESTLAND;3902;3882.61;2821409.64;598041.3;396056.35;215604.61;87110.94;122011.88;143949.68;23769.14;30773.3;7921.91;5569.28;42365.84;0;0;9729.17;43993.99;16.77;0;13992.53
M;45 t/m 49 jaar;WESTSTELLINGWERF;964;961.83;842796.67;118348.03;216602.09;53854.9;21296.84;41550.9;30006.02;17928.32;4181.39;1085.73;9191.04;32402.82;0;0;4073.52;1702.12;729.71;0;11496.54
M;45 t/m 49 jaar;WESTVOORNE;562;558.29;416085.97;181605.08;127075.3;31028.79;12391.33;14469.54;37091.32;8485.9;5427.08;935.29;5743.24;10684.19;0;0;1752.66;1637.5;1.72;0;6583.12
M;45 t/m 49 jaar;WIERDEN;884;880.98;816372.24;165259.88;79578.16;49609.9;17868.4;36828.24;36487.36;5818.85;9289.39;1057.93;668.08;19863.32;0;0;2093.83;198270.28;15.05;1935.3;6585.16
M;45 t/m 49 jaar;WIJCHEN;1690;1679.47;1239666.04;227791.24;215296.72;93998.09;39379.16;46275.82;91586.74;25952.28;27309.05;6061.97;2053.06;37544.94;0;0;9012;5472.43;8.6;12513.53;13589.03
M;45 t/m 49 jaar;WIJDEMEREN;982;979.46;923088.18;174342.77;237158.79;54501.66;22190.59;31166.69;45716.55;608.5;10036.89;967.16;6004.4;10290.94;0;0;8842.49;10445.35;20.64;0;6495.99
M;45 t/m 49 jaar;WIJK BIJ DUURSTEDE;926;922.72;594293.61;130743.5;229098.37;51647.5;18765.43;31494.91;43068.95;10119.49;9572.46;1132.85;1266.34;16539.94;0;0;2189.15;3440.97;13.76;0;6183.26
M;45 t/m 49 jaar;WINTERSWIJK;1076;1073.68;618541.72;139852.74;64371.92;60109.2;24231.85;38356.23;41526.62;10511.14;7205.75;1107.05;358.53;10518.69;0;0;2052.5;3445.21;13.76;0;5649.46
M;45 t/m 49 jaar;WOENSDRECHT;845;835.74;668962.4;138698.07;67731.81;46035.82;19792.7;17992.97;31459.08;5630.97;5497.06;1220.61;13767.5;15558.67;0;0;3006;68749.04;13.33;10083.91;17322.32
M;45 t/m 49 jaar;WOERDEN;2019;2010.77;1732153.28;401198.09;323591.71;112498.6;45826.74;60464.72;60364.56;13543.22;14491.47;6193.83;11472.42;34823.2;0;0;12826.49;5354.48;20.64;0;21561.39
M;45 t/m 49 jaar;WORMERLAND;649;647.01;371926.15;61520.97;98339.95;36308.88;13412.6;19626.71;33851.27;2999.31;3894.04;599.6;221.2;6379.05;0;0;3193.66;2059.87;15.48;0;4806.44
M;45 t/m 49 jaar;WOUDENBERG;462;458.56;477277.44;66447.25;54448.01;25105.24;9880.79;16796.75;24851.77;4433.92;5880.91;701.73;0;14592.08;0;0;2958.94;3344.19;10.32;0;3864.76
M;45 t/m 49 jaar;ZAANSTAD;6222;6183.65;6028043.6;1252203.78;1179826.12;345268.98;150304.61;208444.45;258014.84;75350.89;74008.71;8613.36;7008.36;146568.67;0;0;39650.95;69731.86;103.63;0;78796.48
M;45 t/m 49 jaar;ZALTBOMMEL;1063;1061.95;1126344.87;218858.28;240689.78;59696.77;27924.75;36701.42;39185.84;19193.44;12745.35;874.34;3590.05;17778.44;0;0;6211.92;7373.53;16.77;0;9672.4
M;45 t/m 49 jaar;ZANDVOORT;652;646.1;898769.61;809429.13;184233.05;34992.95;15350.3;29894.79;27522.42;14737.27;16960.31;2485.3;3087.52;24330.34;0;0;3222.48;1442.6;3.44;28588.18;7004.89
M;45 t/m 49 jaar;ZEEWOLDE;1024;1017.21;740695.53;139621.4;34787.1;56647.16;16243.78;29813.97;37273.92;6383.73;8342.06;1354.67;3029.48;8436.44;0;0;5719.97;2003.44;31.39;0;7617.35
M;45 t/m 49 jaar;ZEIST;2276;2263.23;1756270.39;425029.53;1556915.05;122560.79;43171.48;76457.23;102553.05;20524.46;28064.61;5568.45;3247.22;50005.28;0;0;16334.33;121075.63;33.97;0;20573.42
M;45 t/m 49 jaar;ZEVENAAR;1675;1667.65;1908470.19;347929.75;233354.96;92611.75;41250.06;68526.08;84085.87;23207.55;16229.63;3554.87;9268.06;21836.45;0;0;5267;1077.18;24.08;0;27230.97
M;45 t/m 49 jaar;ZOETERMEER;4292;4267.36;4066754.32;918439.86;1024187.31;238588.42;111257.69;114871.09;173852.18;43124.48;32604.07;6839.96;29614.37;80098.39;0;0;13767.98;32329.68;76.54;0;159893.95
M;45 t/m 49 jaar;ZOETERWOUDE;351;349.88;441238.05;45816.65;40072.05;18509.75;7453.23;13409.62;37831.41;98.03;4318.82;925.89;508.94;7070.84;0;0;875.63;40;0;0;1334.31
M;45 t/m 49 jaar;ZUIDPLAS;1624;1617.15;1342243.02;245694.7;102101.66;90621.13;38553.99;63695.02;96876.02;18225.77;14660.2;4051.56;3407.39;29751.19;0;0;6642.42;16692.85;9.03;0;7054.93
M;45 t/m 49 jaar;ZUNDERT;865;851.43;620633.06;137569.3;75041.13;46356.97;19165.77;21686.27;53235.35;24573.57;8664.61;1271.18;13050.52;15190.97;0;0;3220.52;23199.76;8.17;18349.61;13345.3
M;45 t/m 49 jaar;ZUTPHEN;1830;1822.91;1779231.29;382411.06;869023.49;101104.69;36118.18;66793.93;59635.59;27008.1;16990.44;3506.1;10292.65;36445.33;0;0;5474;13448.09;32.68;0;17958.82
M;45 t/m 49 jaar;ZWARTEWATERLAND;771;766.94;455051.72;106300.49;45741.92;42803.75;17072.29;29657.51;15352.32;10290.39;9630.83;906.84;160.87;15020.91;0;0;2740.46;1352.13;17.2;18349.61;5912.32
M;45 t/m 49 jaar;ZWIJNDRECHT;1599;1586.57;1141656.02;273358.05;313498.07;86874.23;36277.58;30359.22;97824.45;29113.4;12894.69;1940.81;11438.02;21541.07;0;0;7688.89;279685.15;8.17;69689.89;26049.57
M;45 t/m 49 jaar;ZWOLLE;4328;4298.18;3190873.27;859700.21;1512585.07;238660.37;94650.1;186025.55;262100.85;72272.14;46171.79;8144.37;14522.25;87067.93;0;0;19207.85;7417.32;122.98;2166.37;53698.68
M;50 t/m 54 jaar;AA EN HUNZE;1083;1080.45;1064513.36;282544.72;313981.25;59202.16;25834.88;39236.2;76136.31;16496.52;15835.49;886.26;4083.95;34154.33;0;0;5706.16;1733.37;54.18;0;15899.84
M;50 t/m 54 jaar;AALSMEER;1197;1193.3;1154984.68;316782.42;162042.73;66377.29;31413.44;48301.4;70511.33;17085.53;26480.42;2840.39;1885.62;25890.83;0;0;3852.66;5292.54;10.32;0;37328.39
M;50 t/m 54 jaar;AALTEN;1089;1085.22;1024882.23;243278.43;235057.18;61227.05;31081.26;43512.97;129124.73;22836.02;12108.84;1766.5;37453.08;19811.96;0;0;1352;36274.38;6.88;0;16562.12
M;50 t/m 54 jaar;ACHTKARSPELEN;988;985.49;807276;193410.99;172339.26;55510.45;24576.82;33443.49;66161.3;19848.98;7607.01;1700.4;469.2;20101.19;0;0;1911.5;7630.34;1192.39;10083.91;12382.04
M;50 t/m 54 jaar;ALBLASSERDAM;637;634.71;574253.77;185398.69;46257.45;35742.72;17282.32;18599.94;44013.15;30656.78;16709.06;591.61;1910.79;22028.89;0;0;1156.5;10687.38;3.44;0;25161.75
M;50 t/m 54 jaar;ALBRANDSWAARD;1005;1002.86;847364.12;163174.9;525142.16;54832.44;26702.37;26808.94;52598.06;13503.23;4313.57;1623.03;1878.8;13030.7;0;0;1046.66;3214.91;8.6;0;8135.17
M;50 t/m 54 jaar;ALKMAAR;3856;3831.42;3484235.03;890198.37;859205.32;214115.33;99325.94;97507.97;285598.19;62462.52;50838.8;10481.74;11705.39;83725.24;0;0;34502.82;46838.13;94.17;0;87643.18
M;50 t/m 54 jaar;ALMELO;2673;2654.35;4079730.68;886510.36;506739.36;149183.27;79870.88;114850.14;205970.67;74186.21;56957.46;8424.03;17032.49;93839.88;0;0;8895.82;12452.38;27.09;2166.37;63809.61
M;50 t/m 54 jaar;ALMERE;8111;8064.9;10071186.01;2030627.67;1195870.77;450555.09;234885.11;352141.66;496576.39;130879.76;68665.89;12020.14;36148.04;230787.16;0;0;38737;96828.37;228.76;77169.92;406750.28
M;50 t/m 54 jaar;ALPHEN AAN DEN RIJN;3944;3929.17;4300670.3;798271.41;516194.26;218394.84;104139.72;161718.18;234238.73;37257.57;44650.07;8446.71;10185.29;107360.48;0;0;17507.57;10905.75;39.99;2917.27;67916.72
M;50 t/m 54 jaar;ALPHEN-CHAAM;413;411.87;347398;89038.67;36913.78;22937.15;11407.58;9105.63;23722.34;17763.91;10394.52;402.92;2831.04;4564.38;0;0;1511;2133.2;0;0;7464.66
M;50 t/m 54 jaar;ALTENA;1911;1905.55;1817977.86;533696.05;219105.03;107044.75;50349.42;60752.68;99381.2;31258.07;35308.1;3994.69;39943.67;30391.66;0;0;4933.7;9648.28;15.48;8364.94;65453.43
M;50 t/m 54 jaar;AMELAND;127;127;70902.8;13055.99;15084.34;6947.65;3975.56;7511.05;10024.78;491.51;1944.5;496.4;0;8804.73;0;0;0;230;132.44;0;1017.16
M;50 t/m 54 jaar;AMERSFOORT;5552;5530.72;5580591.81;1391711.56;1735321;307695.99;137583.62;250880.39;355409.65;85212.07;74269.43;13164.45;16319.28;112903.38;0;0;28639.52;79894.42;86.86;12513.53;110205.96
M;50 t/m 54 jaar;AMSTELVEEN;2895;2876.58;3048056.52;683214.53;534379.93;158204.25;61504.99;89262.17;167017.09;28156.52;36308.92;4263.44;15283.76;46690.81;0;0;14651.34;17787.86;49.88;39303.02;87005.83
M;50 t/m 54 jaar;AMSTERDAM;28481;28121.7;31335750.26;16466049.79;11910954.32;1570189.68;790540.72;886420.71;1397361.74;619679.54;238845.8;73412.21;44947.15;635882.63;0;0;171039.79;505153.63;401.62;266985.63;726083.49
M;50 t/m 54 jaar;APELDOORN;6104;6071.58;7257809.27;1397119.93;1567763.14;336677.78;146051.97;223514;399620.05;118452.19;61488.35;12393.54;52642.27;165251.89;0;0;22056.64;63009.78;101.48;1935.3;107232.76
M;50 t/m 54 jaar;APPINGEDAM;448;444.18;554466.12;127290.56;146001.58;24819.1;12492.9;19079.96;33567.42;7727.76;3098.65;449.9;0;26161.28;0;0;2719.8;428.38;22.36;0;18288.61
M;50 t/m 54 jaar;ARNHEM;5263;5220.25;6511924.47;1871833.48;1341648.84;289719.79;153941.87;192180.98;399607.68;101815.22;73788.97;22456.65;16500.29;146423.99;0;0;17047.46;46448.28;71.38;39303.02;148074.94
M;50 t/m 54 jaar;ASSEN;2469;2454.39;2836884.54;574860.88;1378626.05;134821.11;68082.27;99316.79;151513.3;40339.71;35614.29;6096.39;10620.71;102146.67;0;0;16557.6;12336.53;138.89;25804.81;58830.73
M;50 t/m 54 jaar;ASTEN;678;677.05;654863.67;136440.74;85392.7;37992.75;17398.46;13965.33;52526.97;18754.9;16451.3;2458.26;26775.19;13124.31;0;0;2099;316.72;3.44;0;15577.89
M;50 t/m 54 jaar;BAARLE-NASSAU;277;274.92;534113.27;77889.76;133068.71;15259.98;7497.01;7069.35;13377.41;27534.45;5232.02;102.3;28141.38;33838.3;0;0;1378;2978.79;1.29;0;3021.7
M;50 t/m 54 jaar;BAARN;943;940.02;1093526.58;182112.25;158977.69;49454.25;21043.29;27447.2;33183.06;13575.22;6677.19;949.2;7444.02;18308.44;0;0;5652.5;4414.19;22.36;0;11804.17
M;50 t/m 54 jaar;BARENDRECHT;1848;1842.26;1625756.44;346301.44;127068.63;103404.84;46871.27;48386.43;84427.87;26548.2;13573.87;3541.41;1634.11;36520.94;0;0;2697.36;8426.39;21.93;28588.18;14131.86
M;50 t/m 54 jaar;BARNEVELD;1804;1796.63;1692157.26;465249.39;229160.57;100382.7;46678.17;74859.1;98868.25;53292.73;24534.5;2243.03;12890.51;44655.59;0;0;5106.3;10111.86;15.05;0;27867.63
M;50 t/m 54 jaar;BEEK;701;695.16;899529.82;138783.63;59794.95;39098.02;20805.03;22171.79;52091.12;8376.24;10344.3;758.84;4712.67;14930.13;0;0;2025.18;41027.63;0;0;13341.36
M;50 t/m 54 jaar;BEEKDAELEN;1555;1537.91;1615627.33;369098.97;266350.58;86086.08;44984.84;41926.03;153526.73;38809.11;41794.99;2253.66;6865.85;32367.15;0;0;7358.28;63288.64;5.16;0;46416.35
M;50 t/m 54 jaar;BEEMSTER;374;373.45;272819.89;46991.82;121440.24;20830.37;8241.66;13656.72;25122.6;1017.47;4768.05;571.47;458.81;7049.88;0;0;1984.5;585.3;8.6;0;5372.77
M;50 t/m 54 jaar;BEESEL;561;560.02;506347.79;100973.17;51099.5;31158.3;14039.46;17784.85;29560.45;23817.2;3857.88;822.88;5161.07;10932.75;0;0;618;7418.49;3.44;0;11320.45
M;50 t/m 54 jaar;BERG EN DAL;1488;1461.43;1559444.22;321223.85;173663.3;80230.5;40314.49;51029.42;119618.72;18211.45;19986.49;6072.89;15644.31;48801.21;0;0;7149.46;6157.19;17.2;0;33518.74
M;50 t/m 54 jaar;BERGEIJK;772;765.78;774177.36;166186.88;106634.76;42760.58;19985.09;18727.85;55470.42;11709.75;21921.23;5351.78;2057.9;12965.55;0;0;1758;39386.04;0;0;29257.37
M;50 t/m 54 jaar;BERGEN LB;568;563.42;823381.23;171074.5;206440.21;31485.27;20854.65;18920.86;41784.48;8987.57;16408.53;2277.9;5899.06;24986.93;0;0;1128;1402.61;6.88;0;16311.53
M;50 t/m 54 jaar;BERGEN NH;1141;1136.65;1143815.06;202842.89;127235.06;62485.94;24808.55;22600.31;64305.05;9406.64;7467.03;2207.66;4538.35;18248.42;0;0;13627.17;5428.38;19.35;0;17301.98
M;50 t/m 54 jaar;BERGEN OP ZOOM;2558;2538.21;2615093.11;890276.38;748669.03;141131;68775.83;76903.38;327168.94;104241.68;39522.18;8781.85;28993.94;75040.94;0;0;8359.78;343215.28;22.36;57365.4;97612.76
M;50 t/m 54 jaar;BERKELLAND;1805;1798.97;2419098.47;347719.05;368380.06;100732.77;40012.23;61620.14;116933.77;30526.5;26101.48;4596.17;18136.61;42176.41;0;0;6619.57;11879.65;17.2;0;17282.58
